Topic,Count,Name,Representation,Representative_Docs
162,426,162_hubbard_mott_phase_insulator,"['hubbard', 'mott', 'phase', 'insulator', 'doping', 'charge', 'transition', 'superconductivity', 'half', 'filling']","['manifestation spin charge fluctuation spectra hubbard model influence long range spin charge fluctuation spectra dimensional fermionic hubbard model consider strong coupling diagram technique infinite sequence diagram contain ladder insert describe interaction electron fluctuation sum obtain equation self consistently solve range hubbard repulsion temperature intersite hopping constant find metal insulator transition curve go large small value parameter temperature decrease cause transition long range antiferromagnetic order responsible splitting narrow band hubbard subband doping low segregated band locate near fermi level form pseudogap', 'continuum particle state near metal insulator transition hubbard model strong coupling diagram technique investigate state near metal insulator transition half fill dimensional repulsive hubbard model nonlocal order term include irreducible local term low order derive equation electron green function solve iteration moderate hubbard repulsion temperature start iteration green function hubbard approximation distance pole real frequency axis continuum different metallic insulate solution obtain insulate solution vary width mott gap metallic solution differ shape spectral function vicinity fermi level different scenario metal insulator transition sudden onset band mobile state near fermi level gradual closure mott gap observe change temperature spite dissimilarity solution common curve separate metallic insulate state phase diagram near curve metallic insulate solution coexist moderate hubbard repulsion metallic solution fermi liquid', 'mott hubbard transition mass imbalance hubbard model mass imbalance hubbard model represent continuous evolution hubbard falicov kimball model employ dynamical mean field theory study paramagnetic metal insulator transition different nature limit model result indicate metal insulator transition resemble hubbard model soon tiny hopping localized fermion switch low temperature observe order metal insulator transition peak structure width central peak mobile fermion approach phase transition agree expectation common kondo temperature phase transition specie']"
163,424,163_space_baire_metrizable_countable,"['space', 'baire', 'metrizable', 'countable', 'compact', 'topology', 'hyperspace', 'continuous', 'subset', 'topological']","['compact space prove compact hausdorff space metrizable', 'baire classification separately continuous function namioka property prove follow result completely regular space topological space separately continuous function f baire class subspace bijectively continuously map separable metrizable space baire space compact space f separately continuous function baire measurable function exist dense jointly continuous point give positive answer question vera', 'compact complement topology k space let hausdorff space infinite set compact complement topology define m compact paper property space x study apply characterization sorgenfrey line statement independent partial topology delfs knebusch generalize topology result prove axiom countable multiple choice equivalent follow sentence hausdorff countable space ii metrizable space countable metrizable space compact complement topology countable give']"
164,421,164_ion_calculation_electron_list,"['ion', 'calculation', 'electron', 'list', 'collision', 'transition', 'ionization', 'level', 'relativistic', 'radiative']","['radiative rate transition f like ion z energy level radiative rate lifetime report f like ion z level configuration general purpose relativistic atomic structure package grasp adopt calculation radiative rate associate parameter oscillator strength line strength list transition ion comparison early available theoretical experimental energy especially ba xlviii calculation perform flexible atomic code fac large configuration interaction level accuracy assessment particularly energy level', 'relativistic order body calculation energy wavelength transition rate configuration tungsten ion energy level wavelength magnetic dipole electric quadrupole transition rate low lie state evaluate ion n electronic configuration approach combine configuration interaction linearize couple cluster single double method qed correction directly incorporate calculation effect study detail uncertainty calculation discuss study highly charge ion present method open way future application allow accurate prediction property wide range highly charge ion aim provide precision benchmark application', 'radiative rate transition f like ion z calculation energy level radiative rate lifetime report f like ion z brevity result present low level configuration calculation perform level ion general purpose relativistic atomic structure package grasp adopt calculation radiative rate oscillator strength line strength list transition ion comparison early available experimental theoretical energy limit level ion additional accuracy assessment particularly energy level analogous calculation perform flexible atomic code fac level limited previous result available radiative rate comparison purpose large discrepancy observe transition ion']"
165,418,165_curve_elliptic_torsion_hyperelliptic,"['curve', 'elliptic', 'torsion', 'hyperelliptic', 'abelian', 'genus', 'rational', 'mordell', 'selmer', 'tate']","['elliptic curve note investigate function elliptic curve field number measure complexity non zero point elliptic curve prove property function compute explicitly special case', 'torsion rational elliptic curve maximal abelian extension let elliptic curve define let maximal abelian extension article classify group arise isomorphism method illustrate technique find explicit model modular curve mixed level structure provide explicit algorithm compute elliptic curve', 'torsion point elliptic curve number field small degree determine set possible prime order point elliptic curve number field degree d']"
166,416,166_clustering_cluster_algorithm_hierarchical,"['clustering', 'cluster', 'algorithm', 'hierarchical', 'dbscan', 'mean', 'means', 'dataset', 'datum', 'partition']","['cluster validation measurement cluster characteristic relevant user cluster analysis method produce different clustering dataset cluster validation evaluation quality clustering relative cluster validation criterion compare clustering select set clustering different method method run different parameter different number cluster cluster validation index literature attempt measure overall quality clustering single number inappropriate different characteristic clustering relevant practice depend aim cluster low cluster distance high cluster separation paper number validation criterion introduce refer different desirable characteristic clustering characterise clustering multidimensional way specific application user interested criterion focus paper methodology standardise different characteristic user aggregate suitable way specify weight criterion relevant cluster application hand', 'sparse convex clustering convex clustering convex relaxation k mean clustering hierarchical clustering draw recent attention nicely address instability issue traditional nonconvex clustering method computational statistical property recently study performance convex clustering investigate high dimensional clustering scenario datum contain large number feature carry information cluster structure paper demonstrate performance convex clustering distort uninformative feature include clustering overcome introduce new clustering method refer sparse convex clustering simultaneously cluster observation conduct feature selection key idea formulate convex cluster form regularization adaptive group lasso penalty term cluster center order optimally balance tradeoff cluster fitting sparsity tuning criterion base cluster stability develop theory provide unbiased estimator degree freedom propose sparse convex cluster method finally effectiveness sparse convex clustering examine variety numerical experiment real data application', 'impact random model cluster similarity clustering central approach unsupervised learning clustering apply fundamental analysis quantitatively compare clustering comparison crucial evaluation cluster method task consensus clustering argue order establish baseline clustering similarity assess context random ensemble clustering prevail assumption random clustering ensemble permutation model number size cluster fix assumption necessarily hold practice example multiple run k mean cluster return clustering fix number cluster cluster size distribution vary greatly derive correct variant clustering similarity measure rand index mutual information context random clustering ensemble number size cluster vary addition study impact sided comparison scenario reference cluster consequence different random model illustrate synthetic example handwriting recognition gene expression datum demonstrate choice random model drastic impact ranking similar clustering pair evaluation clustering method respect random baseline choice random clustering model carefully justify']"
167,409,167_permutation_dyck_bijection_pattern,"['permutation', 'dyck', 'bijection', 'pattern', 'catalan', 'path', 'avoid', 'enumeration', 'wilf', 'generating']","['descent permutation let denote west stack sort map permutation call form permutation prove maximum number descent permutation length parity simple characterization permutation attain maximum particular number permutation n', 'permutation class determine structure permutation avoid pattern permutation consist skew sum sequence plane tree increase sequence point increase sequence point left use characterisation establish generating function enumerate permutation investigate property typical large permutation class prove large permutation avoid choose uniformly random likely avoid', 'limit density pattern permutation inflation permutation sequence tensor product uniform random permutation increase length uniform pattern density previous work show nontrivial permutation exist k paper derive general formula limit density pattern sequence tensor product fix permutation permutation convergent sequence apply result completely characterize permutation find explicit example permutation length include short example length']"
168,409,168_gauge_gluon_gribov_propagator,"['gauge', 'gluon', 'gribov', 'propagator', 'yang', 'mills', 'ghost', 'perturbative', 'renormalization', 'loop']","['landau gauge yang mills correlation function investigate landau gauge yang mills theory systematic vertex expansion scheme effective action functional renormalisation group particular focus dynamical creation gluon mass gap non perturbative momenta consistent treatment quadratic divergence non perturbative ghost transverse gluon propagator momentum dependent ghost gluon gluon gluon vertex calculate self consistently classical action input apparent convergence expansion scheme discuss error numerical result quantitative agreement available lattice result', 'non perturbative finite temperature yang mills theory present non perturbative correlation function landau gauge yang mills theory finite temperature result obtain functional renormalisation group self consistent approximation scheme particular compute magnetic electric component gluon propagator gluon vertex ghost propagator ghost gluon vertex finite temperature result propagator confront lattice simulation debye mass compare hard thermal loop perturbation theory', 'dependence propagator sampling gribov copy inside gribov region landau gauge perturbation theory number gauge copy drastically increase gribov singer ambiguity way treat define principle new non perturbative gauge gauge dependent correlation function vary gauge construct completion landau gauge inside gribov region dependence propagator running coupling gauge study yang mills theory dimension lattice gauge theory wide range lattice parameter gluon propagator insensitive choice ghost propagator running coupling strong dependence find influence lattice artifact large minimal landau gauge']"
169,398,169_uav_uavs_aerial_unmanned,"['uav', 'uavs', 'aerial', 'unmanned', 'drone', 'communication', 'wireless', 'station', 'vehicle', 'cellular']","['block probability spatial throughput characterization cellular enable uav network directional antenna past year witness tremendous increase use unmanned aerial vehicle uavs civilian application high performance communication uavs ground client especially densely deploy achieve goal cellular base station bss leveraged provide new promising solution support massive uav communication simultaneously cost effective way different terrestrial communication channel uav bs channel usually dominate light sight los link aggravate co channel interference render spatial frequency reuse exist cellular network ineffective paper consider use directional antenna uav confine interference uav user limited region improve spatial reuse spectrum model uav user temporarily block communication find bs antenna main lobe find bss main lobe simultaneously cover uavs suffer strong co channel interference assume independent homogeneous poisson point process hppp uavs ground bss location respectively analytically derive closed form upper bind uav block probability characterize achievable average spatial throughput cellular enable uav communication network term key parameter include bs uav density uav fly altitude antenna beamwidth simulation result verify derive bind practically tight adaptively adjust uav altitude beamwidth different bs uav density significantly reduce uav block probability improve network spatial throughput', 'energy efficient uav communication trajectory optimization wireless communication unmanned aerial vehicle uavs promising technology future communication system paper study energy efficient uav communication ground terminal optimize uav trajectory new design paradigm jointly consider communication throughput uav energy consumption end derive theoretical model propulsion energy consumption fix wing uavs function uav fly speed direction acceleration base energy efficiency uav communication define case unconstrained trajectory optimization rate maximization energy minimization design lead vanish energy efficiency energy inefficient general introduce practical circular uav trajectory uav flight radius speed optimize maximize energy efficiency communication furthermore efficient design propose maximize uav energy efficiency general constraint trajectory include initial final location velocity maximum speed acceleration numerical result propose design achieve significantly high energy efficiency uav communication compare benchmark scheme', 'access sky tutorial uav communication g unmanned aerial vehicle uavs find numerous application expect bring fertile business opportunity decade enable technology uavs wireless communication essential draw significantly grow attention recent year compare conventional terrestrial communication uavs communication face new challenge high altitude ground great flexibility movement dimensional space critical issue arise include line sight los dominant uav ground channel resultant strong aerial terrestrial network interference distinct communication quality service qos requirement uav control message versus payload datum stringent constraint impose size weight power swap limitation uavs exploitation new design degree freedom dof bring highly controllable uav mobility paper tutorial overview recent advance uav communication address issue emphasis integrate uavs forthcoming fifth generation g future cellular network particular partition discussion promising research application framework uav communication uav assist wireless communication cellular connect uavs uavs serve aerial communication platform user respectively furthermore point promising direction future research investigation']"
170,397,170_markovian_markovianity_quantum_master,"['markovian', 'markovianity', 'quantum', 'master', 'open', 'bath', 'environment', 'lindblad', 'dynamic', 'system']","['exact close master equation gaussian non markovian dynamic non markovian master equation describe general open quantum system approximation provide exact close master equation class gaussian completely positive trace preserve non markovian dynamic general result allow investigate vast variety physical system master equation non markovian quantum brownian motion particular case general result furthermore derive master equation unravel non markovian dissipative stochastic equation pave way analysis dissipative non markovian collapse model', 'experimental investigation effect classical noise quantum non markovian dynamic provide experimental study relationship action different classical noise dephase dynamic level system non markovianity quantum dynamic level system encode photonic polarization degree freedom action noise obtain spatial light modulator allow easy engineering different random environment quantum non markovianity dynamic drive classical markovian non markovian noise gaussian non gaussian study mean trace distance study clearly show different nature notion non markovian classical process non markovian quantum dynamic', 'markovian non markovian dynamic induce generic environment study open dynamic quantum level system couple environment model random matrix quantum channel formalism investigate different quantum markovianity measure criterion thorough analysis parameter space reveal wide range different regime range strongly non markovian markovian dynamic contrast analytical model non markovianity measure criterion apply datum fluctuation statistical uncertainty discuss practical usefulness different approach']"
171,395,171_pose_estimation_human_hand,"['pose', 'estimation', 'human', 'hand', 'person', 'joint', 'keypoint', 'image', 'body', 'depth']","['dual source approach human pose estimation single image work address challenge problem human pose estimation single image recent approach learn deep neural network regress pose directly image major challenge method collection training datum specifically collect large amount training datum contain unconstrained image annotate accurate pose infeasible propose use independent training source source consist accurate motion capture datum second source consist unconstrained image annotated pose integrate source propose dual source approach combine pose estimation efficient pose retrieval end convert motion capture datum normalized pose space separately learn pose estimation model image datum inference estimate pose efficiently retrieve near pose jointly estimate mapping pose space image reconstruct pose provide comprehensive evaluation propose method experimentally demonstrate effectiveness approach skeleton structure source differ substantially', 'exploit temporal information pose estimation work address problem human pose estimation sequence human pose recent success deep network lead state art method pose estimation train deep network end end predict image directly perform approach show effectiveness divide task pose estimation step state art pose estimator estimate pose image map space show low dimensional representation like location set joint discriminative estimate pose high accuracy estimation pose individual frame lead temporally incoherent estimate independent error frame cause jitter work utilize temporal information sequence joint location estimate sequence pose design sequence sequence network compose layer normalize lstm unit shortcut connection connect input output decoder impose temporal smoothness constraint training find knowledge temporal consistency improve well report result m dataset approximately help network recover temporally consistent pose sequence image pose detector fail', 'human pose estimation convolutional neural network pose information success human pose estimation convolutional neural network cnns human pose estimation thoroughly study paper tackle human pose estimation task end end learning cnn relative position joint joint learn cnn propose method improve performance cnn novel idea add pose information estimate pose image concatenate pose estimation result feature image second find accurate pose obtain combine information relative position respect multiple joint instead root joint experimental result propose method achieve comparable performance state art method human m dataset']"
172,391,172_attack_hardware_sgx_security,"['attack', 'hardware', 'sgx', 'security', 'enclave', 'cache', 'execution', 'memory', 'overhead', 'secure']","['harden sgx enclave cache attack datum location randomization recent research demonstrate intel sgx vulnerable software base channel attack common attack adversary monitor cpu cache infer secret dependent datum access pattern know defense major limitation require error prone developer assistance incur extremely high runtime overhead prevent specific attack paper propose datum location randomization novel defense channel attack target datum access pattern goal break link memory observation adversary actual datum access victim design implement compiler base tool call instrument enclave code permute data location fine granularity prevent correlation repeat memory access periodically randomize enclave datum solution require developer assistance strike balance channel protection performance base adjustable security parameter', 'interface base channel attack intel sgx intel introduce trust computing technology intel software guard extension sgx provide isolated secure execution environment call enclave user program trust privilege software operate system hypervisor firmware sgx vulnerable channel attack page fault base attack cache base attack paper explore new critical channel attack sgx interface base channel attack infer information enclave input datum root cause interface base channel attack input dependent interface invocation information interface information invocation pattern observe untrusted privilege software reveal control flow enclave study methodology conduct interface base channel attack illustrate effectiveness interface base channel attack use methodology infer track web page process sgx assist nfv platform achieve accuracy recall identify packet belong track web page accuracy recall finally propose countermeasure defense interface base channel attack sgx assist application', 'software grand exposure sgx cache attack practical channel information leakage know limitation sgx researcher demonstrate secret dependent information extract enclave execution page fault access pattern consequently recent research effort actively seek countermeasure sgx channel attack widely assume sgx vulnerable channel cache access pattern monitoring prior work practicality extent information leakage study paper demonstrate cache base attack threat confidentiality sgx protect program goal design attack hard mitigate known defense mount attack interrupt enclave execution approach major technical challenge exist cache monitor technique experience significant noise victim process interrupt design implement novel attack technique reduce noise leverage capability privileged adversary attack able recover confidential information sgx enclave illustrate example case extraction entire key rsa decryption detection specific human genome sequence genomic indexing attack effective previous cache attack hard mitigate previous sgx channel attack']"
173,390,173_queue_server_customer_service,"['queue', 'server', 'customer', 'service', 'arrival', 'queueing', 'job', 'policy', 'traffic', 'waiting']","['alternative approach heavy traffic limit finite pool queue consider model transitory queue finite number customer join queue operate finite time horizon system know queue customer decide independently join queue sample arrival time common distribution prove queue satisfy certain heavy traffic condition additional assumption second moment service time finite rescale queue length process converge reflect brownian motion parabolic drift result hold general arrival time improve early result assume exponential arrival time', 'universal scaling distribute queue load balancing paper consider steady state performance load balance algorithm server system distribute queue system server server maintain local queue buffer size server hold job service job queue job queue serve accord fifo order system operate heavy traffic regime workload server identify set algorithm steady state queue follow universal scaling universal mean hold number busy server n ii number server job service queue iii number server job positive integer independent set load balancing algorithm satisfy sufficient condition include join short queue jsq idle power argue wait time algorithm near optimal order wise', 'group server queue analyze energy efficient management datum center paper propose develop class interesting group server queue establish representative group server queue loss network impatient customer respectively furthermore group server queue give model description necessary interpretation simple mathematical discussion provide simulation study expect queue length expect sojourn time expect virtual service time addition paper show class group server queue encounter practical area include communication network manufacturing system transportation network financial network healthcare system note group server queue design effectively dynamic control mechanism regroup recombine server large scale service system mean example bilateral threshold control customer transfer buffer server group lead large scale service system divide adaptive self organize subsystem scheduling batch customer regroup service resource middle layer service system effectively manage strengthen dynamic real time reward optimal framework base performance large scale service system improve greatly term introduce analyze group server queue analysis group server queue regard new interesting research direction exist theoretical challenge basic difficulty open problem area queue network']"
174,389,174_merger_binary_black_hole,"['merger', 'binary', 'black', 'hole', 'bh', 'smbh', 'disruption', 'stellar', 'bhs', 'imbh']","['black hole growth hierarchical black hole merger dense star cluster implication gravitational wave detection star cluster sufficiently large escape velocity black hole bhs produce bh merger retain dynamically form new bh binary merge process repeat time lead significant mass growth paper calculate mass large bh form repeat merger stellar seed bhs determine value depend physical property host cluster adopt analytical model energy generate black hole binary cluster core assume regulate process body relaxation bulk system principle compute harden rate binary relate time dependent global property parent cluster demonstrate cluster initial escape velocity core density repeat merger lead formation bhs mass range populate upper mass gap create pair instability supernovae result independent cluster metallicity initial bh spin distribution present day nuclear star cluster meet extreme condition estimate bh binary merger total mass produce system maximum rate correspond detectable event year advanced ligo virgo design sensitivity contribution globular cluster likely negligible instead bh merger remnant escape follow relativistic kick possible connection result formation massive bh seed galaxy nucleus globular cluster discuss', 'black hole merger galactic nucleus induce eccentric kozai lidov effect nuclear star cluster massive black hole expect abundant stellar mass black hole black hole binary binary form hierarchical triple system massive black hole center gravitational perturbation massive black hole cause high eccentricity excitation process eccentricity approach unity pericenter distance sufficiently small gravitational wave emission drive binary merge paper consider simple proof concept explore effect eccentric kozai lidov mechanism unequal mass binary perform set monte carlo simulation bh bh binary galactic nucleus quadrupole octupole level secular perturbation general relativistic precession gravitational wave emission nominal number steady state bh bh binary model give total merger rate depend assumed density profile model potentially compete dynamical mechanism dynamical formation merger bh binary globular cluster dense nuclear cluster massive black hole provide prediction distribution ligo source galactic nucleus', 'merge black hole binary galactic nucleus implication advanced ligo detection motivate recent detection gravitational wave black hole binary merger study dynamical evolution black hole galactic nucleus massive star cluster reside mass size parsec nuclear star cluster dense stellar system observe local universe represent robust environment stellar mass black hole binary dynamically form harden merge large escape speed nuclear star cluster large fraction merger remnant evolve rapidly hole sink central region swap new binary subsequently harden merge process repeat time produce black hole merger ten solar mass similar hundred solar mass need invoke extremely low metallicity environment implausible initial condition use semi analytical approach describe formation dynamic black hole massive star cluster find black hole binary merger rate volume nuclear star cluster imply ten possible detection year advanced ligo model suggest local merger rate high mass black hole binary similar total mass redshift z merger rate comparable high mass black hole binary dynamically assemble globular cluster finally black hole receive high natal kick km nuclear star cluster dominate local merger rate binary black hole compare merger rate similar binary produce globular cluster isolated binary evolution']"
175,382,175_distribute_optimization_agent_convergence,"['distribute', 'optimization', 'agent', 'convergence', 'convex', 'consensus', 'algorithm', 'gradient', 'primal', 'objective']","['analysis distribute admm algorithm consensus optimization presence node error alternate direction method multiplier admm popular convex optimization algorithm employ solve distribute consensus optimization problem set agent locally estimate optimal solution optimization problem exchange message neighbor connected network distribute algorithm typically expose different type error practice quantization communication noise loss focus analyze convergence distribute admm consensus optimization presence additive random node error case node communicate noisy version late estimate solution neighbor iteration present analytical upper low bound mean square steady state error algorithm case local objective function strongly convex lipschitz continuous gradient addition local objective function convex additive node error bound estimation error noisy admm consensus optimization bound numerical result provide demonstrate effectiveness present analysis shed light role system network parameter performance', 'non convex distribute optimization study distribute non convex optimization time vary multi agent network node access smooth local cost function collective goal minimize sum function generalize result obtain previously case non convex function additional technical assumption gradient prove convergence distribute push sum algorithm critical point objective function utilize perturbation update process sure convergence perturb dynamic local minimum global objective function analysis show noise procedure converge rate', 'linear convergence optimization direct graph row stochastic matrix paper consider distribute optimization problem multi agent network objective function sum individual cost function agent focus case communication agent describe graph exist distribute optimization algorithm direct graph require knowledge neighbor degree agent requirement column stochastic matrix contrast algorithm require knowledge propose algorithm achieve well know rate convergence class problem number iteration give objective function strongly convex lipschitz continuous gradient numerical experiment provide illustrate theoretical finding']"
176,381,176_walk_coin_quantum_graph,"['walk', 'coin', 'quantum', 'graph', 'walker', 'grover', 'marked', 'szegedy', 'vertex', 'search']","['equivalence szegedy coin quantum walk szegedy quantum walk quantization classical random walk markov chain walk occur edge bipartite double cover original graph search simply quantize markov chain absorbing vertex recently santo propose alternative search algorithm instead utilize sign flip oracle grover algorithm absorb vertex paper algorithm exactly equivalent algorithm involve coin quantum walk walk vertex original graph internal degree freedom scheme equivalent coin quantum walk walk step query grover oracle second equivalent coin quantum walk walk step query grover oracle equivalence lie outside previously know equivalence szegedy quantum walk absorbing vertex coin quantum walk negative identity operator coin marked vertex precise relationship investigate', 'quantum walk anisotropic coin ii scatter theory perform scatter analysis evolution operator quantum walk anisotropic coin prove weak limit theorem asymptotic velocity quantum walk consider include defect model phase quantum walk topological phase quantum walk special case analysis base abstract framework scatter theory unitary operator hilbert space setting independent interest', 'intertwine operator dimensional homogeneous quantum walk subject paper kind dynamical system call quantum walk study dimensional homogeneous analytic quantum walk explain identify space uniform intertwine operator walk determine u realize necessarily homogeneous continuous time uniform quantum walk example quantum walk realize continuous time uniform quantum walk present state grover walk state main theorem clarify definition dimensional quantum walk half paper study basic property dimensional quantum walk necessarily homogeneous equivalence relation quantum walk call similarity introduce allow manipulate quantum walk flexible manner']"
177,379,177_opinion_influence_social_consensus,"['opinion', 'influence', 'social', 'consensus', 'maximization', 'agent', 'voter', 'seed', 'network', 'individual']","['influence random opinion change complex network opinion formation population attract extensive research interest model introduce study include one individual free allow change opinion model take account fact individual different opinion different level loyalty consequently different probability change opinion work study non uniform distribution opinion change probability affect final state opinion distribution simulate different case different symmetric asymmetric non uniform pattern opinion change probability demonstrate significant effect different loyalty level different opinion final state opinion distribution', 'recent advance opinion modeling control social influence survey recent development mathematical modeling opinion dynamic introduction opinion modeling interact multi agent system describe partial differential equation kinetic type focus attention major advancement optimal control opinion formation influence additional social aspect like conviction number connection social network modify agent role opinion exchange process', 'asynchronous opinion dynamic neighbor graph paper new model opinion dynamic opinion dependent connectivity assume agent update opinion asynchronously agent new opinion depend opinion agent close result dynamic substantially different comparable model literature bound confidence model study equilibrium dynamic observe robust perturbation cause introduction new agent prove number agent small dynamic converge consensus condition sufficient']"
178,379,178_persistence_persistent_homology_topological,"['persistence', 'persistent', 'homology', 'topological', 'diagram', 'filtration', 'tda', 'barcode', 'simplicial', 'module']","['expectation persistence diagram persistence weight kernel topological datum analysis persistent homology characterize robust topological feature datum summary representation call persistence diagram statistical research persistence diagram actively develop persistence weight kernel show advantage statistical method persistence diagram datum draw probability distribution correspond persistence diagram randomness expectation persistence diagram persistence weight kernel define paper study relationship probability distribution persistence weight kernel viewpoint strong law large number central limit theorem confidence interval estimate expectation persistence weight kernel numerically stability theorem ensure continuity map probability distribution expectation numerical experiment demonstrate method give interesting counterexample common view topological datum analysis', 'flat persistence diagram improved visualization persistent homology visualization emerge field topological datum analysis progress persistence barcode persistence diagram display parameter persistent homology persistence barcode diagram permit insight geometry underlie complex dataset visualization single parameter persistent homology significant room improvement propose modification conventional persistence diagram flat persistence diagram efficiently display information relevant persistent homology simultaneously correct visual bias present flat persistence diagram display equivalent information predecessor provide researcher intuitive horizontal reference axis contrast usual diagonal reference line reduce visual bias use appropriate graphical display provide accurate deep insight topology underlie complex dataset introduce flat persistence diagram widespread use bring researcher step close practical application topological datum analysis', 'limit theorem persistence diagram persistent homology stationary point process study paper generalization continuum percolation theory study high dimensional topological feature point process loop cavity etc multiscale way key ingredient persistence diagram expression persistent homology prove strong law large number persistence diagram window size tend infinity sufficient condition limit persistence diagram support discuss central limit theorem persistent betti number']"
179,369,179_gan_nanowire_ge_algan,"['gan', 'nanowire', 'ge', 'algan', 'gin', 'si', 'aln', 'led', 'growth', 'epitaxy']","['absence quantum confine stark effect gan quantum disk embed al nanowire grow molecular beam epitaxy key issue planar al base deep ultraviolet light emit diode potentially overcome utilize nanowire heterostructure exhibit high structural perfection improve light extraction study spontaneous emission nanowire ensemble grow plasma assist molecular beam epitaxy nanowire contain single gan quantum disk embed long al nanowire segment essential efficient light extraction quantum disk find exhibit intense emission unexpectedly high energy significantly gan bandgap independent disk thickness depth investigation actual structure composition nanowire reveal spontaneously form al gradient nanowire result complex core shell structure al deficient core al rich shell continuously vary al content entire length al segment compositional change nanowire growth axis induce polarization doping shell result degenerate electron gas disk screen build electric field high carrier density result unexpectedly high transition energy radiative lifetime depend weakly temperature lead comparatively high internal quantum efficiency gan quantum disk room temperature', 'improve control spontaneously form gan nanowire molecular beam epitaxy step growth process investigate influence modify growth condition spontaneous formation gan nanowire plasma assist molecular beam epitaxy find step growth approach substrate temperature increase nucleation stage efficient method gain control area coverage average diameter coalescence degree gan nanowire ensemble furthermore demonstrate growth condition employ incubation time precede nanowire nucleation influence property final nanowire ensemble grow gan nanowire elevated temperature low ga n ratio total growth time reduce significantly favorable growth condition nanowire nucleation incubation time', 'semiconductor nanowire light emit diode grow metal direction large scale fabrication nanowire device nanowire attractive realize semiconductor device extreme heterostructure strain relaxation nanowire sidewall allow combination highly lattice mismatch material create dislocation result nanowire fabricate light emit diode led laser solar cell sensor expensive single crystalline substrate commonly substrate nanowire heterostructure epitaxial device limit manufacturability nanowire device demonstrate nanowire led directly grow electrically integrate metal optical structural measurement reveal high quality vertically align gan nanowire molybdenum titanium film transmission electron microscopy confirm composition variation polarization grade algan nanowire led blue green electroluminescence observe ingan quantum active region gin active region exhibit ultraviolet emission result demonstrate pathway large scale fabrication solid state lighting optoelectronic metal foil sheet']"
180,366,180_hopf_algebra_category_braid,"['hopf', 'algebra', 'category', 'braid', 'fusion', 'drinfeld', 'yetter', 'monoidal', 'module', 'hom']","['hopf algebra action tensor category prove commutative algebra braid tensor category admit faithful hopf algebra action come group action group action allow algebra regular algebra representation category act group', 'braid co frobenius hopf algebra present characterization braid co frobenius hopf algebra braid tensor category yetter drinfeld module hopf algebra extend know co frobenius hopf algebra', 'hopf frobenius algebra simple drinfeld double zx calculus related theory base call interact frobenius algebras pair dagger special commutative frobenius algebras jointly form pair hopf algebra setting introduce generalisation structure hopf frobenius algebra start single hopf algebra necessarily commutative cocommutative provide necessary sufficient condition hopf algebra hopf frobenius algebra hopf algebra category finite dimensional vector space hopf frobenius algebra addition construction unique invertible scalar fact hopf frobenius algebra provide canonical notion duality dual hopf algebra isomorphic usual dual hopf algebra compact close category use isomorphism construct hopf algebra isomorphic drinfeld double simple presentation']"
181,366,181_malware_android_app_malicious,"['malware', 'android', 'app', 'malicious', 'mobile', 'detection', 'developer', 'benign', 'api', 'file']","['year rider measurement android malware ecosystem evolution lesson learn despite grow threat pose android malware research community lack comprehensive view common behavior trend expose malware family active platform view researcher incur risk develop system detect outdated threat miss recent one paper conduct large measurement android malware behavior date analyze million malware sample belong family period year aim understand behavior android malware evolve time focus repackage malware type threat different innocuous app piggyback malicious payload rider allow inexpensive malware manufacture main challenge pose study repackage malware slice app split benign component apart malicious one address problem use differential analysis isolate software component irrelevant campaign study behavior malicious rider analysis framework rely collective repository recent advance systematization intelligence extract multiple anti virus vendor find infancy android malware ecosystem change significantly type malicious activity perform malicious sample level obfuscation malware avoid detection framework aid analyst attempt study unknown malware family finally discuss finding mean android malware detection research highlight area need attention research community', 'analysis bayesian classification base approach android malware detection mobile malware grow scale complexity spur unabated uptake smartphone worldwide android fast popular mobile platform result sharp increase malware target platform additionally android malware evolve rapidly evade detection traditional signature base scanning despite current detection measure place timely discovery new malware critical issue call novel approach mitigate grow threat zero day android malware paper develop analyze proactive machine learning approach base bayesian classification aim uncover unknown android malware static analysis study base large malware sample set majority exist family demonstrate detection capability high accuracy empirical result comparative analysis present offer useful insight development effective static analytic bayesian classification base solution detect unknown android malware', 'android malware detection base factorization machine popularity android smart phone increase recent year number malicious application potential datum theft mobile phone user face detection malware android device increasingly important issue cyber security traditional method like signature base routine unable protect user increase sophistication rapid behavior change new type android malware great deal effort recently use machine learning model method characterize generalize malicious behavior pattern mobile app malware detection paper propose novel highly reliable classifier android malware detection base factorization machine architecture extraction android app feature manifest file source code result indicate numerical feature representation app typically result long highly sparse vector interaction different feature critical reveal malicious behavior pattern perform extensive performance evaluation propose method achieve test result precision score drebin dataset precision score false positive rate amd dataset metric match performance state art machine learn base android malware detection method commercial antivirus engine benefit training time fast']"
