Topic,Count,Name,Representation,Representative_Docs
127,345,127_polymer_gel_membrane_chain,"['polymer', 'gel', 'membrane', 'chain', 'hydrogel', 'solvent', 'microgel', 'lipid', 'vesicle', 'molecular']","['packing ejection dynamic polymer role confinement polymer stiffness activity translocation biopolymer dna protein cellular nuclear membrane essential numerous biological process translocation dynamic influence property polymer polymer stiffness geometry capsid study aim investigate impact polymer stiffness activity different capsid geometry packing ejection dynamic passive active polymer employ langevin dynamic simulation systematic investigation observe flexible polymer exhibit pack time fast semi flexible counterpart interestingly large polymer compare capsid size sphere facilitate fast pack unpack compare ellipsoid mimic cell nucleus suggest geometrical advantage biopolymer translocation summary observe increase activity accelerate packing ejection process flexible semi flexible polymer effect significantly pronounced semi flexible polymer highlight crucial role polymer flexibility dynamic finding deepen understanding intricate interplay polymer flexibility capsid geometry activity provide valuable insight dynamic polymer packing ejection process', 'interplay self assembly phase separation polymer complex model present theoretical model predict phase behavior polymer solution phase separation compete oligomerization specifically consider scenario assembly polymer chain stoichiometric complex prevent chain phase separate attractive polymer polymer interaction combine statistical associate fluid theory state description self assembly find model exhibit rich phase behavior include entrance system specific phase diagram derive graphically importantly discuss phase diagram resemble qualitatively distinct phase diagram polymer solution low critical solution temperature', 'unravel glass like dynamic heterogeneity ring polymer melt semi flexible stiff chain ring polymer intriguing class polymer unique physical property understand behavior important develop accurate theoretical model study investigate effect chain stiffness monomer density static dynamic behavior ring polymer melt molecular dynamic simulation focus non gaussian parameter center mass displacement measure dynamic heterogeneity commonly observe glass form liquid find non gaussianity displacement distribution increase monomer density stiffness polymer chain suggest exclude volume interaction center mass strong effect dynamic ring polymer analyze relationship radius gyration monomer density semi flexible stiff ring polymer result indicate relationship vary chain stiffness attribute competition repulsive force inside ring adjacent ring finally study dynamic bond breakage virtually connect center mass ring analyze exchange inter molecular network bond result demonstrate dynamic heterogeneity bond breakage couple non gaussianity ring polymer melt highlight importance bond break method determine inter molecular dynamic ring polymer melt overall study provide insight fundamental mechanism ring polymer shed light factor govern dynamic behavior']"
128,342,128_lora_pruning_rank_fine,"['lora', 'pruning', 'rank', 'fine', 'prune', 'tuning', 'expert', 'moe', 'peft', 'parameter']","['expressive power low rank adaptation low rank adaptation lora parameter efficient fine tuning method leverage low rank adaptation weight matrix emerge prevalent technique fine tune pre train model large language model diffusion model despite huge success practice theoretical underpinning lora largely remain unexplored paper take step bridge gap theoretically analyze expressive power lora prove fully connect neural network lora adapt model accurately represent small target model lora rank f quantify approximation error lora rank low threshold transformer network model adapt target model size lora adapter', 'lora mini adaptation matrix decomposition selective training rapid advancement large language model llm revolutionize natural language processing create increase need efficient task specific fine tuning method traditional fine tuning llm involve update large number parameter computationally expensive memory intensive low rank adaptation lora emerge promising solution enable parameter efficient fine tuning reduce number trainable parameter lora reduce number trainable parameter lora module create significant storage challenge propose lora mini optimize adaptation lora improve parameter efficiency split low rank matrix part inner matrix trainable approach achieve upto reduction compare standard lora number trainable parameter preserve performance level comparable standard lora address computational storage efficiency llm fine tuning', 'lora pro low rank adapter properly optimize low rank adaptation know lora emerge prominent method parameter efficient fine tuning foundation model despite computational efficiency lora yield inferior performance compare fine tuning paper uncover fundamental connection optimization process lora fine tuning lora optimization mathematically equivalent fine tuning low rank gradient parameter update low rank gradient express term gradient low rank matrix lora leverage insight introduce lora pro method enhance lora performance strategically adjust gradient low rank matrix adjustment allow low rank gradient accurately approximate fine tuning gradient narrow performance gap lora fine tuning furthermore theoretically derive optimal solution adjust gradient low rank matrix apply fine tuning lora pro conduct extensive experiment natural language understanding dialogue generation mathematical reasoning code generation image classification task demonstrate lora pro substantially improve lora performance effectively narrow gap fine tuning code publicly available']"
129,341,129_patient_clinical_disease_icu,"['patient', 'clinical', 'disease', 'icu', 'mortality', 'glucose', 'machine', 'prediction', 'risk', 'sepsis']","['optimize mortality prediction icu heart failure patient leverage xgboost advanced machine learn mimic iii database heart failure affect million people worldwide significantly reduce quality life lead high mortality rate despite extensive research relationship heart failure mortality rate icu patient fully understand indicate need accurate prediction model study analyze datum patient year old mimic iii database identify code preprocesse step include handle miss datum remove duplicate treat skewness oversample technique address datum imbalance rigorous feature selection variance inflation factor vif expert clinical input ablation study key feature identify enhance model performance analysis compare machine learning model include logistic regression support vector machine svm random forest lightgbm xgboost xgboost emerge superior model achieve test auc roc ci significantly outperform previous work auc roc good result report exist literature auc roc improved model success attribute advanced feature selection method robust preprocessing technique comprehensive hyperparameter optimization grid search shap analysis feature importance evaluation base xgboost highlight key variable like leucocyte count rdw provide valuable insight clinical factor influence mortality risk framework offer significant support clinician enable identify high risk icu heart failure patient improve patient outcome timely informed intervention', 'personalised patient risk prediction temporal hospital datum trajectory quantify patient health status provide clinician insight patient risk ability well triage manage resource early warning score ews widely deploy measure overall health status risk adverse outcome hospital patient current ews limit lack personalisation use static observation propose pipeline group intensive care unit patient trajectory observation datum stay basis development personalised risk prediction feature importance consider provide model explainability mimic iv dataset cluster identify capture difference disease code observation length admission outcome apply pipeline datum hour icu stay assign majority patient cluster entire stay duration consider hospital mortality prediction model train individual cluster high score performance cluster compare unclustered patient cohort pipeline form basis clinical decision support tool work improve clinical characterisation risk group early detection patient deterioration', 'data drive machine learning approach predict hospital sepsis mortality sepsis severe condition responsible death united states worldwide make accurate prediction outcome crucial timely effective treatment previous study employ machine learning face limitation feature selection model interpretability reduce clinical applicability research aim develop interpretable accurate machine learning model predict hospital sepsis mortality address gap icu patient record mimic iii database extract relevant datum combination literature review clinical input refinement random forest base feature selection identify feature datum preprocessing include cleaning imputation standardization apply synthetic minority sample technique smote address class imbalance result dataset patient admission model random forest gradient boosting logistic regression support vector machine k near neighbor develop evaluate random forest model demonstrate good performance achieve accuracy auroc precision recall score finding underscore potential data drive machine learning approach improve critical care offer clinician powerful tool predict hospital sepsis mortality enhance patient outcome']"
130,335,130_cybersecurity_app_cyber_privacy,"['cybersecurity', 'app', 'cyber', 'privacy', 'threat', 'security', 'gdpr', 'protection', 'user', 'cti']","['new frontier cybersecurity emerge threat innovation today digitally interconnect world cybersecurity threat reach unprecedented level present press concern individual organization government study employ qualitative research approach comprehensively examine diverse threat cybersecurity impact sector primary category threat identify analyze encompass malware attack social engineering attack network vulnerability datum breach research delve consequence threat individual organization society large finding reveal range key emerge threat cybersecurity include advanced persistent threat ransomware attack internet thing iot vulnerability social engineering exploit consequently evident emerge cybersecurity threat pose substantial risk organization individual sophistication diversity emerge threat necessitate multi layered approach cybersecurity approach include robust security measure comprehensive employee training regular security audit implication emerge threat extensive potential consequence financial loss reputational damage compromise personal information study emphasize importance implement effective measure mitigate threat highlight significance strong password encryption method regularly update software bolster cyber defense', 'generative ai cybersecurity comprehensive review llm application vulnerability paper provide comprehensive review future cybersecurity generative ai large language model llm explore llm application domain include hardware design security intrusion detection software engineering design verification cyber threat intelligence malware detection phishe detection present overview llm evolution current state focus advancement model bert llama analysis extend llm vulnerability prompt injection insecure output handling datum poisoning ddo attack adversarial instruction delve mitigation strategy protect model provide comprehensive look potential attack scenario prevention technique furthermore evaluate performance llm model cybersecurity knowledge hardware security highlight strength weakness thoroughly evaluate cybersecurity dataset llm training testing cover lifecycle datum creation usage identify gap future research addition review new strategy leverage llm include technique like half quadratic quantization hqq reinforcement learning human feedback rlhf direct preference optimization dpo quantize low rank adapter qlora retrieval augment generation rag insight aim enhance real time cybersecurity defense improve sophistication llm application threat detection response paper provide foundational understanding strategic direction integrate llm future cybersecurity framework emphasize innovation robust model deployment safeguard evolve cyber threat', 'llm meet cybersecurity systematic literature review rapid development large language model llm open new avenue field include cybersecurity face evolve threat landscape demand innovative technology despite initial exploration application llm cybersecurity lack comprehensive overview research area paper address gap provide systematic literature review cover analysis work encompass llm downstream scenario comprehensive overview address key research question construction cybersecurity orient llm application llm cybersecurity task challenge research area study aim shed light extensive potential llm enhance cybersecurity practice serve valuable resource apply llm field maintain regularly update list practical guide llm cybersecurity']"
131,329,131_matrix_random_eigenvalue_entry,"['matrix', 'random', 'eigenvalue', 'entry', 'ginibre', 'gaussian', 'limit', 'statistic', 'ensemble', 'distribution']","['outlier bound rank perturbation non hermitian random band matrix work consider general non hermitian square random matrix include wide class random band matrix independent entry existence limit density largely unknown inhomogeneous model spectral outlier determine general condition perturb finite rank deterministic matrix precisely mild condition sparsity entry moment high possibility eigenvalue confine neighborhood support elliptic law parameter finite rank perturbation property hold perturb deterministic matrix bounded rank perturbation induce outlying eigenvalue limit depend outlying eigenvalue extend result tao random matrix renfrew elliptic matrix family highly sparse inhomogeneous random matrix include gaussian band matrix regular graph degree quantitative convergence rate derive consider class finite rank deformation product independent elliptic random matrix behave product matrix', 'limit operator norm random matrix variance profile work study symmetric random matrix variance profile satisfy certain condition establish convergence operator norm matrix large element support limit empirical spectral distribution prove sufficient entry matrix finite moment moment order convergence hold probability surely respectively approach determine behaviour operator norm random symmetric non symmetric matrix variance profile give step continuous function random band matrix bandwidth proportional dimension random gram matrix triangular matrix', 'central limit theorem complex eigenvalue gaussian random matrix establish central limit theorem eigenvalue counting function matrix real gaussian random variable']"
132,324,132_electrolyte_ion_ionic_water,"['electrolyte', 'ion', 'ionic', 'water', 'charge', 'salt', 'hydrate', 'nanopore', 'concentration', 'liquid']","['force field electrolyte water scale charge extension ion work extension force field present add cation rb cs anion ion remain alkaline halogen ion previously consider force field force field denote extend include polarizability use model water scale charge ion charge e assign monovalent ion force field develop provide accurate description aqueous solution density wide range concentration solubility limit salt study good prediction viscosity diffusion coefficient obtain concentration structural property obtain force field reasonable agreement experiment number contact ion pair control low avoid precipitation system concentration close experimental solubility limit comprehensive comparison performance aqueous solution alkaline halide force field electrolyte scale integer charge possible comparison help future learn benefit limitation use scale charge describe electrolyte solution', 'salt effect ionic conductivity mechanism ethylene carbonate electrolyte interplay viscosity ion ion relaxation intricate role shear viscosity ion pair relaxation ionic conductivity mechanism underlie change induce salt concentration organic liquid electrolyte remain poorly understand despite widespread technological importance molecular dynamic simulation employ nonpolarizable force field range m low high regime ec litfsi electrolyte distinctly characterize shear viscosity cation anion relaxation timescale respectively extensive simulation analysis suggest universal relationship ionic conductivity propose relationship convincingly explain ionic conductivity wide range term account uncorrelated motion ion capture salt induce change shear viscosity simulation suggest vehicular mechanism dominant low regime transition structural diffusion mechanism high regime structural relaxation dominant form ion transport mechanism finding shed light fundamental aspect ion conductivity mechanism liquid electrolyte offer insight optimize ion transport ec litfsi electrolyte', 'property aqueous electrolyte solution carbon electrode effect concentration surface charge solution structure ion clustering thermodynamic electric double layer surface able control physical chemical process multi component solution system find application wide range technological device understand structure dynamic thermodynamic non ideal solution surface particularly challenging use constant chemical potential molecular dynamic simulation gain insight aqueous nacl solution contact graphite surface high concentration effect apply surface charge condition mean field theory describe interface typically reliably apply discover asymmetric effect surface charge electric double layer structure result thermodynamic property explain consider affinity surface cation anion cooperative adsorption ion occur high concentration characterise sign surface charge affect ion density water structure double layer capacitance interface function electric potential drop double layer largely insensitive bulk solution concentration notably find negatively charge graphite surface induce increase size concentration extend liquid like ion cluster confine double layer finally discuss concentration surface charge affect activity coefficient ion water interface demonstrate electric field region explicitly consider characterise thermodynamic solute solvent solid liquid interface']"
133,321,133_pruning_prune_nas_architecture,"['pruning', 'prune', 'nas', 'architecture', 'search', 'neural', 'network', 'sparsity', 'sparse', 'training']","['explore performance prune method neural network empirical study lottery ticket hypothesis paper explore performance different pruning method context lottery ticket hypothesis compare performance unstructured pruning fisher pruning random pruning different network architecture prune scenario experiment include evaluation shot iterative pruning examination weight movement network pruning comparison prune method network vary width analysis performance method network sparse additionally propose evaluate new method efficient computation fisher pruning know batch fisher pruning', 'dynamic structure prune compress cnn structure pruning effective method compress accelerate neural network filter channel pruning preferable structure pruning method term realistic acceleration hardware compatibility prune method fine granularity intra channel pruning expect capable yield compact computationally efficient network typical intra channel pruning method utilize static hand craft pruning granularity large search space leave room improvement pruning performance work introduce novel structure pruning method term dynamic structure pruning identify optimal pruning granularity intra channel pruning contrast exist intra channel pruning method propose method automatically optimize dynamic pruning granularity layer train deep neural network achieve propose differentiable group learning method design efficiently learn pruning granularity base gradient base learning filter group experimental result dynamic structure prune achieve state art pruning performance well realistic acceleration gpu compare channel pruning particular reduce flop accuracy degradation imagenet dataset code available', 'structure pruning multi task deep neural network multi task deep neural network dnn model computation storage benefit individual single task dnn model optimize model compression numerous structured pruning method develop readily achieve speedup single task model pruning multi task network extensively study work investigate effectiveness structured pruning multi task model use exist single task filter pruning criterion introduce mtl base filter pruning criterion estimate filter importance score prune model iterative pruning strategy prune method careful hyper parameter tuning architecture obtain different pruning method significant difference performance task number parameter similar iterative structure pruning good way achieve perform pruned model extreme pruning level high drop performance task model randomly initialize train well result']"
134,314,134_hyperspectral_hsi_spectral_spatial,"['hyperspectral', 'hsi', 'spectral', 'spatial', 'image', 'multispectral', 'hsis', 'pixel', 'unmixing', 'classification']","['hyperspectral neural radiance field hyperspectral imagery hsi application non destructively determine material chemical composition sample grow interest create hyperspectral reconstruction provide spatial spectral information mitigate common hsi challenge non lambertian surface translucent object traditional reconstruction hsi difficult technological limitation hyperspectral camera recent year neural radiance field nerfs see widespread success create high quality volumetric representation scene capture variety camera model leverage recent advance nerfs propose compute hyperspectral reconstruction point space view direction characterize wavelength dependent radiance transmittance spectra evaluate approach dataset contain nearly hyperspectral image scene camera collect perform comparison traditional rgb nerf baseline apply ablation testing alternative spectra representation finally demonstrate potential hyperspectral nerfs hyperspectral super resolution imaging sensor simulation hyperspectral nerf approach enable create fast accurate volumetric hyperspectral scene enable new application area future study', 'object detection hyperspectral image unified spectral spatial feature aggregation deep learning base hyperspectral image hsi classification object detection technique gain significant attention vital role image content analysis interpretation wide hsi application current hyperspectral object detection approach predominantly emphasize spectral spatial information overlook valuable complementary relationship aspect study present novel object detector effectively harness rich spectral spatial complementary information inherent hyperspectral image comprise hyperspectral information decouple hid module stream feature extraction network stage detection head hid module process hyperspectral image aggregate spectral spatial information band selection principal component analysis consequently reduce redundancy base acquire spatial spectral aggregation information propose feature aggregation stream network interact spectral spatial feature furthermore address limitation exist database annotate extensive dataset designate contain hyperspectral image capture diverse real world scene encompass object class image possess resolution pixel cover band range nm nm comprehensive experiment dataset demonstrate surpass exist state art method achieve robust reliable result demo code dataset work publicly available hexiao cs', 'survey graph attention base hyperspectral image classification method remote sense datum use deep learning technique classification hyperspectral imaging hsi rapidly grow achieve improved performance nature datum capture sensor produce hsi image common issue dimensionality band contribute label class distinction widespread nature class label principal component analysis common method reduce dimensionality exist method incorporate band hyperspectral image help attention mechanism furthermore yield well spectral spatial feature extraction recent method explore usage graph convolution network unique ability use node feature prediction akin pixel spectral makeup survey present comprehensive summary graph base attention base method perform hyperspectral image classification remote sensing aerial hsi image summarize relevant dataset technique evaluate benchmark processing technique']"
135,314,135_sentiment_aspect_absa_analysis,"['sentiment', 'aspect', 'absa', 'analysis', 'opinion', 'language', 'review', 'polarity', 'sentence', 'text']","['aspect base sentiment analysis explicit sentiment augmentation aspect base sentiment analysis absa fine grain sentiment classification task receive attention recently work investigate sentiment information opinion word good bad implicit sentiment widely exist absa dataset refer sentence contain distinct opinion word express sentiment aspect term deal implicit sentiment paper propose absa method integrate explicit sentiment augmentation propose absa specific augmentation method create augmentation specifically post train rule base datum employ syntax distance weighting unlikelihood contrastive regularization training procedure guide model generate explicit sentiment utilize constrain beam search ensure augmentation sentence contain aspect term test absa esa popular benchmark absa result absa esa outperform sota baseline implicit explicit sentiment accuracy', 'document level supervision multi aspect sentiment analysis fine grain label aspect base sentiment analysis absa widely study topic train supervision human annotation opinionate text fine grain annotation include identify aspect user express sentiment associate polarity aspect base sentiment fine grain annotation expensive infeasible obtain real world setting abundance scenario user generate text contain overall sentiment rating user review user generate feedback leverage task paper propose vae base topic modeling approach perform absa document level supervision require fine grain label aspect sentiment approach allow detection multiple aspect document allow possibility reasoning sentiment express multiple aspect come form observable overall document level sentiment demonstrate result benchmark dataset different domain significantly outperform state art baseline', 'usa universal sentiment analysis model construction japanese sentiment text classification speech dataset sentiment analysis pivotal task domain natural language processing encompass text level sentiment polarity classification word level sentiment polarity determination analysis challenge model understand text holistically extract nuanced information rise large language new avenue sentiment analysis open paper propose enhance performance leverage mutual reinforcement individual word overall text delve word polarity influence overarch sentiment passage support research annotate novel sentiment text classification dataset build exist sentiment classification dataset furthermore develop universal sentiment model billion parameter size experimental result reveal model surpass performance turbo dataset underscore significance mre sentiment analysis']"
136,312,136_video_editing_diffusion_frame,"['video', 'editing', 'diffusion', 'frame', 'generation', 'motion', 'text', 'temporal', 'edit', 'consistency']","['mevg multi event video generation text video model introduce novel diffusion base video generation method generate video show multiple event give multiple individual sentence user method require large scale video dataset method use pre train diffusion base text video generative model fine tuning process specifically propose frame aware diffusion process preserve visual coherence consecutive video video consist different event initialize latent simultaneously adjust noise latent enhance motion dynamic generate video furthermore find iterative update latent vector refer precede frame maintain global appearance frame video clip handle dynamic text input video generation utilize novel prompt generator transfer course text message user multiple optimal prompt text video diffusion model extensive experiment user study propose method superior video generative model term temporal coherency content semantic video example available project page', 'zero text image diffusion model zero shot video generator recent text video generation approach rely computationally heavy training require large scale video dataset paper introduce new task zero shot text video generation propose low cost approach training optimization leverage power exist text image synthesis method stable diffusion make suitable video domain key modification include enrich latent code generate frame motion dynamic global scene background time consistent ii reprogramme frame level self attention new cross frame attention frame frame preserve context appearance identity foreground object experiment lead low overhead high quality remarkably consistent video generation approach limit text video synthesis applicable task conditional content specialize video generation video instruct instruction guide video editing experiment method perform comparably well recent approach despite train additional video datum code open source', 'consistent video video transfer synthetic dataset introduce novel efficient approach text base video video editing eliminate need resource intensive video model finetuning core approach synthetic pair video dataset tailor video video transfer task inspire instruct image transfer editing instruction adapt paradigm video domain extend prompt prompt video efficiently generate pair sample input video edit counterpart alongside introduce long video sample correction sampling ensure consistent long video batch method surpass current method like tune video herald substantial progress text base video video editing suggest exciting avenue exploration deployment']"
137,311,137_distribute_consensus_agent_optimization,"['distribute', 'consensus', 'agent', 'optimization', 'convergence', 'decentralized', 'algorithm', 'gradient', 'communication', 'convex']","['distribute optimal control application consensus multi agent system paper develop novel approach consensus problem multi agent system minimize weighted state error neighbor agent linear quadratic lq optimal control theory exist consensus control algorithm utilize current state agent design distribute controller depend nonzero eigenvalue communication topology present optimal consensus controller obtain solve riccati equation design appropriate observer account agent historical state information show correspond cost function propose controller asymptotically optimal simulation example demonstrate effectiveness propose scheme fast convergence speed conventional consensus method new method avoid compute nonzero eigenvalue communication topology traditional consensus method', 'adaptive consensus network prune approach decentralized optimization consider network base decentralized optimization problem node network possess local function objective collectively attain consensus solution minimize sum local function major challenge decentralized optimization reliance communication remain considerable bottleneck application address challenge propose adaptive randomize communication efficient algorithmic framework reduce volume communication periodically track disagreement error judiciously select influential effective edge node communication framework present algorithm adaptive consensus ac solve consensus problem adaptive consensus base gradient tracking ac gt solve smooth strongly convex decentralized optimization problem establish strong theoretical convergence guarantee propose algorithm quantify performance term algorithmic parameter standard assumption finally numerical experiment showcase effectiveness framework significantly reduce information exchange require achieve consensus solution', 'admm tracking gradient distribute optimization asynchronous unreliable network paper propose novel distribute algorithm consensus optimization network robust extension tailor deal asynchronous agent packet loss robustly achieve dynamic consensus solution estimate global descent direction embe algorithm distribute implementation alternate direction method multiplier admm mechanism suitably interlace local proportional action steer agent estimate solution original consensus optimization problem case ideal network tool system theory prove linear convergence scheme strongly convex cost exploit averaging theory extend result prove robust extension method preserve linear convergence case asynchronous agent packet loss notion input state stability guarantee robustness scheme respect additional generic error affect agent update finally numerical simulation confirm theoretical finding compare algorithm distribute scheme term speed robustness']"
138,311,138_gait_har_activity_recognition,"['gait', 'har', 'activity', 'recognition', 'sensor', 'semg', 'emg', 'human', 'wearable', 'gesture']","['large language model guide semantic alignment human activity recognition human activity recognition har inertial measurement unit imu sensor critical application healthcare safety industrial production variation activity pattern device type sensor placement create distribution gap dataset reduce performance har model address propose lanhar novel system leverage large language model llm generate semantic interpretation sensor reading activity label cross dataset har approach mitigate cross dataset heterogeneity enhance recognition new activity lanhar employ iterative generation method produce high quality semantic interpretation llm stage training framework bridge semantic interpretation sensor reading activity label ultimately lead lightweight sensor encoder suitable mobile deployment enable sensor read map semantic interpretation space experiment public dataset demonstrate approach significantly outperform state art method cross dataset har new activity recognition source code publicly available', 'unsupervised statistical feature guide diffusion model sensor base human activity recognition human activity recognition har body sensor core functionality ai application personal health sport wellness industry key problem hold progress wearable sensor base har compare ml area computer vision unavailability diverse label training datum particularly innumerable annotate image available online repository freely available sensor datum sparse unlabeled propose unsupervised statistical feature guide diffusion model specifically optimize wearable sensor base human activity recognition device inertial measurement unit imu sensor method generate synthetic label time series sensor datum rely annotated training datum address scarcity annotation difficulty associate real world sensor datum condition diffusion model statistical information mean standard deviation z score skewness generate diverse representative synthetic sensor datum conduct experiment public human activity recognition dataset compare method conventional oversampling state art generative adversarial network method experimental result demonstrate improve performance human activity recognition outperform exist technique', 'cross domain har shot transfer learning human activity recognition ubiquitous availability smartphone smartwatche integrated inertial measurement unit imus enable straightforward capturing human activity specific application sensor base human activity recognition har logistical challenge burgeon cost render especially ground truth annotation datum difficult endeavor result limited scale diversity dataset transfer learning leverage publicly available label dataset learn useful representation fine tune limited amount label datum target domain alleviate performance issue contemporary har system fail difference source target condition large sample target application domain available typical challenge real world human activity recognition scenario paper present approach economic use publicly available label har dataset effective transfer learning introduce novel transfer learning framework cross domain har follow teacher student self training paradigm effectively recognize activity limited label information bridge conceptual gap source target domain include sensor location type activity extensive experimental evaluation range benchmark dataset demonstrate effectiveness approach practically relevant shot activity recognition scenario present detailed analysis individual component framework affect downstream performance']"
139,307,139_equation_hamiltonian_integrable_hierarchy,"['equation', 'hamiltonian', 'integrable', 'hierarchy', 'symmetry', 'nonholonomic', 'integrability', 'toda', 'body', 'lie']","['symmetry structure integrable hyperbolic order equation explore application generate symmetry symmetry depend parameter integrable hyperbolic order equation particular consistent pair equation introduce adler shabat main result different infinite hierarchy symmetry equation arise single generating symmetry expansion different value parameter illustrate study depth symmetry structure example equation relate potential kdv equation take second general hyperbolic equation kind consider equation depend parameter parameter vanish consistent pair happen nature expansion generate symmetry need derive hierarchy change', 'integrable hierarchy nonlinear riemann hilbert problem associate typical einstein weyl physico geometric dispersionless system specific series exchange condition parameter hamiltonian vector field establish integrable hierarchy lax pair derive dispersionless partial differential equation exterior differential form integrable hierarchy introduce confirm existence tau function subsequently present twistor structure hierarchy construct nonlinear riemann hilbert problem equation structure solution equation well understand', 'geometry lagrangian form lagrangian multiform theory variational framework integrable system article introduce new formulation base symplectic geometry treat position momentum time coordinate finite dimensional integrable hierarchy equal footing formulation allow streamlined step derivation multi time euler lagrange equation closure relation encode integrability argue lagrangian form finite dimensional system recast new framework framework easily extend non commuting flow equation characterise infinitesimal hamiltonian lie group action variational character reinterpret equation system compatible non autonomous hamiltonian equation']"
140,306,140_ising_glass_spin_ise,"['ising', 'glass', 'spin', 'ise', 'critical', 'transition', 'replica', 'temperature', 'exponent', 'phase']","['evidence transition disappear dimension key prediction parisi broken replica symmetry theory spin glass existence phase transition applied field state broken replica symmetry transition take place de almeida thouless line h plane study line power law dilute heisenberg spin glass probability spin separate distance interact fall presence random vector field variance phase transition universality class ising spin glass field tune equivalent change dimension short range system relation d find numerical simulation imply line exist dimension parisi scheme appropriate spin glass dimension', 'emergence diluted ising model universality class mixture magnet usually impact structural disorder magnetic phase transition ising model analyze framework quench dilution non magnetic component lattice site occupy ise spin non magnetic kind quench dilution accord harris criterion lead change critical exponent govern asymptotic vicinity phase transition point inherent reason emergence new random ising model universality class presence non magnetic component disorder structure spin arrangement demonstrate fact paper set extensive monte carlo simulation random mixture ising like magnet differ spin length concentration analyze effect structural disorder se appeal presence non magnetic component support numerical simulation renormalization group calculation result demonstrate emergence randomly dilute ising model universality class random mixture ise magnet asymptotic critical exponent coincide know site dilute ising model effective critical behavior trigger parameter impact interplay subject detailed analysis', 'critical fluctuation finite time dynamical phase transition explore critical property recently discover finite time dynamical phase transition non equilibrium relaxation ise magnet temperature quench transition characterize sudden switch relaxation dynamic occur sharp critical time previous work focus mean field interaction investigate critical time analyze critical fluctuation phase transition near neighbor ising model square lattice monte carlo simulation mean finite size scale analysis extract critical exponent transition spatial dimension find exponent consistent dimensional ising universality class system initially vicinity critical point initial temperature critical critical exponent differ ising exponent indicate distinct dynamical critical phenomenon']"
141,305,141_vulnerability_code_security_software,"['vulnerability', 'code', 'security', 'software', 'vulnerable', 'package', 'detection', 'llm', 'developer', 'patch']","['understand effectiveness large language model detect security vulnerability automated vulnerability detection technique promising progress detect security vulnerability scalability applicability remain challenging remarkable performance large language model llm codellama code relate task prompt recent work explore llm detect vulnerability paper perform comprehensive study concurrently examine high number dataset language llm qualitatively evaluate performance prompt vulnerability class address shortcoming exist tool concretely evaluate effectiveness pre train llm code sample diverse security dataset balanced dataset encompass synthetic real world project java c cover distinct vulnerability class overall llm scale family modest effectiveness detect vulnerability obtain average accuracy score dataset significantly well detect vulnerability require intra procedural analysis os command injection null pointer dereference report high accuracy vulnerability popular static analysis tool codeql find advanced prompt strategy involve step step analysis significantly improve performance llm real world dataset term score upto average interestingly observe llm promise ability perform part analysis correctly identify vulnerability relate specification leverage natural language information understand code behavior check code sanitize expect insight guide future work llm augment vulnerability detection system', 'learn quantize vulnerability pattern match locate statement level vulnerability deep learning dl model increasingly popular identify software vulnerability prior study find vulnerability different vulnerable program exhibit similar vulnerable scope implicitly form discernible vulnerability pattern learn dl model supervised training vulnerable scope manifest spatial location format program pose challenge model accurately identify vulnerable statement despite challenge state art vulnerability detection approach fail exploit vulnerability pattern arise vulnerable program advantage vulnerability pattern unleash ability dl model propose novel vulnerability match approach paper draw inspiration program analysis tool locate vulnerability base pre define pattern specifically vulnerability codebook learn consist quantize vector represent vulnerability pattern inference codebook iterate match learn pattern predict presence potential vulnerability give program approach extensively evaluate real world dataset comprise c function evaluation result approach achieve score high previous good high previous good function statement level vulnerability identification respectively substantial enhancement highlight effectiveness approach identify vulnerability training code pre train model available', 'enhance large language model secure code generation dataset drive study vulnerability mitigation large language model llm bring significant advancement code generation benefit novice experienced developer training unsanitized datum open source repository like github introduce risk inadvertently propagate security vulnerability effectively mitigate concern paper present comprehensive study focus evaluate enhance code llm software security perspective introduce upload supplemental material publicly available publication meticulously curate dataset target critical vulnerability type secucogen comprise sample serve foundation conduct experiment crucial code relate task code generation code repair vulnerability classification strong emphasis security experimental result reveal exist model overlook security concern code generation lead generation vulnerable code address propose effective approach mitigate security vulnerability enhance overall robustness code generate llm study identify weakness exist model ability repair vulnerable code provide vulnerability information additionally certain vulnerability type pose challenge model hinder performance vulnerability classification base finding believe study positive impact software engineering community inspire development improved method training utilize llm lead safe trustworthy model deployment']"
