Topic,Count,Name,Representation,Representative_Docs
176,423,176_polynomial_orthogonal_recurrence_laguerre,"['polynomial', 'orthogonal', 'recurrence', 'laguerre', 'hermite', 'orthogonality', 'jacobi', 'meixner', 'asymptotic', 'coefficient']","['positivity determinant orthogonal polynomial orthogonal polynomial satisfy inequality interval orthogonality general criterion orthogonal polynomial satisfy inequality yield known result classical orthogonal polynomial new result example polynomial', 'construct orthogonal polynomial satisfy high order difference differential equation introduce concept associate sequence polynomial algebra operator act linear space polynomial paper concept powerful tool generate family orthogonal polynomial eigenfunction high order difference differential operator give classical discrete family orthogonal polynomial charli meixner krawtchouk hahn form new sequence polynomial consider linear combination consecutive concept determine structure sequence order polynomial common eigenfunction high order difference operator addition generate sequence polynomial orthogonal respect measure approach apply classical family laguerre jacobi polynomial', 'coherent orthogonal polynomial discuss fundamental characteristic orthogonal polynomial like existence lie algebra add relevant aspect basis complete framework orthogonal polynomial addition differential equation recurrence relation hilbert space square integrable lie algebra theory start square integrable function open connect subset real line basis relate orthogonal polynomial dimensional continuous space allow standard uncountable basis alternative countable basis matrix element relate basis essentially orthogonal polynomial hermite polynomial line laguerre legendre polynomial half line line interval respectively differential recurrence relation orthogonal polynomial allow realize determine unitary representation non compact lie algebra second order casimir give rise second order differential equation define correspond family orthogonal polynomial weyl heisenberg algebra hermite polynomial laguerre legendre polynomial obtain start orthogonal polynomial lie algebra extend space function corresponding universal envelop algebra transformation group generalize coherent state vector space particular generalize coherent polynomial obtain']"
177,423,177_convex_optimization_convergence_proximal,"['convex', 'optimization', 'convergence', 'proximal', 'gradient', 'primal', 'admm', 'algorithm', 'nonconvex', 'descent']","['family subgradient base method convex optimization problem unifying framework propose new family gradient base method converge optimal complexity convex optimization problem feasible region simple include case objective function non smooth smooth composite saddle structure give inexact oracle model unify way construct subproblem necessary solve iteration method permit analyze convergence method unified way compare previous result require different approach method algorithm contribution rely know method non smooth convex optimization mirror descent method nemirovski yudin dual averaging method nesterov family method include method particular case instance propose family classical gradient method acceleration generalize devolder et al nesterov primal dual gradient method tseng accelerate proximal gradient method family method partially special case universal method additional contribution novel extend mirror descent method remove compactness assumption feasible region fixation total number iteration require original mirror descent method order attain optimal complexity', 'stochastic admm nonsmooth optimization present stochastic setting optimization problem nonsmooth convex separable objective function linear equality constraint solve problem propose stochastic alternating direction method multiplier admm algorithm algorithm apply general class nonsmooth convex function necessarily closed form solution minimize augmented function directly demonstrate rate convergence algorithm structural assumption stochastic function convex function t strongly convex function compare previous literature establish convergence rate admm algorithm time term objective value feasibility violation', 'convergence stochastic proximal gradient algorithm prove novel convergence result stochastic proximal gradient algorithm suitable solve large class convex optimization problem convex objective function give sum smooth possibly non smooth component consider iterate convergence derive non asymptotic bound expectation strongly convex case sure convergence result weak assumption approach allow avoid average weaken boundedness assumption consider theoretical study satisfied practice']"
178,417,178_tomography_obstacle_reconstruction_impedance,"['tomography', 'obstacle', 'reconstruction', 'impedance', 'inverse', 'imaging', 'boundary', 'acoustic', 'photoacoustic', 'problem']","['reconstruct conductivity boundary correct d bar method aim electrical impedance tomography form image conductivity distribution inside unknown body electric boundary measurement computation image measurement datum non linear ill pose inverse problem call special regularized algorithm algorithm call d bar method improve work introduce new computational step remove far necessary requirement conductivity constant near boundary numerical experiment present suggest conclusion conductivity arise medical imaging previous approach well possible constant near boundary sufficient second conductivity high contrast feature boundary new approach produce reconstruction small quantitative error well visual quality', 'estimation conductivity change region interest electrical impedance tomography paper propose novel approach reconstruct change target conductivity electrical impedance tomography measurement conventional difference imaging reconstruction conductivity change base electrical potential measurement exterior boundary target change paper image conductivity change reconstruct simultaneously base datum set key feature approach conductivity change parameterize linear combination initial state change allow model independently spatial characteristic background conductivity change conductivity separate regularization functional approach allow straightforward way restriction conductivity change localized region interest inside domain conventional difference imaging reconstruction base global linearization observation model propose approach amount solve non linear inverse problem feasibility propose reconstruction method test experimentally simulation demonstrate potential new medical application electrical impedance tomography imaging vocal fold voice loading study', 'edge enhance reconstruction algorithm dimensional electrical impedance tomography electrical impedance tomography imaging modality extract information conductivity distribution inside physical body boundary measurement current voltage practical application priori know conductivity consist embed inhomogeneity approximately constant background work introduce iterative reconstruction algorithm aim find maximum posteriori estimate conductivity assume edge prefer prior method base apply single step priorconditione lag diffusivity iteration sequential linearization forward model algorithm capable produce reconstruction dense unstructured dimensional finite element mesh high number measurement electrode functionality propose technique demonstrate simulated experimental datum framework complete electrode model accurate model practical impedance tomography']"
179,416,179_ricci_soliton_flow_curvature,"['ricci', 'soliton', 'flow', 'curvature', 'shrink', 'gradient', 'perelman', 'manifold', 'metric', 'yamabe']","['recent progress ricci soliton ricci soliton natural generalization einstein metric special solution hamilton ricci flow play important role singularity study ricci flow paper survey recent progress ricci soliton', 'ricci soliton einstein scalar field theory b list recently study geometric flow fix point correspond static ricci flat spacetime know flow fact ricci flow modulo pullback certain diffeomorphism use observation associate static ricci flat spacetime local ricci soliton high dimension solution euclidean signature einstein gravity couple free massless scalar field nonzero cosmological constant associate shrink expand ricci soliton exhibit example include explicit family complete expand soliton think ricci flow complete lorentzian metric possible generalization ricci flat stationary metric lead consider alternative ricci flow', 'gap theorem ricci soliton paper prove gradient shrink compact ricci soliton large ricci curvature einstein']"
180,416,180_secrecy_eavesdropper_wiretap_channel,"['secrecy', 'eavesdropper', 'wiretap', 'channel', 'message', 'confidential', 'capacity', 'secure', 'secret', 'receiver']","['secrecy capacity correlate ergodic fading channel investigate secrecy capacity ergodic fade wiretap channel main channel correlate eavesdropper channel study channel state information csi assume transmitter know channel gain legitimate receiver eavesdropper analyze result secrecy capacity quantify loss secrecy capacity correlation addition study asymptotic behavior secrecy capacity signal noise ratio snr tend infinity capacity ordinary fade channel logarithmically increase snr contrary secrecy capacity converge limit upper bind secrecy capacity fade wiretap channel find closed form upper bound correlate rayleigh wiretap channel include independent case special work show upper bound determine channel parameter correlation coefficient ratio main eavesdropper channel gain call pcc cgr respectively analysis upper bound tell channel parameter affect secrecy capacity lead conclusion excessively large signal power provide advantage secrecy capacity loss correlation especially low cgr regime', 'source channel secrecy causal disclosure imperfect secrecy communication system investigate instead equivocation measure secrecy distortion eavesdropper incur produce estimate source sequence examine communication system consist source broadcast wiretap channel lossless reproduction source sequence legitimate receiver require key aspect model eavesdropper action allow depend past behavior system achievability result obtain study performance source channel cod operation separately link digitally problem address solve secrecy resource share secret key find substitute secret key wiretap channel bring new insight challenge notion weak secrecy provide distortion eavesdropper strong secrecy reveal public message freely detrimental', 'secrecy capacity hop relay assist wiretap channel incorporate physical layer characteristic secure communication receive considerable attention recent year cooperation node network benefit multiple antenna system increase secrecy capacity channel paper consider cooperative wiretap channel help amplify forward af relay transmit confidential message source legitimate receiver presence eavesdropper regard secrecy capacity af rely derive assume relay subject peak power constraint end achievable secrecy rate gaussian input evaluate solve non convex optimization problem prove rate great secrecy rate achievable capacity genie aid channel upper bound secrecy capacity underlie channel derive show upper bind equal compute achievable secrecy rate gaussian input accordingly correspond secrecy capacity compare decode forward df strategy serve benchmark current work']"
181,414,181_clause_sit_satisfiability_cnf,"['clause', 'sit', 'satisfiability', 'cnf', 'csp', 'satisfaction', 'constraint', 'sat', 'boolean', 'instance']","['threshold random qsat problem quantify version sat problem existence threshold effect phase transition associate satisfiability random quantify extend cnf formula consider boolean cnf formula form x y variable variable clause literal formula threshold phenomenon control ratio number clause number existential variable exact location associated critical ratio prove decrease function limit value m tend infinity', 'new worst upper bind sit rigorous theoretical analysis algorithm sit propose literature know previous algorithm solve sit analyze number variable parameter time complexity solve sit instance depend number variable number clause significant exploit time complexity point view number clause paper present algorithm solve sit sit rigorous complexity analysis number clause parameter analyze algorithm obtain new bad case upper bound m sit m sit m number clause', 'phase transition local search plant sit local search algorithm hill climbing iterative improvement simple heuristic solve satisfiability max satisfiability problem satisfiability max satisfiability solver find good starting point sophisticated heuristic improve candidate solution paper analysis local search random plant cnf formula clause variable ratio k n number variable cnf local search whp find satisfying assignment clause variable ratio great k local search whp find satisfying assignment byproduct constant r g local search apply random necessarily plant cnf clause variable ratio r produce assignment satisfy gn clause maximal number satisfiable clause']"
182,410,182_earthquake_seismic_seismicity_aftershock,"['earthquake', 'seismic', 'seismicity', 'aftershock', 'eq', 'fault', 'event', 'forecast', 'magnitude', 'seismogenic']","['dynamic markov time scale seismic activity provide short term alert earthquake propose novel method analyze precursory seismic datum earthquake treat markov process distinguish background noise real fluctuation earthquake short time order hour earthquake markov time scale increase sharply provide alarm impending earthquake distinguish false alarm reliable compute second quantity base concept extended self similarity datum change strongly earthquake occur alarm accept indicate simultaneously calibrate method datum region provide tool predict impending earthquake region analysis datum large number earthquake indicate essentially zero rate failure method', 'recurrence statistic great earthquake investigate sequence great earthquake past century examine earthquake record include temporal clustering identify aftershock remove record focus recurrence time define time consecutive earthquake study variance recurrence time maximal recurrence time quantity compare earthquake record sequence random event generate numerical simulation systematically vary minimal earthquake magnitude mmin analysis show earthquake record consistent random process magnitude threshold number event large interestingly earthquake record deviate random process magnitude threshold number event small deviation strong conclude great earthquake cluster overall finding robust qualitatively quantitatively statistic extreme value moment analysis yield remarkably similar result', 'characteristic earthquake model unfortunately work scientist reflexively continue use buzz phrase ground prevalent paradigm subsequently refute impede earthquake research hazard mitigation wear seismological buzz phrase include earthquake cycle seismic cycle seismic gap characteristic earthquake assume sequence earthquake nearly identical time occurrence complex process earthquake occurrence reduce description characteristic earthquake plus time sequence common additional assumption characteristic earthquake dominate displacement fault plate boundary segment seismic gap effectively equivalent seismic cycle model depend entirely characteristic assumption add assumption characteristic earthquake quasi periodic numerous statistical test fail support characteristic earthquake seismic gap model sumatra earthquake tohoku earthquake rip suppose segment boundary earthquake scientist scrap idea reject objective testing vague testable']"
183,407,183_kondo_impurity_fermi_anderson,"['kondo', 'impurity', 'fermi', 'anderson', 'conduction', 'renormalization', 'spin', 'lattice', 'antiferromagnetic', 'singlet']","['magnetotransport kondo model ferromagnetic exchange interaction consider transport property applied magnetic field spin kondo model ferromagnetic exchange coupling electronic reservoir description relevant strong coupling limit underscreened spin kondo impurity ferromagnetic kondo interaction marginally irrelevant perturbative method prove accurate low energy purpose study use combination majorana diagrammatic theory density matrix numerical renormalization group simulation standard case antiferromagnetic kondo exchange technique recover previously obtain result t matrix spin relaxation weak coupling kondo temperature consider ferromagnetic case demonstrate low energy kondo anomaly split arbitrary small value zeeman energy contrast fully screen kondo impurity near strong coupling fermi liquid fix point agreement recent experimental finding spin molecular quantum dot', 'kondo effect spin chain free electron kondo problem describe dimensional model s wave electronic wave function affect kondo coupling spin degree freedom involve kondo interaction spin charge separation universal low energy long distance physics kondo model arise magnetic impurity couple end gap antiferromagnetic chain neighbor coupling experimental realization spin chain model possible analytical numerical technique present detailed quantitative comparison usual free electron kondo model spin chain version kondo problem gap spin chain case study zero near neighbor coupling critical second neighbor coupling focus spin chain impurity model bulk marginal coupling present spin chain model vanish usual kondo physics recover spin chain model low energy regime analyze near neighbor model new kind kondo effect occur presence bulk marginal coupling marginal coupling lead slow variation kondo temperature bare kondo coupling exact bethe ansatz solution spin chain impurity model frahm zvyagin note relation connection kondo problem provide evidence connection kondo physics present low temperature qmc result impurity susceptibility support connection', 'kondo lattice inequivalent local moment competitive co operative kondo screening standard heavy fermion metal feature single local moment unit cell complicated system multiple distinct local moment synthesize example discuss physics kondo lattice model local moment sublattice couple different kondo coupling conduction electron phase diagram strongly modify standard kondo lattice characteristic screen temperature distinct moment separate investigate interplay kondo effect local self energy approximation slave boson find kondo effect compete co operate depend conduction band filling regime competition small difference kondo coupling lead huge difference respective kondo scale non trivial body effect study low temperature property collective heavy fermi liquid state propose connection deplete kondo lattice system']"
184,405,184_noncommutative_spacetime_kappa_noncommutativity,"['noncommutative', 'spacetime', 'kappa', 'noncommutativity', 'deform', 'moyal', 'commutative', 'minkowski', 'snyder', 'algebra']","['noncommutative translation formalism consider noncommutative space time lie algebraic noncommutativity minkowski space framework classical field extend order represent noncommutative translation term commutative one translational invariance noncommutative bilinear action local product noncommutative field quadratic noncommutativity briefly discuss', 'noncommutative field action twisted poincare algebra context twisted algebra exist noncommutative analogue minkowski space interpret homogeneous space group quotiente lorentz group usual definition commutative classical field section associate vector bundle homogeneous space generalise noncommutative setting twisted algebra act noncommutative field canonical way tentative proposal definition noncommutative classical field spin moyal space desire representation theoretical property suggest way search noncommutative minkowski space suitable study noncommutative field theory deformed symmetry', 'field theory curved noncommutative spacetime study classical scalar field theory noncommutative curved spacetime follow approach wess et al classical quantum gravity classical quantum gravity describe noncommutative spacetime abelian twist associated geometry particular allow position dependent noncommutativity restrict moyal weyl deformation construct action functional real scalar field noncommutative curved spacetime derive correspond deform wave equation provide explicit example deformed klein gordon operator noncommutative minkowski de sitter schwarzschild randall sundrum spacetime solve noncommutative einstein equation study construction deform green function provide diagrammatic approach perturbative calculation lead noncommutative correction green function example derive']"
185,404,185_multiferroic_ferroelectric_magnetoelectric_ferroelectricity,"['multiferroic', 'ferroelectric', 'magnetoelectric', 'ferroelectricity', 'magnetic', 'polarization', 'electric', 'electromagnon', 'mn', 'ordering']","['coupling magnetic order ferroelectricity lattice strain multiferroic rare earth manganite multiferroic rare earth manganite attract recent attention coexistence different type magnetic ferroelectric order result complex phase diagram wealth physical phenomenon coupling mutual interference different order large magnetoelectric effect observe compound fundamental interest bear potential future application dielectric magnetic property modify onset magnetic dielectric transition application magnetic electric field physical mechanism magnetoelectric effect origin ferroelectric order magnetic transition explore discuss multiferroic phenomenon hexagonal strong magneto dielectric coupling intimately relate lattice strain induce unusually large spin phonon correlation', 'effect transverse magnetic correlation couple order parameter shift transition temperature thermal hysteresis use green function method random phase approximation magnetic correlation affect electric polarization multiferroic material magnetic exchange type magnetoelectric coupling use model spin ferromagnetic ferroelectric system result expect apply multiferroic material complex magnetic structure particular find transverse magnetic correlation result change free energy ferroelectric solution lead possibility thermal hysteresis electric polarization magnetic curie temperature motivate multiferroic material problem represent general calculation effect fluctuation couple order parameter', 'giant magnetoelectric effect multiferroic material high ferroelectric transition temperature present unique example giant magnetoelectric effect conventional multiferroic polarization large mc ferroelectric transition temperature high magnetic ordering temperature order attribute uniqueness giant magnetoelectric effect ferroelectricity induce entirely center displacement rare earth ion large magnetic moment finding suggest new avenue design multiferroic large polarization high ferroelectric transition temperature large magnetoelectric effect']"
186,404,186_swimmer_swimming_fluid_propulsion,"['swimmer', 'swimming', 'fluid', 'propulsion', 'swim', 'locomotion', 'microswimmer', 'bacteria', 'flagella', 'cell']","['swim friend low reynold number investigate hydrodynamic interaction microorganism swim low reynold number consider simple model swimmer combine analytic numerical approach investigate time average flow field swimmer short distance swimmer behave like pump large distance velocity field depend swimming stroke invariant combine time reversal parity transformation consider swimmer find interaction consist part dead term independent motion second swimmer take expected dipolar form live term result simultaneous swimming action swimmer argue general dominate swimmer swimmer interaction complicated function relative displacement orientation phase lead motion attractive repulsive oscillatory', 'hydrodynamic interaction self propel swimmer hydrodynamic interaction suspension self propel particle study direct numerical simulation method simultaneously solve host fluid swimming particle modify version smoothed profile method spm develop simulate microswimmer squirmer spherical particle specified surface tangential slip velocity particle fluid simplified swimming model allow represent different type propulsion puller pusher ideal study hydrodynamic interaction swimmer use spm study diffusive behavior arise swimming motion particle basic mechanism responsible phenomena hydrodynamic interaction cause squirm motion particle particle particle collision dual nature give rise distinct scale diffusion coefficient obtain suitable analysis swimming motion collision swimmer interpret term binary collision effective collision radius reduce collision dynamic swimming particle viscous fluid short time scale dynamic swimmer analogous inert tracer particle swimming suspension diffusive motion cause fluid particle collision result simulation method introduce allow gain well understanding complex hydrodynamic interaction self propel swimmer', 'efficient model micro swimmer propose minimal model dimensional micro swimmer low reynold number periodic non reciprocal motion swimmer pusher puller fluid swimming axis combination depend history swimming motion linear bead swimmer analytically evaluate migration speed strength dipolar flow induce swimming motion find distance travel cycle dipolar flow obtain integral area enclose trajectory cycle project cross plot distance bead dimensional model swimmer tumble break symmetry swimming motion respect swimming axis occur tumble motion escherichia coli chlamydomona desynchronize motion flagella reorient swimming direction propose bead model corkscrew swimmer helical flagellum rotary motor attach cell body bead swimmer attract nearby wall swim clockwise observe experiment bacteria helical flagella']"
187,402,187_baryon_tetraquark_quark_octet,"['baryon', 'tetraquark', 'quark', 'octet', 'diquark', 'meson', 'decuplet', 'qcd', 'chiral', 'heavy']","['renormalization baryon axial vector current large chiral perturbation theory effect decuplet octet mass difference flavor symmetry breaking baryon axial vector current compute loop order large baryon chiral perturbation theory number color loop graph octet decuplet intermediate state systematically incorporate analysis effect decuplet octet mass difference flavor symmetry breaking account expect large cancellation different loop graph observe consequence large spin flavor symmetry qcd baryon fit analytical formula experimental datum baryon semileptonic decay strong decay decuplet baryon detailed numerical analysis determination basic parameter large baryon chiral perturbation theory extraction baryon axial vector coupling perform large baryon chiral perturbation theory prediction good agreement expectation expansion experimental datum', 'baryon magnetic moment large chiral perturbation theory baryon magnetic transition magnetic moment compute heavy baryon chiral perturbation theory large limit number color loop nonanalytic correction order ln incorporate analysis contribution intermediate octet decuplet baryon state explicitly include expression obtain limit vanish baryon mass difference compare current experimental datum furthermore comparison conventional heavy baryon chiral perturbation theory carry light quark flavor physical value', 'chiral baryon field qcd sum rule study structure local baryon field method qcd sum rule consider single baryon field calculate operator product expansion find octet baryon field belong chiral representation decuplet baryon field belong chiral representation lead baryon mass consistent experimental datum ground baryon mass calculate decay constant check normalization baryon field find define']"
188,402,188_gluino_susy_search_squark,"['gluino', 'susy', 'search', 'squark', 'miss', 'supersymmetry', 'tev', 'lhc', 'atlas', 'lepton']","['search supersymmetry event large miss transverse momentum jet tau lepton tev proton proton collision datum atlas detector search supersymmetry susy event large miss transverse momentum jet hadronically decay tau lepton zero additional light lepton electron muon perform proton proton collision datum tev record atlas detector large hadron collider excess standard model background expectation observe signal region confidence level upper limit visible cross section new phenomenon set result analysis interpret susy scenario significantly extend previous limit obtain final state framework minimal gauge mediate susy breaking model value susy break scale tev exclude independently exclusion limit derive msugra cmssm model r parity conserve r parity violating case interpretation present framework natural gauge mediation gluino assume light coloured sparticle gluino mass gev exclude', 'search supersymmetry final state lepton jet miss transverse momentum atlas detector tev pp letter present search supersymmetry final state contain isolate electron muon jet miss transverse momentum tev proton proton collision lhc datum record atlas experiment correspond total integrate luminosity excess standard model background expectation observe limit set parameter minimal supergravity framework extend previous limit gev tan beta mu equal squark gluino mass gluino mass gev exclude confidence level', 'search supersymmetry pp collision final state miss transverse momentum b jet result present search supersymmetric particle event large miss transverse momentum heavy flavour jet candidate tev proton proton collision data sample correspond integrated luminosity record atlas experiment large hadron collider significant excess observe respect prediction standard model process r parity conserve model sbottom stop squark appear gluino decay cascade gluino mass gev gev exclude result interpret msugra cmssm supersymmetry break scenario model framework']"
189,402,189_inequality_hadamard_convex_hermite,"['inequality', 'hadamard', 'convex', 'hermite', 'ostrowski', 'mean', 'integral', 'function', 'convexity', 'simpson']","['integral inequality mapping derivative s convex second sense application special mean positive real number paper author establish new type integral inequality differentiable s convex function second sense know inequality power mean inequality obtain integral inequality relate s convex function apply inequality special mean positive real number', 'new integral inequality paper establish new inequality hadamard type product convex s convex function second sense', 'integral inequality convex function paper establish new hadamard type inequality elementary know inequality function inequality absolute value convex']"
190,401,190_diffeomorphism_hyperbolic_anosov_homeomorphism,"['diffeomorphism', 'hyperbolic', 'anosov', 'homeomorphism', 'homoclinic', 'partially', 'preserve', 'manifold', 'transitive', 'hyperbolicity']","['hyperbolic invariant set positive measure volume preserve diffeomorphism compact manifold hyperbolic invariant set positive volume map anosov direct proof ergodicity volume preserve anosov diffeomorphism usual hopf argument', 'remark anosov diffeomorphism let closed orient manifold anosov diffeomorphism torus conjugate hyperbolic automorphism diffeomorphism singular homeomorphism general admit absolutely continuous invariant measure volume proof concatenation know result field', 'dynamical coherence partially hyperbolic diffeomorphism tori isotopic anosov partially hyperbolic diffeomorphism tori isotopic anosov diffeomorphism isotopy contain set partially hyperbolic diffeomorphism dynamically coherent stability result partially hyperbolic diffeomorphism conjugate linear consequence obtain intrinsic ergodicity measure equivalence partially hyperbolic diffeomorphism dimensional center direction isotopic anosov diffeomorphism path']"
191,393,191_molecule_junction_molecular_conductance,"['molecule', 'junction', 'molecular', 'conductance', 'electrode', 'transport', 'gold', 'voltage', 'electronic', 'vibrational']","['theoretical study charge transport base single molecule junction present theoretical study conductance thermopower single molecule junction base terminate molecule analyze transport property gold gold junction junction highly conductive conductance quantum conductance find thermopower junction negative fact lumo dominate charge transport magnitude reach ten micro v k depend contact geometry hand study suitability anchoring group single molecule junction purpose analyze transport dumbbell derivative anchor compare result obtain thiol amine group result conductance terminate molecule sensitive bind geometry conductance molecule typically reduce presence anchor turn make junction sensitive functionalization molecular core appropriate group', 'mechanically control binary conductance switching single molecule junction molecular scale component expect central nanoscale electronic device molecular scale switching report atomic quantum point contact single molecule junction provide additional flexibility tune conductance state molecular design far switch single molecule junction attribute change conformation charge state molecule demonstrate reversible binary switch single molecule junction mechanical control metal molecule contact geometry gold single molecule junction reversibly switch conductance state repeat junction elongation compression principle calculation attribute different measured conductance state distinct contact geometry flexible stable n au bond conductance low n au bond perpendicular conduct pi system high switching mechanism inherent pyridine gold link form basis new class mechanically activate single molecule switch', 'molecular signature highly conductive metal molecule metal junction simplicity single molecule junction base direct bonding small molecule metallic electrode ideal system study fundamental question relate molecular electronic study conductance property different molecule suspend pt electrode molecular junction typical conductance ascribe dominant role pt contact despite metallic like conductivity individual molecular signature express effect molecular vibration inelastic contribution conductance']"
192,392,192_black_hole_smbh_bh,"['black', 'hole', 'smbh', 'bh', 'supermassive', 'bulge', 'galaxy', 'mbh', 'bhs', 'merger']","['direct cosmological simulation growth black hole galaxy investigate couple formation evolution galaxy embed supermassive black hole state art hydrodynamic simulation cosmological structure formation time self consistently follow dark matter dynamic radiative gas cooling star formation black hole growth associate feedback process start directly initial condition appropriate lambdacdm cosmology modeling black hole physics base approach develop simulation isolated galaxy merger examine predict global history black hole mass assembly ii evolution local black hole host mass correlation iii condition allow rapid growth quasar property host descendant today find total black hole mass density good agreement observational estimate black hole accretion rate density peak low redshift evolve strongly high redshift star formation rate density ratio black hole stellar mass density show moderate evolution low redshift find strong correlation black hole mass property stellar system agree measured local sigma relationship suggest dependent mass range weak evolution redshift normalization slope simulation produce massive black hole high redshift extend period exponential growth region collapse early exhibit strong gas inflow supermassive bh system necessarily massive one today overtake growth quasar form later abridge', 'formation evolution supermassive black hole correlation mass supermassive black hole galaxy nucleus mass galaxy spheroid bulge precisely central velocity dispersion suggest common formation scenario galaxy central black hole growth bulge black hole commonly proceed external gas accretion hierarchical merger relate starburst internal dynamical process control regulate rate mass accretion self regulation feedback key correlation possible growth component bh bulge take break correlation narrow line seyfert object formation supermassive black hole begin early universe collapse population iii gas accretion active black hole play significant role ionization universe nuclear activity frequently invoke feedback star formation galaxy spectacularly cool flow growth smbh certainly self regulate smbhs perturb local environment merger binary smbhs help heat destroy central stellar cusp interpretation x ray background yield important constraint history agn activity obscuration census agn low high redshift reveal downsize effect observe star formation history appear different bright qso low luminosity agn grow rapidly high z number density decrease sharply density low luminosity object peak recently decrease smoothly', 'evolution supermassive black hole supermassive black hole smbhs nowadays believe reside local galaxy available datum empirical correlation bulge luminosity stellar velocity dispersion black hole mass suggest single mechanism assemble black hole form spheroid galaxy halos evidence favour co evolution galaxy black hole quasar cold dark matter cosmogony small mass subgalactic system form merge later large large structure paradigm galaxy halos experience multiple merger lifetime galaxy bulge host smbh center local galaxy multiple merger black hole binary natural evolutionary stage evolution supermassive black hole population clearly investigate take account cosmological framework dynamical evolution smbhs host seed smbh look early universe luminous quasar detect redshift high black hole evolve hierarchical fashion follow merger hierarchy host halo accretion gas trace quasar activity play fundamental role determine parameter define black hole mass spin particularly intriguing epoch initial phase smbh growth challenging meet observational constraint bhs feed high rate infancy']"
193,391,193_community_modularity_network_node,"['community', 'modularity', 'network', 'node', 'detection', 'algorithm', 'overlap', 'partition', 'structure', 'social']","['structure overlap community network main organizing principle real world social information technological network network community set node organize densely link cluster detection community great interest understand structure community large network remain relatively limited unavailability label ground truth datum practically impossible evaluate compare different model notion community large scale paper identify large social collaboration information network node explicitly state community membership define ground truth community explicit membership empirically study ground truth community emerge network overlap observe surprising phenomena ground truth community contain high degree hub node reside community overlap link member community second overlap community densely connect non overlapping part community contrast conventional wisdom community overlap sparsely connect community exist model network community capture dense community overlap present community affiliation graph model agm conceptual model network community structure reliably capture overall structure network overlapping nature network community', 'upper bind community size scalable community detection know community detection method base modularity optimization fail discover small community objective function community detection involve resolution parameter allow detection community different scale provide explicit upper bind community size community result optimization function simple example use resolution parameter artificially force complete disaggregation large densely connected community', 'detect optimal number community complex network obtain optimal number community important problem detect community structure paper extend measurement community detect algorithm find optimal community number base normalize mutual information index measure similarity community statistic propose detect optimal number community general reach local maximum especially correspond number community likely optimal community detection statistic measure significance community structure complex network pay attention recently numerical empirical result index effective artificial real world network']"
194,390,194_walk_coin_quantum_walker,"['walk', 'coin', 'quantum', 'walker', 'graph', 'discrete', 'time', 'decoherence', 'continuous', 'probability']","['relationship quantum walk relativistic quantum mechanic quantum walk model algorithmic tool quantum computation describe physical process paper revisit relationship relativistic quantum mechanic quantum walk similarity mathematical structure decoupled couple form discrete time quantum walk klein gordon dirac equation respectively case coin emerge analog spinor degree freedom discrete time quantum walk couple form continuous time quantum walk show transform decoupled form discrete time quantum walk schrodinger form show coin means walk reversible dirac like structure consequence coin use work suggest relativistic causal structure consequence conservation information decoherence model projective measurement position space generate entropy increase time make walk irreversible produce arrow time lieb robinson bind highlight causal structure quantum walk perspective relativistic structure quantum walk maximum speed walk propagation early finding relate finite spread walk probability distribution present dimensional quantum walk model state system study extend', 'asymptotic distribution quantum walk line entangle coin advance previous study quantum walk line coin state quantum walk drive direction shift operator nonzero stationary distribution localization distinguish quantum walk line basic scenario drive single coin work asymptotic position distribution quantum walk examine derive weak limit quantum walk explicit formula stationary probability distribution dependency coin parameter initial state quantum walk present particular show weak limit present quantum walk form basic scenario quantum walk line certain initial state walk certain value coin parameter case localization occur stationary probability exponentially decay absolute value walker position independent parity time', 'quantum walk line phase parameter paper study discrete time coin quantum walk line present clear mathematical foundation lack quantum walk model step objective follow question address give graph probability quantum walk arrive give vertex number step natural question random walk answer different combinatorial argument quantum walk highly non trivial task furthermore achieve specific coin operator hadamard operator walk line consider walk line generalize computation general coin operator complex task main contribution closed form formula amplitude state walk include question general symmetric operator walk line end coin operator parameter alter phase state walk define closed form solution compute mean fouri analysis asymptotic approximation method present basic property walk deduct weak convergence theorem quantum walk particular support induced probability distribution walk calculate show change parameter coin operator affect result probability distribution']"
