Topic,Count,Name,Representation,Representative_Docs
75,824,75_polymer_chain_monomer_copolymer,"['polymer', 'chain', 'monomer', 'copolymer', 'translocation', 'solvent', 'semiflexible', 'length', 'melt', 'diblock']","['rigorous result semiflexible polymer free confined polymer introduce class model semiflexible polymer characterize strong rigidity correlation length associate gradient gradient correlation call persistence length order polymer length determine macroscopic scaling limit deduce bound free energy polymer confine inside narrow tube', 'passage time unbiased polymer translocation narrow pore study translocation process polymer absence external field pore diameter membrane thickness polymer perform rouse reptation dynamic mean translocation time polymer need escape cell mean dwell time polymer spend pore translocation process obey scale relation term polymer length b radius gyration polymer explain relation simple argument base polymer dynamic equilibrium property polymer', 'reach large length long time polymer dynamic simulation lattice model present simulation dynamic polymeric system polymer represent chain monomer reside sequence near neighbor site face center cubic lattice polymer mutually avoid walk lattice site visit polymer revisit polymer leave dynamic occur single monomer displacement lattice spacing demonstrate high computational efficiency model simulate dense binary polymer mixture repel near neighbor interaction type polymer observe phase separation long period time simulation consist total polymer monomer lattice site interaction strength kt final decade time domain growth find expect call model b system']"
76,821,76_mechanic_quantum_interpretation_probability,"['mechanic', 'quantum', 'interpretation', 'probability', 'measurement', 'consciousness', 'reality', 'observer', 'world', 'classical']","['causality symmetry quantum mechanic argue evidence causality metaphysical relation quantum phenomena assumption causal law probability physical process constrain symmetry lead naturally quantum mechanic particular argument probability amplitude complex number obey bear rule quantum probability argument generalize feynman path integral formulation quantum mechanic include possible action allow symmetry low order term observable presently accessible energy scale notion relational reality introduce order physical meaning probability appear rise new interpretation quantum mechanic', 'time interpretation quantum mechanic suggest interpretation quantum mechanic inspire idea aharonov et al time symmetric description quantum theory special final boundary condition universe consistently define determine single classical like measurement outcome solve measurement problem deviation standard quantum mechanic result theory deterministic time sense local quantum mechanical probability recover general eliminate description single measurement time interpretation quantum mechanic analyze ideal measurement show quantum superposition effect dynamically reduce single classical state time decoherence process discuss philosophical aspect suggest interpretation discuss weak measurement time formalism remark measurement situation special final boundary condition universe explain unaccounted phenomena', 'nature information quantum mechanic suitable unified statistical formulation quantum classical mechanic setting lead conclude information noncommutative quantum mechanic specifically refer observer information physical system see main difference classical mechanic observer information physical system obey classical probability theory quantum mechanic view purely mathematical framework probabilistic description noncommutative information projection postulate noncommutative generalization conditional probability view clarify problem surround interpretation quantum mechanic particularly problem relate measuring process']"
77,816,77_functional_sham_kohn_density,"['functional', 'sham', 'kohn', 'density', 'exchange', 'dft', 'electron', 'calculation', 'approximation', 'orbital']","['proposal orbital dependent correlation energy functional energy band calculation explicitly orbital dependent correlation energy functional propose combination orbital dependent exchange energy functional energy band calculation bear close resemblance second order direct exchange perturbation term calculate kohn sham orbital kohn sham energy coulomb interaction enter term replace effective interaction contain information short range correlation second order perturbation theory effective interaction rigorously define correlation energy uniform electron liquid evaluate high accuracy order apply orbital dependent correlation energy functional coupling constant average spin parallel spin antiparallel pair correlation function evaluate high accuracy electron liquid present orbital dependent correlation energy functional effective interaction borrow electron liquid valid tightly bind electron nearly free electron marked contrast conventional local density approximation', 'treatment exchange energy density functional theory follow recent work gal phy rev simple derivation density functional correction hartree fock equation hartree fock kohn sham equation present complete integrated view quantum mechanical theory kohn sham equation hartree fock kohn sham equation ground state schrodinger equation formally stem common ground density functional theory euler equation ground state density similar line kohn sham formulation hartree fock approach consider point exchange energy density functional theory build kohn sham orbital give degree homogeneous n particle density functional form sequence degree homogeneous exchange energy density functional element minus classical coulomb repulsion energy functional', 'calculation single particle spectra density functional theory context density functional theory consider single particle excitation spectra electron system result relate single particle excitation eigenvalue correspond kohn sham equation case exchange correlation functional approximate exchange functional coupling equation simple single particle spectra coincide eigenvalue kohn sham equation one hartree fock equation']"
78,814,78_matrix_ensemble_eigenvalue_random,"['matrix', 'ensemble', 'eigenvalue', 'random', 'wishart', 'gaussian', 'entry', 'orthogonal', 'unitary', 'hermitian']","['conformal deformation normal hermitian random matrix ensemble investigate eigenvalue statistic ensemble normal random matrix order n tend infinite model eigenvalue uniform density region determine simple analytic polynomial curve study conformal deformation normal random ensemble hermitian random ensemble sufficient condition wign ensemble', 'extreme value statistic eigenvalue gaussian random matrix compute exact asymptotic result probability occurrence large deviation large small eigenvalue random matrix belong gaussian orthogonal unitary symplectic ensemble particular probability eigenvalue nxn random matrix positive negative decrease large n dyson index characterize ensemble exponent universal compute probability eigenvalue lie interval allow calculate joint probability distribution minimum maximum eigenvalue byproduct obtain exactly average density state gaussian ensemble eigenvalue restrict lie interval generalize celebrated wigner semi circle law restrict ensemble find density state generically exhibit inverse square root singularity location barrier result confirm numerical simulation', 'large deviation extreme eigenvalue random matrix calculate analytically probability large deviation mean large small eigenvalue random matrix belong gaussian orthogonal unitary symplectic ensemble particular probability eigenvalue n random matrix positive negative decrease large n parameter characterize ensemble exponent universal calculate exactly average density state matrix eigenvalue restrict large fix number generalize celebrated wigner semi circle law density state generically exhibit inverse square root singularity']"
79,807,79_category_homotopy_functor_monoidal,"['category', 'homotopy', 'functor', 'monoidal', 'coring', 'operad', 'simplicial', 'quillen', 'triangulate', 'monad']","['equivalence monoidal model category construct quillen equivalence model category monoid ring module algebra quillen equivalent model category certain condition continuation early work establish model category monoid module algebra algebra module monoidal model category proc london math soc application extend dold kan equivalence model category simplicial ring module algebra quillen equivalent associated model category connect differential grade ring module algebra classification result stable model category category module topology concern stable model category translate know symmetric monoidal model category spectra', 'representation space explain notion homotopy colimit give rise mapping space category simplicial apply technique model approximation use elementary property category space able construct resolution prove homotopy category monoidal model category central algebra homotopy category space', 'dg category form introduce homotopy category structure category category']"
80,787,80_navi_stoke_incompressible_euler,"['navi', 'stoke', 'incompressible', 'euler', 'solution', 'equation', 'compressible', 'fluid', 'regularity', 'vorticity']","['global regularity navi stoke euler equation article global regularity navi stoke euler withdraw error proof', 'study navi stoke equation kinematic navi boundary condition study initial boundary value problem navi stoke equation incompressible fluid domain compact smooth boundary subject kinematic navi boundary condition reformulate navi boundary condition term vorticity motivate hodge theory manifold boundary viewpoint differential geometry establish basic elliptic estimate vector field subject kinematic navi boundary condition develop spectral theory stoke operator act divergence free vector field domain kinematic navi boundary condition finally employ spectral theory necessary estimate construct galerkin approximate solution establish convergence global weak solution local strong solution initial boundary problem furthermore corollary slip length tend zero weak solution construct converge solution incompressible navi stoke equation subject slip boundary condition time inviscid limit strong solution unique solution initial boundary value problem slip boundary condition euler equation establish', 'pressure regularity criterion dimensional navi stoke equation infinite channel paper consider dimensional navi stoke equation infinite channel provide sufficient condition term pressure global existence strong solution dimensional navi stoke equation']"
81,773,81_polytope_tiling_convex_polygon,"['polytope', 'tiling', 'convex', 'polygon', 'packing', 'vertex', 'triangulation', 'ehrhart', 'polyhedron', 'polyhedra']","['ehrhart polynomial convex polytope small volume classify possible d dimensional integral convex polytope volume equal', 'boundary volume lattice polytope d dimensional convex lattice polytope p formula boundary volume derive term number boundary lattice point dilation application necessary sufficient condition polytope reflexive derive formulae f vector smooth polytope dimension application reflexive order polytope birkhoff polytope', 'convexity theorem real projective structure give finite collection p convex n polytope consider real projective manifold m obtain glue polytope p facet way union adjacent polytope share common facet convex prove real projective structure m convex p contain triangular polytope properly convex addition p contain polytope dual polytope thick triangular polytope polytope thick dual define analogue triangle polygon edge respectively']"
82,772,82_neuron_spike_neural_network,"['neuron', 'spike', 'neural', 'network', 'synaptic', 'neuronal', 'stimulus', 'firing', 'cortical', 'brain']","['stimulus dependent correlation threshold cross spike neuron consider threshold cross spiking process simple model activity population neuron assume neuron drive common fluctuating input gaussian statistic evaluate cross correlation spike train pair model neuron different threshold correlation function tend asymmetric time indicate preference neuron low threshold fire high threshold input identical relationship result spike statistic model neural activity explore particular compare model integrate fire model membrane voltage reset follow spike qualitative property spike cross correlation emerge threshold cross model similar burst event integrate fire model particularly true generalized integrate fire model spike tend occur burst observe example retinal ganglion cell drive rapidly fluctuate visual stimulus threshold crossing model provide simple analytically tractable description event onset neuron', 'stochastic dynamic finite size spike neural network present simple markov model spike neural dynamic analytically solve characterize stochastic dynamic finite size spike neural network closed form estimate equilibrium distribution mean rate variance autocorrelation function network activity model applicable network probability firing neuron network depend number neuron fire previous temporal epoch network statistically homogeneous connectivity membrane synaptic time constant excessively long satisfy condition model completely account size network correlation firing activity allow examine network dynamic deviate mean field theory model solution applicable spike neural network biophysically plausible parameter regime', 'markovian event base framework stochastic spike neural network spike neural network information convey spike time depend intrinsic dynamic neuron input receive connection neuron article study markovian nature sequence spike time stochastic neural network particular ability deduce spike train spike time produce description network activity base spike time regardless membrane potential process study question rigorous manner introduce study event base description network noisy integrate fire neuron base computation spike time firing time neuron network constitute markov chain transition probability relate probability distribution interspike interval neuron network case markovian model develop transition probability explicitly derive classical case neural network linear integrate fire neuron model excitatory inhibitory interaction different type synapsis possibly feature noisy synaptic integration transmission delay absolute relative refractory period cover case investigate event base description spike deterministic neural network']"
83,754,83_option_price_risk_pricing,"['option', 'price', 'risk', 'pricing', 'market', 'portfolio', 'asset', 'volatility', 'default', 'credit']","['long memory stochastic volatility option pricing aim paper present simple stochastic model account effect long memory volatility option pricing starting point stochastic black schole equation involve volatility long range dependence consider option price sum classical black schole price random deviation describe risk random volatility fact option price random volatility change different time scale find asymptotic equation derivation involve fractional brownian motion solution equation allow find pricing band option', 'price european option realistic market investigate relation fair price european style vanilla option distribution short term return underlie asset ignore transaction cost compute risk neutral probability density conditional total variance asset return option expire asset future price finite expectation option fair value satisfy parabolic partial differential equation black schole type variance asset return trading time evolution parameter immunize portfolio large scale price fluctuation asset valuation option extend realistic asset short term return finite variance large infinite high moment dynamic delta hedge portfolio statically insure exceptionally large fluctuation include different option asset fair value option case determine universal drift function common option asset drift interpret premium investment expose risk exceptionally large variation asset price affect option valuation like effective cost carry underlying black schole world derived pricing formula option realistic market arbitrage free construction simple model constant drift qualitatively reproduce observe volatility structure', 'mean variance hedging price european option assumption non continuous trading consider portfolio option corresponding underlie asset standard assumption stock market price represent random variable lognormal distribution minimize variance hedge risk portfolio date maturity option find fraction asset unit option direct consequence derive statistically fair lookback option price explicit form contrast famous black schole theory portfolio regard risk free additional transaction suppose conduct life contract sequence independent portfolio reduce risk zero asymptotically property illustrate experimental section dataset daily stock price lead australian company period year']"
84,744,84_bell_inequality_locality_realism,"['bell', 'inequality', 'locality', 'realism', 'nonlocality', 'hide', 'violation', 'epr', 'local', 'chsh']","['bound quantum correlation bell inequality experiment bell inequality violation widely know manifestation entanglement quantum mechanic indicate experiment physically separate quantum mechanical system give local realistic description despite importance bell inequality know general determine give entangled state violate bell inequality choose different measurement quantum system test give bell inequality optimization measurement high dimensional variational problem order well understand problem present algorithm provide give quantum state lower bound upper bound maximal expectation value bell operator bound apply technique convex optimization methodology create upper bound allow systematically improve case bound determine measurement demonstrate violation bell inequality provide bound rule possibility violation example give illustrate algorithm conclude definitively quantum state violate give bell inequality', 'multipartite bind entanglement multi setting bell inequality phy rev lett construct bind entangled state violate bell inequality result recently improve show exist bind entangled state violate bell inequality phy rev hand show state consider violate bell inequality different inequality paper employ different form bell inequality particular specific form bell inequality setting measure apparatus sufficiently large prove exist bind entangled state violate bell inequality', 'bell theorem critique implicitly assume possible bell measurement occur simultaneously proof bell theorem violate heisenberg uncertainty principle assumption original form bell inequality wigner probability inequality nonlocality inequality argument introduction time derivation variant bell theorem result extra term relate time order measurement construct correlation coefficient locality assumption heisenberg compliant derivation paper time independent classical local hide variable theory forbid violation original bell inequality time dependent quantum local hide variable theory satisfy new bind agree experiment point factorizable wavefunction describe epr experiment describe generate local de broglie bohm trajectory description datum second independent line argument show violation bell inequality evidence heisenberg uncertainty principle ignore']"
85,733,85_dna_strand_capsid_denaturation,"['dna', 'strand', 'capsid', 'denaturation', 'molecule', 'force', 'nucleosome', 'protein', 'chromatin', 'rna']","['base pair dynamic assist charge transport dna model time dependent random hopping propose describe charge transport dna admit investigate diffusion electron tunneling different site dna tunneling appear strongly temperature dependent observation strong exponential weak distance dependence charge transfer dna explain framework model', 'intermediate dna low add salt dna bubble slow diffusion short dna fragment report study dna bp fragment conformation low add salt wide dna concentration range c bp find intermediate dna conformation region c mean fluorescence correlation spectroscopy fcs uv absorbance measurement fcs detect region dna diffusion coefficient reduce value ssdna coil native dsdna helix similar polymerization degree dna population simple mix dsdna ssdna result dna melting melt occur reduction screen concomitant dna concentration reduce low salt condition intermediate dna rationalize know concept fluctuational opening dna bubble postulate form rich portion sequence strand come apart bubble dna locally stretch molecule remain rod like low salt environment intermediate dna elongate comparison dsdna account reduce', 'elongation compaction giant dna cause depletion interaction flexible polymer structural change giant dna induce addition flexible polymer peg examine method single dna observation dilute dna condition individual dna assume compact state discrete coil globule transition concentrated solution dna molecule exhibit extended conformation macroscopic phase segregation long axis length stretch state dna time large compact state phase segregation high dna concentration occur low peg concentration compaction low dna concentration opposite change conformation dna molecule interpret term free energy include depletion interaction']"
86,733,86_mutation_population_specie_fitness,"['mutation', 'population', 'specie', 'fitness', 'prey', 'predator', 'species', 'food', 'genetic', 'speciation']","['effect stochastic population fluctuation model biological macroevolution mathematical model macroevolution study model population dynamic species level mutation extinction specie include population dynamic update difference equation stochastic noise term characterize population fluctuation effect stochastic population fluctuation diversity total population size evolutionary time scale study model specie predator prey mutualistic competitive interaction model allow predator prey interaction noise population dynamic strong model intermittent behavior power spectral density approximate fluctuation noiseless limit model different power spectral density predator prey model fluctuation appear indicate random walk like behavior model show noise result indicate stochastic population fluctuation significantly affect long time evolutionary dynamic', 'food web structure evolution ecological community simulation coevolution interact specie perform webworld model model realistic set predator prey equation describe population dynamic specie structure food web equation account competition specie resource diet choice predator alternative prey accord evolutionarily stable strategy set specie present undergo long term evolution speciation extinction event summarize result obtain macro evolutionary dynamic speciation extinction statistical property food webs generate model simulation begin small number specie build large webs relatively constant species number average rate origination extinction specie relatively high remain roughly balanced simulation parent species undergoe speciation child specie usually add trophic level parent chance child specie survive significantly high parent second trophic level level likely wide choice possible prey specie high level addition new specie cause extinction exist specie parent specie high probability extinction strong competition new specie non parental competitor new specie significantly high extinction probability average prey new specie predator new specie likely average extinct', 'emergence specie evolutionary simulated annealing factor govern evolution mutation rate emergence specie address question principle model life population dynamic asexual organism couple molecular property interaction protein encode genome simulate evolution population find fitness increase punctuate step epistatic event lead formation stable functionally interact protein low mutation rate specie population organism identical genotype form high mutation rate specie lose delocalization sequence space apparent loss fitness mutation rate selectable trait population initially maintain high mutation rate high fitness level reach organism low mutation rate gradually select population eventually reach mutation rate comparable modern dna base organism result provide microscopic insight dynamic fitness landscape asexual population unicellular organism']"
87,728,87_planet_migration_eccentricity_planetary,"['planet', 'migration', 'eccentricity', 'planetary', 'planetesimal', 'jupiter', 'giant', 'orbit', 'disk', 'orbital']","['giant planet migration action disk torque planet scattering paper present parametric study giant planet migration combined action disk torque planet planet scattering torque exert planet type ii migration circumstellar disk readily decrease semi major axis scatter planet increase orbital eccentricity paper present parametric exploration possible parameter space migration scenario initial planetary mass distribution range value time scale eccentricity damp disk class system realization simulation perform order determine distribution result orbital element survive planet paper present result numerical experiment goal study physics particular migration mechanism test observation extrasolar planet action disk torque planet planet scattering result distribution final orbital element fill e plane rough agreement orbital element observed extrasolar planet addition specify orbital element characterize migration mechanism find percentage eject accreted planet number collision dependence outcome planetary mass time spend resonance effect planetary imf determine distribution inclination angle survive planet distribution ejection speed exile planet', 'planet planet scattering planetesimal disk ii prediction outer extrasolar planetary system develop idealize dynamical model predict typical property outer extrasolar planetary system radius au hypothesis dynamical evolution outer planetary system control combination planet planet scattering planetary interaction exterior disk small body planetesimal long duration n body simulation follow evolution planet surround earth mass primordial planetesimal disk large planet mass saturn influence disk modest recover observe eccentricity distribution extrasolar planet observe primarily small radius explain observe mass dependence eccentricity invoke strong correlation planet mass system low mass planet observe diverse dynamical behavior strong scatter event sudden jump eccentricity resonance crossing circularization scatter low mass planet disk present distribution final eccentricity inclination discuss vary planet mass initial system architecture predict transition low eccentricity low mass planet radius disk influence dynamic radial velocity measurement capable detect planet m s period excess year constrain regime study population resonant non resonant multiple planet system system jupiter mass planet avoid close encounter planetesimal disk act damping mechanism frequently populate mean motion resonance resonant chain ought common massive planet outer planetary system', 'model planetary system formation n body simulation role gas disk statistic compare observation late stage planet formation mar size core appear interaction planetary core excite orbital eccentricity speed merge sculpture final architecture planet system series work contribute final assembling planet system n body simulation include type ii migration planet gas accretion massive core viscous disk paper standard formulation type ii migration adopt investigate formation planet system solar mass star statistic final distribution planetary mass semi major axis eccentricity derive comparable observed system simulation predict orbital signature planet system solar mass star survival planet giant planet massive giant planet locate terrestrial planet distribute evenly au planet inner orbit au accumulate inner edge protostellar disk day mri dead zone day planet desert mass eccecntricity diagram lack planet mass mj highly eccentric orbit e average eccentricity giant planet big terrestrial planet mp planet system planet tend small planet mass orbital eccentricity average']"
88,728,88_manganite_ferromagnetic_dope_mn,"['manganite', 'ferromagnetic', 'dope', 'mn', 'perovskite', 'orbital', 'magnetic', 'colossal', 'ordering', 'phase']","['zero temperature insulator metal transition dope manganite study transition ferromagnetic insulating ferromagnetic metallic phase manganite function hole dope effective low energy model hamiltonian propose recently model incorporate quantum nature dynamic jahn phonon strongly couple orbitally degenerate electron strong coulomb correlation effect lead naturally coexistence localized jt polaronic band like electronic state study insulator metal transition function doping correlation strength u jt gain energy find realistic value parameter ground state phase diagram agreement experiment discuss feature manganite difference behaviour manganite understand term model', 'electron paramagnetic resonance study insulate ferromagnetic manganite transition temperature single crystal grow high temperature solution growth technique pbo flux magnetization study sample transition ferromagnetic state k resistivity measurement insulator temperature range electron paramagnetic resonance study perform t view compare result metallic ferromagnetic manganite temperature dependence parameter like g value linewidth intensity study temperature range find behave manner similar exhibit metallic ferromagnetic manganite', 'effect strain orbital magnetic ordering manganite thin film interface insulator study effect uniform uniaxial strain ground state electronic configuration thin film manganite model hamiltonian include double exchange jahn teller electron lattice coupling antiferromagnetic superexchange strain arise lattice mismatch insulate substrate manganite produce tetragonal distortion include model modification hopping amplitude introduction energy splitting mn level analyze bulk property half dope manganite electronic reconstruction interface ferromagnetic metallic manganite insulate substrate strain drive orbital selection modify electronic property magnetic ordering manganite interface']"
89,726,89_disk_dust_au_grain,"['disk', 'dust', 'au', 'grain', 'debris', 'circumstellar', 'silicate', 'micron', 'star', 'infrared']","['millimeter imaging hd probe disk structure kinematic present new multi wavelength millimeter interferometric observation herbig ae star hd obtain iram pbi sma vla array continuum emission line gas dust property obtain compare observation self consistent disk model dust co emission circumstellar disk resolve continuum find strong evidence circumstellar material keplerian rotation central star msun disk inclination respect line sight deg position angle deg slope dust opacity measure mm confirm presence mm cm size grain disk midplane dust continuum emission asymmetric confine inside radius au co emission extend au comparison dust co temperature indicate co present disk interior finally obtain increase depletion co isotopomer argue result support idea disk hd strongly evolve particular suggest strong depletion dust relative gas outside au inward migration large body form outer disk clearing large gap dust distribution low mass companion', 'hd myr old transition disk present mid infrared spectrum obtain spitzer infrared spectrograph irs hd quadruple star system locate myr old tw hydrae association known mid infrared excess arise circumbinary disk b component system irs spectrum confirm disk hd b display excess emission micron imply optically thick disk wall au inner clear region optically thin dust consist mainly micron sized silicate dust grain orbit binary ring au peculiar structure apparent lack gas hd b disk suggest system likely debris disk stage tidally truncate circumbinary disk large dust particle inner second generation dust ring possibly hold resonance planet unusually large infrared excess explain gravitational perturbation pair puff outer dust ring cause frequent collision large particle', 'complex structure disk inner astronomical unit disclose structure disk surround herbig aebe star important expand understanding formation early evolution star planet aim reveal sub au disk structure myr old herbig star investigate origin near mid infrared excess amber vlti observation resolve k band emission constrain location composition hot dust innermost disk combine amber observation photometric midi vlti measurement litterature revisit disk geometry passive disk model base radiative transfer propose model include tenuous inner disk micron sized dust grain gap massive optically thick outer disk successfully reproduce interferometric datum sed locate bulk k band emission au assume emission originate silicate micron sized grain require enable dust survive distance star consequence k band flux relate scatter show direct thermal emission sufficient explain near infrared excess massive outer disk large grain mid plane responsible mm emission surface layer small grain allow mid far infrared excess reproduce vertical structure evidence sedimentation observation consistent model include gap au total dust mass lunar mass inside value derive scale height au temperature k inner edge outer disk au consistent recent co observation']"
90,724,90_neutrino_icecube_muon_shower,"['neutrino', 'icecube', 'muon', 'shower', 'antare', 'detector', 'cosmic', 'uhe', 'tau', 'amanda']","['search atmospheric neutrino induce cascade icecube icecube detector flavor neutrino telescope year icecube detect muon track charge current muon neutrino interaction ice icecube observe electromagnetic hadronic particle shower cascade initiate charge neutral current neutrino interaction detection event signature likely come known flux atmospheric electron muon neutrinos search atmospheric neutrino induce cascade perform year icecube datum reconstruction background rejection technique develop reach time expect signal background ratio well', 'detection atmospheric muon neutrinos icecube string detector icecube neutrino detector cubic kilometer tev pev neutrino detector construction geographic south pole dominant population neutrino detect icecube meson decay cosmic ray air shower atmospheric neutrino relatively understand serve calibration verification tool new detector detector approximately complete report datum acquire detector configuration observe atmospheric neutrino signal consistent expectation demonstrate icecube detector capable identify neutrino event day livetime neutrino candidate select expectation event atmospheric neutrinos', 'astroparticle physics high energy neutrinos amanda icecube kilometer scale neutrino detector icecube discovery instrument cover nuclear particle physic cosmology astronomy example multidisciplinary mission include search particle nature dark matter additional small dimension space end conceptual design anchor observational fact nature produce proton photon energy excess respectively puzzle nature accelerate high energy cosmic particle unresolved century discovery cosmic ray connection set scale cosmic neutrino flux context discuss result complete amanda detector science reach extension icecube similar experiment construction mediterranean neutrino astronomy expand new direction effort detect air shower acoustic radio signal initiate super eev neutrinos outline review follow introduction kilometer scale detector cosmic neutrino associate high energy cosmic ray high energy neutrino telescope methodology neutrino detection high energy neutrino telescope status']"
91,717,91_photoproduction_eta_reaction_resonance,"['photoproduction', 'eta', 'reaction', 'resonance', 'meson', 'pion', 'nucleon', 'section', 'cross', 'production']","['differential cross section measurement eta photoproduction proton threshold mev differential cross section reaction eta p measure threshold mev photon laboratory energy time region resonance fully cover photoproduction experiment allow precise extraction parameter photon point mev s wave dominance vanishe p wave contribution observe nature clarify high precision datum measure beam asymmetry datum provide stringent constraint extraction new coupling baryon resonance eta meson', 'analysis recent eta photoproduction datum recent datum eta meson photoproduction proton target energy range gev analyze regard overall consistency result elsa cla measurement compare prediction regge model reaction amplitude fix global fit measurement differential cross section polarization observable gamma p eta p high energy find recent experimental result differential cross section eta meson photoproduction good agreement cla datum consistent datum expense introduce energy dependent renormalization factor point indication datum possible excitation baryon resonance mass gev', 'photoproduction eta prime meson proton presently available datum reaction analyze term model dominant production mechanism exchange vector meson describe datum photon energy close production threshold introduce resonance contribution establish resonance finally study contribution nucleon exchange photoproduction find contribution see large angle differential cross section']"
92,717,92_qcd_quark_chemical_chiral,"['qcd', 'quark', 'chemical', 'chiral', 'polyakov', 'potential', 'lattice', 'deconfinement', 'temperature', 'phase']","['existence critical point finite density lattice qcd propose method probe nature phase transition lattice qcd finite temperature density base investigation effective potential function average plaquette analyze datum obtain simulation flavor qcd improve stagger quark bare quark mass m t find order phase transition line appear high density regime t discuss difference phase structure qcd non zero quark chemical potential non zero isospin chemical potential', 'qcd phase diagram finite baryon isospin chemical potential phase structure flavor qcd explore thermal system finite isospin chemical potential polyakov loop extend nambu jona lasinio pnjl model pnjl model scalar type quark interaction reproduce lattice qcd datum space t temperature critical endpoint chiral phase transition t plane move tricritical point pion superfluidity phase transition plane increase thermodynamic small t control define chiral pion condensate sigma pi', 'flavor polyakov nambu jona lasinio model finite temperature nonzero chemical potential extend polyakov loop improve nambu jona lasinio pnjl model flavor case study chiral deconfinement transition strongly interact matter finite temperature nonzero chemical potential polyakov loop chiral susceptibility light quark u d strange quark number susceptibility function temperature zero chemical potential determined compare recent result lattice qcd simulation find inflection point curve strange quark number susceptibility accompany appearance deconfinement phase consistent result lattice qcd simulation prediction case nonzero chemical potential finite temperature phase diagram term chemical potential temperature find critical endpoint cep move low temperature finally disappear decrease strength t hooft flavor mix interaction']"
93,713,93_nanowire_conductance_molecule_molecular,"['nanowire', 'conductance', 'molecule', 'molecular', 'electrode', 'wire', 'junction', 'transport', 'gold', 'voltage']","['molecular signature highly conductive metal molecule metal junction simplicity single molecule junction base direct bonding small molecule metallic electrode ideal system study fundamental question relate molecular electronic study conductance property different molecule suspend pt electrode molecular junction typical conductance ascribe dominant role pt contact despite metallic like conductivity individual molecular signature express effect molecular vibration inelastic contribution conductance', 'quantum transport organic molecule explore electron transport property model dithiolate bdt molecule geometric model benzene molecule attach semi infinite dimensional metallic electrode green function formalism analytic approach base simple tight bind framework present describe electron transport molecular wire electronic transport molecular system strongly affect geometry molecule coupling attach electrode conductance reveal resonant peak associate molecular energy eigenstate provide complex spectra current passing molecule show staircase like behavior sharp step weak molecule electrode coupling limit vary continuously apply bias voltage limit strong molecular coupling presence transverse magnetic field conductance exhibit oscillatory behavior flux thread molecular ring show ch flux quantum periodicity conductance change presence transverse magnetic field current voltage characteristic significantly affect field', 'role structural evolution quantum conductance behavior gold nanowire stretch gold nanowire generate mechanical stretching show adopt kind configuration atomic arrangement adjust zone axis lie parallel elongation direction analyze relationship structural rearrangement electronic transport behavior elongation au nanowire possibility independent experiment tackle problem high resolution transmission high resolution electron microscopy observe atomic structure mechanically control break junction measure transport property estimate conductance nanowire theoretical method base extended theory take account atom specie position aid calculation consistently connect set experimental result model evolution process gold nanowire conductance lie conductance quanta present evidence carbon act contaminant lower conductance atom thick wire']"
94,710,94_glass_replica_spin_sherrington,"['glass', 'replica', 'spin', 'sherrington', 'kirkpatrick', 'ise', 'ising', 'edwards', 'overlap', 'temperature']","['ordering heisenberg spin glass high dimension ordering heisenberg spin glass near neighbor gaussian coupling investigate equilibrium monte carlo simulation dimension ordering mean field heisenberg spin glass study comparison particular attention pay nature spin glass chiral glass ordering numerical datum suggest dimension model exhibit single spin glass transition finite temperature spin glass order accompany simultaneous chiral glass order set dimension contrast model exhibit chiral glass transition finite temperature accompany standard spin glass order critical region associate chiral glass transition narrow suggest dimension close marginal dimensionality', 'nature ordering dimensional xy spin glass spin chirality ordering dimensional xy spin glass study extensive monte carlo simulation calculate appropriately define spin overlap distribution function finite temperature chiral glass transition accompany standard spin glass order give support spin chirality decoupling picture critical behavior chiral glass transition turn different ising spin glass chiral glass order state exhibit step like peculiar replica symmetry breaking', 'chiral glass transition replica symmetry break dimensional heisenberg spin glass extensive equilibrium monte carlo simulation perform dimensional heisenberg spin glass near neighbor gaussian coupling investigate spin glass chiral glass ordering occurrence finite temperature chiral glass transition conventional spin glass order establish critical exponent characterize transition different standard ising spin glass calculated overlap distribution suggest appearance peculiar type replica symmetry breaking chiral glass order state']"
