Topic,Count,Name,Representation,Representative_Docs
189,346,189_agn_ray_luminosity_galaxy,"['agn', 'ray', 'luminosity', 'galaxy', 'ngc', 'emission', 'obscure', 'line', 'seyfert', 'nucleus']","['xmm newton study active inactive galaxy pair theory simulation indicate galaxy merger play important role cosmological evolution accrete black hole host galaxy sample active galactic nucleus agn galaxy close separation small order increase sample agn pair undertake archival project investigate x ray property sdss select sample galaxy pair separation kpc contain optically identify agn serendipitously observe xmm newton discover x ray counterpart optically classified non active galaxy weak x ray luminosity erg agn galaxy pair sample exhibit x ray counterpart cover wide range absorption correct x ray luminosity erg agn obscure column density half thereof total agn sample compton thick agn agn pair frequently x ray obscure factor isolate agn compare luminosity redshift match sample bona fide dual agn agn agn pair exhibit order magnitude low x ray column density separation range kpc small sample object agn agn pair sub pc separation heavily obscure drive formal anti correlation x ray column density galaxy pair separation system finding suggest galactic environment key influence triggering nuclear activity merge galaxy', 'obscure agn fit galaxy timeline x ray bright active galactic nucleus agn predict follow extended stage obscure black hole growth support picture examine x ray undetected agn cosmos field compare host galaxy x ray bright agn examine galaxy presence agn redshift select agn infrared detection use color selection technique select agn strongly star forming host stack x ray datum galaxy ir detection lack x ray detection obtain soft hard flux allow measure energetic agn find clear correlation x ray luminosity ir agn luminosity stack galaxy find x ray undetecte agn lie main sequence tight correlation sfr hold majority galaxy regardless mass redshift work demonstrate high population obscure agn previously think', 'nustar observation agn low observed x ray oiii luminosity ratio heavily obscure agn turn agn type active galactic nucleus agn signature accretion supermassive black hole strong high ionization narrow emission line extend scale parsec lack broad emission line close black hole characterize type agn lack broad emission indicate obscuration innermost nuclear region indicate black hole long strongly accrete high energy x ray penetrate thick obscuring column power distinguish scenario present high energy nustar observation seyfert agn ira micron survey supplement low energy x ray observation chandra xmm newton swift galaxy select anomalously low observe kev luminosity compare o iii optical luminosity traditional diagnostic heavily obscure agn reach compton thick regime high hydrogen column density h base update o iii luminosity intrinsic x ray luminosity base physical modeling hard x ray spectra find galaxy misclassifie type ngc remain agn obscure include confirm compton thick ic ngc ngc galaxy ngc appear recently deactivate compare original sample agn select rate approximately find new x ray change look agn ngc']"
190,345,190_intrusion_traffic_attack_iot,"['intrusion', 'traffic', 'attack', 'iot', 'detection', 'nid', 'security', 'network', 'id', 'cyber']","['review deep neural network computer network traffic classification focus deep neural network base malicious normal computer network traffic classification attack phishing illegal activity normal traffic identification paper main idea review exist neural network base network traffic classification indicate intrusion activity classification detection important classify network traffic safeguard system connect computer network variety nn architecture different rate accuracy paper relative compression index term computer network network traffic packet intrusion do denial service unauthorized access id intrusion detection system ips intrusion prevention system remote local attack probe user root attack dnn deep neural network crnn convolutional recurrent neural network rprop resilient propagation', 'early detection network attack deep learning internet prime subject security attack intrusion attacker attack lead system malfunction network breakdown datum corruption theft network intrusion detection system id tool identify unauthorized malicious behavior observe network traffic state art intrusion detection system design detect attack inspect complete information attack mean id able detect attack execute system attack cause damage system paper propose end end early intrusion detection system prevent network attack cause damage system attack prevent unforeseen downtime interruption employ deep neural network base classifier attack identification network train supervise manner extract relevant feature raw network traffic datum instead rely manual feature selection process related approach introduce new metric call earliness evaluate early propose approach detect attack empirically evaluate approach dataset result approach perform attain overall balanced accuracy', 'hybrid deep learning anomaly detection framework intrusion detection cyber intrusion attack compromise user critical sensitive datum escalate volume intensity especially grow connection daily life internet large volume high complexity intrusion attack impede effectiveness traditional defence technique time remarkable performance machine learn method especially deep learning computer vision garner research interest cyber security community enhance automate intrusion detection expensive datum labeling limitation anomalous datum challenge train intrusion detector fully supervise manner intrusion detection base unsupervised anomaly detection important feature paper propose stage deep learning anomaly detection base network intrusion attack detection framework framework comprise integration unsupervised k mean clustering semi supervised ganomaly supervise learning cnn algorithm evaluate show performance implement framework benchmark dataset nsl kdd cic']"
191,344,191_reinforcement_resource_drl_allocation,"['reinforcement', 'resource', 'drl', 'allocation', 'slicing', 'access', 'network', 'ran', 'wireless', 'agent']","['reinforcement learning dynamic resource optimization g radio access network slicing paper present reinforcement learning solution dynamic resource allocation g radio access network slicing available communication resource frequency time block transmit power computational resource processor usage allocate stochastic arrival network slice request request arrive priority weight throughput computational resource latency deadline requirement feasible serve available communication computational resource allocate request duration decision resource allocation make resource temporarily unavailable future myopic solution optimize current resource allocation ineffective network slicing q learning solution present maximize network utility term total weight grant network slicing request time horizon subject communication computational constraint result reinforcement learning provide major improvement g network utility relative myopic random come serve solution reinforcement learning sustain scalable performance number serve user increase effectively assign resource network slice g need share spectrum incumbent user dynamically occupy frequency time block', 'dynamic channel access power control wireless interference network multi agent deep reinforcement learning scarcity wireless spectrum limited energy resource especially mobile application efficient resource allocation strategy critical wireless network motivate recent advance deep reinforcement learning drl address multi agent drl base joint dynamic channel access power control wireless interference network propose multi agent drl algorithm centralized training drl ct tackle joint resource allocation problem case training perform central unit cu training user autonomous decision transmission strategy local information demonstrate limited information exchange fast convergence drl ct algorithm achieve performance achieve combination weighted minimum mean square error wmmse algorithm power control exhaustive search dynamic channel access second paper consider distribute multi agent drl scenario user conduct training make decision individually act drl agent finally compromise centralized fully distribute scenario consider federated drl fdrl approach performance drl ct use central unit training limit information exchange preserve privacy user wireless system simulation result propose learn framework lead efficient adaptive channel access power control policy dynamic environment', 'edge intelligence energy efficient computation offload resource allocation g g end edge cloud orchestrated network exploit heterogeneous capability end device edge server cloud potential enable computation intensive delay sensitive application computation offload multi user wireless network diverse application requirement possibility radio access mode communication device challenge design optimal computation offload scheme addition have access complete network information include variable wireless channel state available bandwidth computation resource major issue deep reinforcement learning drl emerge technique address issue limited accurate network information paper utilize drl design optimal computation offload resource allocation strategy minimize system energy consumption present multi user end edge cloud orchestrate network device base station computation capability formulate joint computation offload resource allocation problem markov decision process mdp propose new drl algorithm minimize system energy consumption numerical result base real world dataset demonstrate propose drl base algorithm significantly outperform benchmark policy term system energy consumption extensive simulation learn rate discount factor number device considerable influence performance propose algorithm']"
192,343,192_bifurcation_orbit_periodic_homoclinic,"['bifurcation', 'orbit', 'periodic', 'homoclinic', 'body', 'planar', 'cycle', 'saddle', 'tori', 'attractor']","['analytic algebraic condition bifurcation homoclinic orbit ii reversible system follow consider class reversible system study bifurcation homoclinic orbit hyperbolic saddle equilibrium concentrate case homoclinic orbit symmetric control parameter treat bifurcation hamiltonian system modify extend argument form applicable general system discuss bifurcation occur dimensional system variational equation homoclinic orbit integrable meaning differential galois theory extend melnikov method reversible system obtain theorem saddle node transcritical pitchfork bifurcation symmetric homoclinic orbit illustrate theory dimensional system demonstrate theoretical result numerical one', 'saddle invariant object global manifold neighborhood homoclinic flip bifurcation case real saddle equilibrium dimensional vector field undergo homoclinic bifurcation associate dimensional invariant manifold equilibrium close orientable non orientable way interested interaction global invariant manifold saddle equilibrium saddle periodic orbit vector field close codimension homoclinic flip bifurcation point transition have orientable non orientable dimensional surface focus homoclinic flip bifurcation case characterize fact codimension point give rise additional homoclinic bifurcation homoclinic orbit explain global manifold organize phase space consider sandstede dimensional vector field model feature inclination orbit flip bifurcation compute global invariant manifold intersection set suitable sphere mean continuation suitable point boundary problem understand role separatrix basin attract periodic orbit representative image phase space sphere identify topological property manifold different region parameter space homoclinic bifurcation involve find heteroclinic orbit saddle periodic orbit equilibrium rise region infinitely heteroclinic orbit additional equilibrium exist sandstede model compactify phase space capture equilibrium emerge escape infinity present image bifurcation diagram outline different configuration equilibrium close homoclinic flip bifurcation case furthermore characterize dynamic sandstede model infinity', 'cascade global bifurcation chaos near homoclinic flip bifurcation case study study homoclinic flip bifurcation homoclinic orbit saddle equilibrium real eigenvalue change orientable nonorientable bifurcation codimension low codimension homoclinic bifurcation real saddle generate chaotic behavior form suspend smale horseshoe strange attractor present detailed numerical case study global stable unstable manifold saddle equilibrium bifurcate periodic orbit interact close bifurcation step forward understand generic case homoclinic flip bifurcation start study simple case dimensional vector field sandstede compute relevant bifurcation curve parameter bifurcation diagram near central codimension bifurcation unprecedented detail present representative image invariant manifold compute boundary value problem setup phase space intersection set suitable sphere way able identify infinitely cascade homoclinic bifurcation accumulate specific codimension heteroclinic bifurcation equilibrium saddle periodic orbit computation confirm know theory existence bifurcation phenomenon consider specifically identify boundary smale horseshoe region parameter plane create strange attractor resemble attractor computation wind number reveal complicated overall bifurcation structure wide parameter plane involve infinitely homoclinic flip bifurcation associate call homoclinic bubble']"
193,341,193_monoid_semigroup_lattice_congruence,"['monoid', 'semigroup', 'lattice', 'congruence', 'semimodular', 'idempotent', 'finite', 'poset', 'semiring', 'commutative']","['minimal ideal pseudo finite semigroup semigroup say right pseudo finite universal right congruence generate finite set bound length derivation arbitrary pair s consequence article explore existence nature minimal ideal right pseudo finite semigroup continue theme start early work dandan et al natural class monoid right pseudo finiteness imply existence completely simple minimal ideal case orthodox monoid completely regular monoid right reversible monoid include commutative monoid certain condition imply existence minimal ideal need completely simple notably case semigroup green pre order leave compatible multiplication finally establish number example pseudo finite monoid minimal ideal develop explicit construction yield example additional desire property instance regularity', 'finite covering semigroup related structure semigroup cover number respect semigroup minimum number proper subsemigroup union article investigate cover number semigroup analogously define cover number inverse semigroup monoid main theorem complete description cover number finite semigroup finite inverse semigroup monoid modulo group infinite semigroup finite semigroup monogenic group covering number exist inverse semigroup cover number similar case loop finally monoid group semigroup identity adjoined cover number', 'product decomposition semigroup induce action pair paper concern class semigroup arise product associate action pair subsemigroup common monoid roughly speak action monoid completion suitably compatible product monoid semigroup encapsulate action pair construction include natural class inverse semigroup left restriction semigroup important concrete example transformational wreath product linear monoid partial endomorphism monoid independence algebra singular ideal action pair provide unified framework systematically study semigroup build suite tool ensure comprehensive understanding apply abstract result special case interest paper constitute detailed structural analysis semigroup arise action pair semigroup quotient semidirect product classify congruence semidirect product correspond action pair prove covering embed theorem naturally extend celebrate result mcalister proper inverse semigroup second paper concern presentation generator relation semigroup arise action pair develop substantial body general result technique allow build presentation presentation constituent case apply example include list broad applicability action pair construction result literature special case general one']"
194,339,194_emotion_multimodal_speech_recognition,"['emotion', 'multimodal', 'speech', 'recognition', 'modality', 'ser', 'emotional', 'sentiment', 'iemocap', 'fusion']","['multimodal emotion recognition transfer learn speaker recognition bert base model automatic emotion recognition play key role computer human interaction potential enrich generation artificial intelligence emotional intelligence find application customer representative behavior analysis center gaming personal assistant social robot mention increase demand develop robust automatic method analyze recognize emotion paper propose neural network base emotion recognition framework use late fusion transfer learn fine tune model speech text modality specifically adapt residual network resnet base model train large scale speaker recognition task transfer learn spectrogram augmentation approach recognize emotion speech ii use fine tuned bidirectional encoder representation transformer bert base model represent recognize emotion text propose system combine resnet bert base model score late fusion strategy improve emotion recognition performance propose multimodal solution address data scarcity limitation emotion recognition transfer learning datum augmentation fine tuning improve generalization performance emotion recognition model evaluate effectiveness propose multimodal approach interactive emotional dyadic motion capture iemocap dataset experimental result indicate audio text base model improve emotion recognition performance propose multimodal solution achieve state art result iemocap benchmark', 'faf novel multimodal emotion recognition approach integrate face body text multimodal emotion analysis perform well emotion recognition depend comprehensive emotional clue multimodal emotion dataset paper develop large multimodal emotion dataset name d dataset facilitate emotion recognition task accordingly propose multimodal emotion recognition method promote recognition accuracy feature feature framework explore crucial emotional information aligned face body text sample employ benchmark evaluate d dataset compare performance method result classification accuracy propose multimodal fusion method performance improve respectively compare individual modality complementarity channel effectively improve performance emotion recognition establish multimodal online emotion prediction platform aim provide free emotion prediction user', 'multimodal emotion recognition high level speech text feature automatic emotion recognition central concern human computer interaction field bridge gap human machine current work train deep learning model low level data representation solve emotion recognition task emotion dataset limited datum approach suffer overfitte learn base superficial cue address issue propose novel cross representation speech model inspire disentanglement representation learning perform emotion recognition speech feature train cnn base model recognize emotion text feature extract transformer base model combine speech base text base result score fusion approach method evaluate iemocap dataset class classification problem surpass current work speech text multimodal emotion recognition']"
195,337,195_walk_random_branching_process,"['walk', 'random', 'branching', 'process', 'markov', 'immigration', 'galton', 'watson', 'jump', 'theorem']","['scale limit random walk range random walk dimension establish scale limit random walk state space range simple random walk dimensional integer lattice concern asymptotic behaviour graph distance origin spatial location random walk question limiting process analogue high dimensional version model additional logarithmic term scaling factor need proof apply recently develop machinery relate scaling resistance metric space stochastic process key input natural scale statement random walk invariant measure associate effective resistance metric graph distance cut time underlie simple random walk', 'critical branching process immigration random environment galton watson branching process immigration evolve random environment consider associated random walk assume oscillate prove functional limit theorem process consideration normalize random coefficient depend random environment distribution limiting process describe term strictly stable levy process sequence independent identically distribute random variable independent process', 'condition local limit theorem random walk real line consider random walk independent identically distribute real value increment zero mean finite variance assume non lattice moment order let time random walk leave half line study asymptotic behavior probability p expectation n large class target function value possibly depend general setting imply limit theorem joint distribution x n depend particular case moderate deviation consider deduce new asymptotic random walk drift explicit constant asymptotic probability p proof establish new condition integral limit theorem precise error term']"
196,335,196_portfolio_dividend_risk_market,"['portfolio', 'dividend', 'risk', 'market', 'investment', 'asset', 'reinsurance', 'optimal', 'utility', 'wealth']","['cross sectional distribution portfolio return application paper aim develop new mathematical computational tool model distribution portfolio return portfolio establish relevant mathematical formula propose efficient algorithm draw powerful technique computational geometry literature spline compute probability density function cumulative distribution function k th moment probability function algorithmic tool implementation efficiently handle portfolio asset compute moment order k second handle real life scenario focus long strategy common type investment portfolio weight non negative sum approach readily generalizable leverage geometric representation stock market investment set define simplex polytope cumulative distribution function correspond portfolio score capture percentage portfolio yield return exceed give value introduce closed form analytic formula moment cross sectional return distribution novel algorithm compute high moment moment direct mapping asset return moment algorithm solution fully general include special case equal asset return exclude previous work finally apply portfolio score design new performance measure asset management find score base optimal portfolio concentrated mean variance portfolio risky term rank', 'mean variance utility portfolio selection time state dependent risk aversion mean variance utility framework propose new portfolio selection model allow wealth time influence risk aversion process investment solve model game theoretic framework analytically derive equilibrium investment consumption policy result conform fact optimal investment strategy heavily depend investor wealth future income consumption balance continuous optimally consumption process highly dependent consumption preference investor', 'optimal investment reinsurance exponential forward preference study optimal investment proportional reinsurance problem insurance company investment preference describe forward dynamic utility exponential type stochastic factor model allow possible dependence financial insurance market specifically assume asset price process dynamic claim arrival intensity affect common stochastic process account possible environmental contagion effect non zero correlation parameter underlie brownian motion drive asset price process stochastic factor dynamic stochastic control technique construct forward dynamic exponential utility characterize optimal investment reinsurance strategy investigate detail zero volatility case provide comparison analysis classical result analogous setting backward utility preference discuss extension conditional certainty equivalent finally perform numerical analysis highlight feature optimal strategy']"
197,333,197_auction_buyer_bidder_seller,"['auction', 'buyer', 'bidder', 'seller', 'revenue', 'price', 'mechanism', 'sender', 'valuation', 'agent']","['diffusion multi unit auction diminish marginal utility buyer consider auction design problem seller sell multiple homogeneous item set connected buyer buyer know buyer directly connect diminish marginal utility valuation item seller initially connect buyer directly invite sale seller goal design auction incentivize buyer aware auction invite neighbor join auction challenging buyer compete item invite default reward need give buyer diffuse information reward carefully design guarantee invitation incentive seller revenue solution propose recently setting buyer require unit demonstrate difficulty design forward propose diffusion auction multi unit demand setting improve social welfare seller revenue', 'revenue comparison auction ambiguity averse seller study revenue comparison problem auction seller maxmin expect utility preference seller hold set prior reference belief interpret approximating model true probability law focal point distribution develop methodology compare revenue performance auction seller prefer auction x auction y transfer function satisfy weak form single crossing condition intuitively condition mean bidder payment negatively associate competitor type x apply methodology reference belief independent identically distribute iid bidder ambiguity neutral price auction outperform second price pay auction ii second price pay auction outperform war attrition methodology yield result opposite linkage principle', 'sell procure sequential auction seller unit good face buyer single competitor sell identical unit second price auction reserve price buyer seller good compete competitor subsequent auction characterize optimal mechanism seller setting order approach typically fail develop new technique optimal mechanism feature transfer buyer high valuation allocation buyer second high valuation withholding rule depend high valuation implement modify price auction pay bid auction rebate optimal withholding rule raise significantly revenue standard reserve price analysis apply procurement auction result implication sequential competition mechanism']"
198,332,198_nas_search_architecture_dart,"['nas', 'search', 'architecture', 'dart', 'supernet', 'neural', 'differentiable', 'imagenet', 'predictor', 'space']","['balena differentiable architecture search bayesian learning rule differentiable architecture search dart receive massive attention recent year mainly significantly reduce computational cost weight sharing continuous relaxation recent work find exist differentiable nas technique struggle outperform naive baseline yield deteriorative architecture search proceed directly optimize architecture parameter paper formulate neural architecture search distribution learn problem relax architecture weight gaussian distribution leverage natural gradient variational inference ngvi architecture distribution easily optimize base exist codebase incur memory computational consumption demonstrate differentiable nas benefit bayesian principle enhance exploration improve stability experimental result nas nas benchmark dataset confirm significant improvement propose framework addition instead simply apply argmax learn parameter leverage recently propose training free proxy nas select optimal architecture group architecture draw optimize distribution achieve state art result nas nas benchmark good architecture dart search space obtain competitive test error imagenet dataset respectively', 'pre na predictor assist evolutionary neural architecture search neural architecture search nas aim automate architecture engineering neural network require high computational overhead evaluate number candidate network set possible network search space search prediction network performance alleviate high computational overhead mitigate need evaluate candidate network develop predictor typically require large number evaluate architecture difficult obtain address challenge propose novel evolutionary base nas strategy predictor assist e nas pre nas perform extremely small number evaluated architecture pre nas leverage new evolutionary search strategy integrate high fidelity weight inheritance generation unlike shot strategy suffer bias evaluation weight sharing offspre candidate pre nas topologically homogeneous circumvent bias lead accurate prediction extensive experiment nas dart search space pre nas outperform state art na method single gpu search day competitive architecture find pre nas achieve test error rate imagenet respectively', 'nas extend scope reproducible neural architecture search neural architecture search nas achieve breakthrough success great number application past year time step analyze good bad aspect field nas variety algorithm search architecture different search space search architecture train different setup hyper parameter datum augmentation regularization raise comparability problem compare performance nas algorithm nas show success alleviate problem work propose extension nas nas different search space result multiple dataset diagnostic information nas fix search space provide unified benchmark date nas algorithm design search space inspire popular cell base searching algorithm cell represent dag edge associate operation select predefine operation set applicable nas algorithm search space define nas include possible architecture generate node associate operation option result candidate total training log performance architecture candidate provide dataset allow researcher avoid unnecessary repetitive training select candidate focus solely search algorithm training time save candidate largely improve efficiency method provide additional diagnostic information fine grain loss accuracy inspiration new design nas algorithms support analyze aspect benchmarke recent nas algorithm']"
199,332,199_voting_voter_election_vote,"['voting', 'voter', 'election', 'vote', 'rule', 'winner', 'approval', 'preference', 'ballot', 'committee']","['stable voting propose new single winner voting system rank ballot stable voting motivate principle stable voting candidate win candidate b election beat b head head majority comparison win election b include candidate kind claim win case tiebreaker choose candidate principle stability winner tiebreaking stable voting satisfie principle have remarkable ability avoid tie outcome election small number voter', 'probability cast pivotal vote instant runoff voting election derive probability vote cast instant runoff voting election change election winner phrase probability term candidate expect vote total estimate magnitude different distribution voter preference result similar probability cast pivotal vote single member district plurality election suggest instant runoff voting actually increase decrease voter incentive vote strategically derivation uncover counter intuitive phenomenon indirect pivotality voter cause candidate win rank candidate ballot', 'proportionality strategyproofness multiwinner election multiwinner voting rule select fix size committee large set candidate consider approval base committee rule allow voter approve disapprove candidate setting voting rule proportional approval voting pav rule show produce committee proportional sense proportionally represent voter preference rule strategically manipulable voter hand generalisation approval voting give non proportional strategyproof voting rule fundamental tradeoff property prove multiwinner voting rule simultaneously satisfy weak form proportionality weakening justified representation weak form strategyproofness impossibility obtain formulation problem propositional logic apply sit solver human readable version computer generate proof obtain extract minimal unsatisfiable set mus discuss relate axiomatic question domain committee election']"
200,331,200_ferroelectric_film_polarization_ferroelectricity,"['ferroelectric', 'film', 'polarization', 'ferroelectricity', 'polar', 'wall', 'oxide', 'thin', 'strain', 'antiferroelectric']","['ferroelectric switch pathway domain structure principle family layered perovskite oxide ferroelectric exhibit coupling polarization structural order parameter octahedral rotation distortion coupling provide opportunity novel electric field base manipulation material property stabilize complex domain pattern domain wall vortex layered perovskite couple order aurivillius phase oxide nb know excellent room temperature ferroelectric performance work combine group theoretic analysis density functional theory calculation examine ferroelectric switch process low energy step ferroelectric switching path identify polarization reversal facilitate structural order parameter rotation analysis domain structure reveal relative energetic couple order parameter translate network distinct domain wall type link domain wall vortex structure comparison ferroelectric switching domain structure layered ruddlesden popper hybrid improper ferroelectric result provide new insight ferroelectric property optimize engineer complex crystal structure aurivllius phase oxide', 'stabilization compete ferroelectric phase epitaxial strain hafnia thin film promising application nanoscale electronic device robust ferroelectricity integration silicon stable metastable polymorph similar structure energy identify stabilize ferroelectric functional phase attract intensive research interest recent year work principle calculation discover impose plane shear strain tetragonal phase induce nonpolar polar phase transition plane shear induce polar phase show epitaxial distortion know metastable ferroelectric phase propose ferroelectric phase account recently observe ferroelectricity thin film nature material investigation second functional ferroelectric phase potentially improve performance film logic memory device', 'ferroelectricity epitaxially strain rhombohedral thin film zirconia hafnia base thin film attract tremendous attention decade unexpected ferroelectric behavior nanoscale facilitate downscaling ferroelectric device present work report novel ferroelectric rhombohedral phase achieve thin film grow nb substrate ion beam sputtering structural ferroelectric characterization reveal film epitaxial compressive strain display switchable ferroelectric polarization coercive field mv cm time dependent polarization reversal characteristic nb sto au film capacitor exhibit bell shape curve typical feature ferroelectric film associate domain reversal estimate activation field comparable coercive field obtain polarization electric field hysteresis loop interestingly study film ferroelectric behavior se need apply wake cycle essential induce ferroelectricity conventional orthorhombic ferroelectric phase present film technologically advantage previously study ferroelectric film attractive nanoscale ferroelectric device']"
201,330,201_glass_liquid_supercoole_relaxation,"['glass', 'liquid', 'supercoole', 'relaxation', 'glassy', 'metallic', 'shear', 'temperature', 'dynamic', 'transition']","['ultrahigh poisson ratio glass manner metallic glass fail external loading know correlate glass poisson ratio compressible glass typically feature brittle failure pattern scarce plastic deformation incompressible glass typically fail ductile manner accompany high degree plastic deformation extensive liquid like flow technological utility metallic glass depend ductility material scientist concern fabricate glassy alloy shed light underlie micromechanical origin metallic glass employ computer simulation simple glass form model single tunable parameter control interparticle potential stiffness present model give rise ultra glass reach exceed incompressible laboratory metallic glass discuss possible role call unjamme transition control elasticity ultra glass aim computer glass host relatively soft quasilocalize glassy excitation establish relation associate characteristic frequency macroscopic elasticity mechanical disorder', 'glass state matter glass use surround glass object tangible reality glass distinct state matter glass know usually obtain cool liquid sufficiently rapidly melting point avoid crystallisation viscosity supercoole liquid increase order magnitude cool liquid essentially arrest experimental timescale glass transition temperature structural viewpoint obtain glass resemble disorder liquid mechanical viewpoint rigid order crystal glass qualify separate state matter provide pedagogical perspective question basic statistical mechanical concept recall definition state matter phase transition review recent theoretical result suggest ideal glass define separate equilibrium state matter discuss recent success computer simulation try analyse glass state close experimental perspective', 'universal scaling law glass rheology similarity atomic structure liquid glass stimulate long stand hypothesis nature glass fluid like apparent solid principle nature glass characterize measure dynamic response rheology shear strain rate glass state limit brittleness glass current experimental technique dynamic behavior glass mainly assess supercoole liquid state glass state narrow rate range nature glass elucidate experimentally report dynamic response shear stress shear strain rate metallic glass order magnitude time scale equivalent hundred year broadband stress relaxation experiment spectrum dynamic response metallic glass glass include silicate polymer glass granular material soil emulsifier fire ant aggregation follow universal scaling law framework fluid dynamic universal scale law provide comprehensive validation conjecture jamming phase diagram dynamic behaviour wide variety glass system unify rubric parameterize thermodynamic variable temperature volume stress trajectory space']"
202,327,202_hyperspectral_hsi_spectral_image,"['hyperspectral', 'hsi', 'spectral', 'image', 'unmixing', 'spatial', 'compressive', 'classification', 'pixel', 'hsis']","['survey fundamental concept practical challenge hyperspectral image remote sensing provide synoptic view land detect energy reflect earth surface hyperspectral image hsi use perfect sensor extract image detailed information traditional multispectral datum paper aim study aspect communication case passive reception brief overview acquisition process treatment hyperspectral image provide explain representation space analysis method image furthermore factor influence analysis investigate application area present finally explain relationship hyperspectral image datamine outline open issue relate area consider case study hsi aviris study serve map route integrate classification method high dimensionality datum keyword component hyperspectral image passive sensing classification datum mining', 'deep learn base hyperspectral imaging rgb camera hyperspectral image hsi contain spatial pattern spectral information widely food safety remote sensing medical detection acquisition hyperspectral image usually costly complicated apparatus acquisition optical spectrum recently report hsi reconstruct single rgb image convolution neural network cnn algorithm compare traditional hyperspectral camera method base cnn algorithms simple portable low cost study focus influence rgb camera spectral sensitivity css hsi xenon lamp incorporate monochromator standard light source calibrate css experimental result css play significant role reconstruction accuracy hsi addition propose new hsi reconstruction network dimensional structure original hyperspectral datacube modify matrix transpose improve reconstruction accuracy', 'hyperspectral image super resolution deep spatio spectral convolutional neural network hyperspectral image crucial importance order well understand feature different material reach goal leverage high number spectral band interesting characteristic pay reduce spatial resolution compare traditional multispectral image system order alleviate issue work propose simple efficient architecture deep convolutional neural network fuse low resolution hyperspectral image lr hsi high resolution multispectral image hr msi yield high resolution hyperspectral image hr hsi network design preserve spatial spectral information thank architecture fold utilize hr hsi different scale output satisfied spectral preservation apply concept multi resolution analysis extract high frequency information aim output high quality spatial detail finally plain mean square error loss function measure performance training extensive experiment demonstrate propose network architecture achieve good performance qualitatively quantitatively compare recent state art hyperspectral image super resolution approach significant advantage point use propose approach well network generalization ability limited computational burden robustness respect number training sample']"
203,327,203_game_player_win_cop,"['game', 'player', 'win', 'cop', 'robber', 'vertex', 'matching', 'online', 'graph', 'play']","['win strategy generalized zeckendorf game zeckendorf prove positive integer write uniquely sum non adjacent fibonacci number similar result hold positive linear recurrence sequence legal decomposition construct game start fix integer player turn move relate give recurrence relation game eventually terminate unique legal decomposition player make final win fibonacci game player win strategy non constructive proof player c game sufficiently large player win strategy player win strategy odd interestingly player win strategy mistake early c turn case player gain win strategy furthermore prove c game player p c player win strategy n find strict low boundary n case player game extend result multiplayer game multialliance game show alliance win strategy win strategy exist special case multialliance game', 'min max theorem game cop robber geodesic space game cop robber traditionally play finite graph purpose note introduce analyze game play arbitrary geodesic space game define way preserve beauty power discrete game play graph keep specialty pursuit evasion game play polyhedral complex show game approximate finite game discrete type consequence min max theorem obtain', 'general position achievement game play graph general position set graph set vertex vertex lie common short path paper introduce study general position achievement game game play graph player b alternatively pick vertex selection vertex legal select set vertex select far form general position set player select vertex win game playable vertex step game describe sufficient condition player win give game study cartesian lexicographic product result prove wins game odd b win game b win']"
