Topic,Count,Name,Representation,Representative_Docs
313,325,313_kagome_cdw_superconductivity_charge,"['kagome', 'cdw', 'superconductivity', 'charge', 'rb', 'metal', 'superconductor', 'cs', 'electronic', 'hove']","['emergent superconductivity pair density wave antiphase boundary charge density wave order kagome metal central layered kagome lattice superconductor k cs rb cascade novel quantum state trigger unconventional charge density wave cdw order dimensional order involve phase coherent stacking charge density modulation kagome plane low temperature exhibit cdw energy gap evidence time reversal symmetry breaking report discovery emergent superconductivity primary pair density wave pdw antiphase boundary stack fault bulk cdw order find shift dislocation naturally appear surface cs atom form superstructure phase bulk cdw incipient narrow band surface state inside bulk cdw gap emerge close fermi level particle hole symmetric energy gap develop demonstrate energy gap originate novel kagome superconducte state tc k intertwine bulk cdw order exhibit unprecedented vortex core spectrum spatial modulation superconducte gap consistent pdw intriguingly kagome superconductivity show tunable atomically manipulate cs atom surface finding provide fresh new insight understand interplay unconventional cdw superconductivity kagome metal pathway atomic manipulation topological defect engineer quantum body state correlate material', 'emergence new van hove singularity charge density wave state topological kagome metal quantum material layered kagome structure draw considerable attention unique lattice geometry give rise flat band co exist dirac like dispersion interplay strong coulomb correlation nontrivial band topology system result exotic phenomena recently vanadium base material layered kagome structure discover topological metal exhibit charge density wave cdw property significant anomalous hall effect unusual superconductivity low temperature exploit high resolution angle resolve photoemission spectroscopy investigate electronic structure evolution induce cdw transition vanadium base kagome material remarkable band renormalization cdw state observe consistent principle calculation base inverse star david superstructure cdw phase transition give rise partial energy gap opening fermi level shift band dispersion importantly emergence new van hove singularity associate large density state absent normal phase relate superconductivity observe low temperature work shed light microscopic mechanism formation cdw superconducte state topological kagome metal', 'charge density wave electronic property superconducte kagome metal kagome metal k rb cs exhibit intrigue superconductivity k charge density wave cdw transition k topological surface state nature cdw phase relation superconductivity remain elusive work investigate electronic structural property cdw principle calculation reveal inverse star david deformation cdw grind state kagome lattice kagome lattice show soften breathing phonon mode indicate structural instability electron play essential role cdw transition fermi surface nesting van hove singularity inverse star david structure agree recent experiment scan tunneling microscopy stm cdw phase inherit nontrivial topological band structure find electron phonon coupling weak account superconductivity material imply existence unconventional pairing kagome metal result provide essential knowledge understand superconductivity topology kagome metal']"
314,325,314_gene_cell_seq_scrna,"['gene', 'cell', 'seq', 'scrna', 'rna', 'cancer', 'single', 'expression', 'disease', 'transcriptomic']","['advance machine learning statistical method ai single cell rna annotation raw count matrix scrna seq datum single cell rna sequence scrna seq revolutionize ability analyze gene expression resolution individual cell provide unprecedented insight cellular heterogeneity complex biological system paper review advanced computational machine learn technique tailor analysis scrna seq datum emphasize role different stage data processing pipeline', 'unification specie gene cell tree single cell expression analysis comparison single cell rna sequence scrna seq datum specie reveal link cellular gene expression evolution cell function feature phenotype comparison invoke evolutionary history depict phylogenetic tree define relationship specie gene cell illustrate tree base framework compare scrna seq datum contrast framework exist method describe use tree identify homologous comparable group gene cell base predict relationship gene cell present common ancestor advocate mapping datum branch phylogenetic tree test hypothesis evolution cellular gene expression describe kind datum compare type question comparison potential address finally reconcile specie phylogeny gene phylogeny cell phylogeny cell lineage different representation concept tree cellular life integrate phylogenetic approach scrna seq analysis overcome challenge build inform comparison specie robustly test hypothesis gene cell evolution', 'topological geometric analysis cell state single cell transcriptomic datum single cell rna sequence scrna seq enable dissect cellular heterogeneity tissue result numerous biological discovery computational method devise delineate cell type cluster scrna seq datum cluster annotate prior knowledge marker gene addition identify pure cell type method develop identify cell undergo state transition rely prior cluster result present computational approach predominantly investigate local order structure scrna seq datum graph representation scrna seq datum frequently display complex high dimensional structure present tool scgeom exploit multiscale multidimensional structure scrna seq datum inspect geometry graph curvature topology persistent homology cell network gene network demonstrate utility structural feature reflect biological property function application curvature topological signature cell gene network help indicate transition cell developmental potency cell additionally illustrate structural characteristic improve classification cell type']"
315,325,315_pulsar_psr_pulse_radio,"['pulsar', 'psr', 'pulse', 'radio', 'scintillation', 'millisecond', 'mhz', 'rrat', 'msp', 'meerkat']","['renew search radio emission variable pulsar psr undertake target search ghz radio emission variable pulsar psr radio quiet pulsar assume stable emission state transition timescale year transition flux pulse profile shape accompany contemporaneous change pulsar spin rate number radio pulsar know exhibit similar correlate variability case involve emission state radio emission cease detectable paper perform search radio emission psr archival radio observation record pulsar emission spin state improved technique search periodic radio emission single pulse phenomenon giant radio pulse rrat like emission search reveal evidence radio emission psr estimate flux density periodic emission psr exceed mjy frequency estimate single pulse flux limit rrat like burst giant radio pulse jy respectively discuss transition behaviour psr context pulsar glitch intermittent pulsar increasingly common emission rotation correlation observe radio pulsar', 'fast galactic plane pulsar snapshot survey iii time result fast gpps discover pulsar timing observation crucial determine basic parameter newly discover pulsar meter aperture spherical radio telescope fast l band beam receiver cover frequency range ghz fast galactic plane pulsar snapshot gpps survey discover faint pulsar flux density ten ghz obtain accurate position spin parameter dispersion measure pulsar calculate derive parameter characteristic age surface magnetic field collect available fast pulsar data obtain target follow observation coincidental survey observation beam receiver datum obtain time arrival toa measurement newly discover pulsar know pulsar demonstrate toa measurement acquire fast beam receiver observation mode track mode snapshot mode combine timing solution update ephemeris previously know pulsar obtain phase coherent timing result isolate pulsar discover fast gpps survey notably psr isolated millisecond pulsar psr disrupt recycle pulsar psr long period s constrain pulsar death line base timing solution available fast datum add obtain good pulse profile pulsar', 'meerkat view pulsar globular cluster ngc present result observation aim discover study pulsar core collapse globular cluster gc ngc perform meertime trapum large survey project meerkat telescope discover new isolated pulsar bring total number know pulsar cluster psr mildly recycle pulsar spin period ms pulsar psr slow pulsar spin period ms presence isolated slow pulsar expect ngc confirm prediction previous theory cluster stage evolution present tentative timing solution millisecond pulsar msp psr combine old observation take parke m radio telescope murriyang solution imply relatively small characteristic age pulsar contrast old age gc presence slow pulsar apparently young msp rare gcs suggest formation link evolutionary stage cluster']"
316,325,316_attack_gnn_graph_node,"['attack', 'gnn', 'graph', 'node', 'adversarial', 'gnns', 'privacy', 'backdoor', 'defense', 'robustness']","['graph structure learn robust graph neural network graph neural network gnns powerful tool representation learning graph recent study gnn vulnerable carefully craft perturbation call adversarial attack adversarial attack easily fool gnn make prediction downstream task vulnerability adversarial attack raise increase concern apply gnn safety critical application develop robust algorithm defend adversarial attack great significance natural idea defend adversarial attack clean perturb graph evident real world graph share intrinsic property example real world graph low rank sparse feature adjacent node tend similar fact find adversarial attack likely violate graph property paper explore property defend adversarial attack graph particular propose general framework pro gnn jointly learn structural graph robust graph neural network model perturb graph guide property extensive experiment real world graph demonstrate propose framework achieve significantly well performance compare state art defense method graph heavily perturb release implementation pro gnn deeprobust repository adversarial attack defense footnote specific experimental setting reproduce result find', 'adversarial attack graph neural network influence maximization problem graph neural network gnns attract increase interest broad deployment gnn real world application urgent need understand robustness gnn adversarial attack especially realistic setup work study problem attack gnns restricted realistic setup perturb feature small set node access model parameter model prediction formal analysis draw connection type attack influence maximization problem graph connection enhance understanding problem adversarial attack gnn allow propose group effective practical attack strategy experiment verify propose attack strategy significantly degrade performance popular gnn model outperform baseline adversarial attack strategy', 'robustness graph neural network scale graph neural network gnns increasingly important give popularity diversity application exist study vulnerability adversarial attack rely relatively small graph address gap study attack defend gnn scale propose sparsity aware order optimization attack maintain efficient representation despite optimize number parameter quadratic number node common surrogate loss suited global attack gnn alternative double attack strength improve gnns reliability design robust aggregation function soft median result effective defense scale evaluate attack defense standard gnn graph time large compare previous work scale order magnitude extend technique scalable gnn']"
317,324,317_talk_lip_facial_audio,"['talk', 'lip', 'facial', 'audio', 'head', 'animation', 'face', 'video', 'sync', 'speech']","['audio drive talk face video generation learning base personalized head pose real world talking face accompany natural head movement exist talk face video generation method consider facial animation fix head pose paper address problem propose deep neural network model take audio signal source person short video v target person input output synthesized high quality talk face video personalized head pose make use visual information v expression lip synchronization consider v challenging issue work natural pose cause plane plane head rotation make synthesized talk face video far realistic address challenge reconstruct face animation render synthesized frame fine tune frame realistic one smooth background transition propose novel memory augment gan module train general mapping base publicly available dataset fine tune mapping input short video target person develop effective strategy require small number frame frame learn personalize talk behavior include head pose extensive experiment user study method generate high quality personalize head movement expression good lip synchronization talk face video naturally look distinguish head movement effect state art method', 'audio drive facial animation wild video give arbitrary audio clip audio drive facial animation aim generate lifelike lip motion facial expression head exist method typically rely train model limited public dataset contain restricted number scan pair consequently generalization capability remain limited paper propose novel method leverage wild talk head video train facial animation model abundance easily accessible talk head video equip model robust generalization capability combine video exist face reconstruction method model excel generate consistent high fidelity lip synchronization additionally model proficiently capture speak style different individual allow generate talk head distinct personal style extensive qualitative quantitative experimental result demonstrate superiority method', 'speak speech drive pose emotion adjustable talk head generation early research talk face generation focus synchronization lip motion speech content head pose facial emotion equally important characteristic natural face audio drive talk face generation see notable advancement exist method overlook facial emotion limit specific individual apply arbitrary subject paper propose novel shot talk head generation framework speak distinguish general talk face generation enable emotional postural control specifically introduce inter reconstructed feature disentanglement irfd module decouple facial feature latent space design face edit module modify speech content facial latent code single latent space subsequently present novel generator employ modify latent code derive editing module regulate emotional expression head pose speech content synthesize facial animation extensive trial demonstrate method ensure lip synchronization audio enable decouple control facial feature generate realistic talk head coordinated lip motion authentic facial emotion smooth head movement demo video available']"
318,324,318_wormhole_traversable_throat_gravity,"['wormhole', 'traversable', 'throat', 'gravity', 'exotic', 'matter', 'nec', 'spacetime', 'wh', 'thorne']","['wormhole solution gravity radial dependent b parameter possible astrophysical object find general relativity wormhole special solution describe topological bridge connect point distinguished universe different point universe despite observe far desire find traversable wormhole wormhole throat horizon traversable wormhole constraint yield solution violate energy condition general relativity year model describe gravity propose relevant look wormhole solution new theory study go unveil new wormhole solution call gravity theory gravity base non metricity scalar responsible gravitational interaction energy momentum trace use embed procedure find energy equilibrium condition existence wormhole nontrivial contribution come gravity embed effective equation density pressure consider presence exotic strange matter wormhole throat matter obey notorious mit bag model go present new scenario confirm viability traversable wormhole gravity strange matter satisfy sec wec energy condition', 'wormhole l t theory gravity morris thorne develop wormhole solution late discover recipe wormhole follow traveler cross safely describe exotic matter satisfy radial pressure energy density wormhole notable characteristic general relativity theory current article discuss traversable wormhole solution l model parameter wormhole solution present satisfy metric constraint traversability remarkably avoid exotic matter condition indicate l gravity wormhole fill ordinary matter derive solution shape function wormhole meet require metric condition exhibit behavior comparable wormhole report early reference case solution energy density object', 'traversable wormhole gravity work study traversable wormhole gravity function arbitrary constant consider choose modify shape function consider spherically symmetric static wormhole metric derive field equation visualize wormhole geometry embed diagram furthermore check null weak dominant strong energy condition wormhole throat radius invoke type redshift function arbitrary real constant compute volume integral quantifier calculate exotic matter near construct wormhole throat']"
319,319,319_har_activity_recognition_sensor,"['har', 'activity', 'recognition', 'sensor', 'wearable', 'human', 'fall', 'imu', 'home', 'accelerometer']","['continual learning sensor base human activity recognition empirical benchmark analysis sensor base human activity recognition har ability discover human daily activity pattern wearable embed sensor key enabler real world application smart home personal healthcare urban planning increase number application deploy important question arise har system autonomously learn new activity long period time engineer scratch problem know continual learning particularly popular domain computer vision technique attack develop paper aim assess extent continual learning technique apply har domain end propose general framework evaluate performance technique type commonly har dataset present comprehensive empirical analysis computational cost effectiveness tackle har specific challenge sensor noise label scarcity present result uncover useful insight applicability suggest future research direction har system code model datum available', 'realistic imu feature signal video human activity recognition har wearable sensor datum identifie movement activity unconstrained environment har challenging problem present great variability subject obtain large amount label datum straightforward wearable sensor signal easy label simple human inspection work propose use neural network generation realistic signal feature human activity monocular video generate feature signal utilize instead real counterpart train har model recognize activity signal obtain wearable sensor prove validity method perform experiment activity recognition dataset create improvement industrial work safety model able realistically generate virtual sensor signal feature usable train har classifier comparable performance train real sensor datum result enable use available label video datum train har model classify signal wearable sensor', 'multi level contrast network wearable base joint activity segmentation recognition human activity recognition har wearable promise research widely adopt smart healthcare application recent year deep learning base har model achieve impressive recognition performance har algorithm susceptible multi class window problem essential rarely exploit paper propose relieve challenging problem introduce segmentation technology har yield joint activity segmentation recognition especially introduce multi stage temporal convolutional network ms tcn architecture sample level activity prediction joint segment recognize activity sequence furthermore enhance robustness har inter class similarity intra class heterogeneity multi level contrastive loss contain sample level segment level contrast propose learn structure embedding space well activity segmentation recognition performance finally comprehensive experiment verify effectiveness propose method public har dataset achieve significant improvement evaluation metric']"
320,318,320_fraud_credit_financial_customer,"['fraud', 'credit', 'financial', 'customer', 'card', 'transaction', 'loan', 'churn', 'fraudulent', 'bank']","['credit card fraud detection deep learning approach credit card extensive method instalment online offline mode payment electronic transaction recent time credit card invention provide significant ease electronic transaction provide new fraud opportunity criminal result increase fraud rate substantial money lose institution individual fraudulent credit card transaction adapt improved dynamic fraud recognition framework essential credit card distribute bank mitigate loss fact problem fraudulent credit card transaction implicate number relevant real time challenge concept drift class imbalance verification latency vast majority current system base artificial intelligence ai fuzzy logic machine learning datum mining genetic algorithm rely assumption hardly address relevant challenge fraud detection system fds paper aim understand implement deep learning algorithm order obtain high fraud coverage low false positive rate aim implement auto encoder unsupervised semi supervised method learn common pattern keyword credit card fraud fraud detection system fds electronic transaction concept drift class imbalance verification latency machine learning deep learning', 'combination deep neural network k near neighbor credit card fraud detection detection fraud transaction credit card major problem financial institution organization company global financial system highly connected non cash transaction online operation fraud maker invent effective way access customer finance main problem credit card fraud detection number fraud transaction significantly low genuine one aim paper implement new technique contain sample algorithm k near neighbor algorithm knn deep neural network knn new obtain dataset performance evaluation show dnn model give precise high accuracy show good ability present method detect fraudulent transaction', 'deep learning method credit card fraud detection credit card fraud increase rate major problem financial sector fraud card user hesitant make purchase merchant financial institution bear heavy loss major challenge credit card fraud involve availability public datum high class imbalance datum change nature fraud high number false alarm machine learn technique detect credit card fraud fraud detection system able offer great efficiency date recent development deep learning apply solve complex problem area paper present thorough study deep learning method credit card fraud detection problem compare performance machine learn algorithm different financial dataset experimental result great performance propose deep learning method traditional machine learning model imply propose approach implement effectively real world credit card fraud detection system']"
321,317,321_conformal_cft_defect_bootstrap,"['conformal', 'cft', 'defect', 'bootstrap', 'symmetry', 'invertible', 'ope', 'theory', 'correlator', 'operator']","['conformal block dimension derive expression conformal block involve operator arbitrary spin dimensional cft use previous result action ope embed space derive conformal block block give explicit power series term conformal cross ratio', 'bootstrappe conformal defect operator line study conformal field theory cubic anisotropic symmetry presence line defect compute correlator low lie defect operator feynman diagram derive explicit expression point defect correlator cubic fix point dimension compute defect setup demonstrate agreement state monotonic renormalisation group flow defect focus conformal bootstrap technique determine cft datum associate defect operator main objective paper utilize framework cross symmetric polyakov bootstrap compute average cft datum finite number ambiguity comment unmixe cft datum double trace operator use compute datum finally study defect correlator non perturbatively numerical method isolate near free theory limit close dimension', 'defect conformal defect describe universal behavior conformal field theory cft presence boundary general impurity couple critical system characterize new conformal anomaly analogous generalize standalone cft study conformal dimensional defect cft general spacetime dimension great prove unitary defect renormalization group rg flow defect decrease establish defect conformal defect preserve minimal supersymmetry defect symmetry contain distinguished subgroup derive anomaly multiplet relation express defect term defect mixed t hooft anomaly symmetry symmetry identify defect principle prove enable non perturbative pathway conformal anomaly strongly couple defect illustrate method discuss number example include boundary dimension codimension defect dimension comment chiral algebra sector defect operator algebra potential conformal collider bound defect anomaly']"
322,317,322_blood_cardiac_hemodynamic_aortic,"['blood', 'cardiac', 'hemodynamic', 'aortic', 'artery', 'stent', 'valve', 'aneurysm', 'flow', 'heart']","['multi component multi physics computational model solve couple cardiac electromechanic vascular haemodynamic circulatory system comprise heart blood vessel vital nutrient transport waste removal homeostasis traditional computational model treat cardiac electromechanic blood flow dynamic separately overlook integrate nature system paper present innovative approach couple electromechanical model heart fluid mechanic model vascular blood flow file base partitioned coupling scheme model run independently share essential datum intermediate file validate approach solver develop separate research group target disparate dynamical scale employ distinct discretisation scheme implement different programming language numerical simulation idealised realistic anatomy coupling scheme reliable require minimal additional computation time relative advance individual time step heart blood flow model notably couple model predicts muscle displacement aortic wall shear stress differently standalone model highlight importance coupling cardiac vascular dynamic cardiovascular simulation demonstrate model potential medical application simulate effect myocardial scar downstream vascular flow study present paradigm case build virtual human model digital twin productive collaboration team complementary expertise', 'multiscale constitutive framework blood flow modeling asymptotic limit numerical method paper multiscale constitutive framework dimensional blood flow modeling present discuss analyze asymptotic limit propose model show different type blood propagation phenomena artery vein describe appropriate choice scale parameter relate distinct characterization fluid structure interaction mechanism elastic viscoelastic exist vessel wall blood flow asymptotic limit know blood flow model literature recover additionally analyze perturbation local elastic equilibrium system new viscoelastic blood flow model derive propose approach highly flexible suitable study human cardiovascular system compose vessel high morphological mechanical variability result multiscale hyperbolic model blood flow solve asymptotic preserve implicit explicit runge kutta finite volume method ensure consistency numerical scheme different asymptotic limit mathematical model affect choice time step restriction relate smallness scale parameter numerical test confirm validity propose methodology include case study investigate hemodynamic thoracic aorta presence stent', 'computational analysis flow structure turbulent ventricular blood flow associate mitral valve intervention cardiac disease clinical intervention lead increase risk thrombosis event modify blood flow heart change mechanical stimulus blood cell pass chamber heart specifically degree platelet activation influence level type mechanical stress blood flow analyze blood flow left ventricle heart computational model construct patient specific datum blood flow ventricle model navi stoke equation flow mitral valve parameterized model represent project opening valve finite element method solve equation simulation velocity pressure blood flow construct triple decomposition velocity gradient tensor distinguish rigid body rotational flow irrotational straining flow shear flow triple decomposition enable separation fundamentally different flow structure generate distinct type mechanical stimulus blood cell flow compare result simulation mitral valve clip intervention model lead significant modification ventricular flow find shear simulation case treat clip increase compare untreated case rotation strain decrease valve opening area case lead increase rotation strain increase shear computational analysis suggest process patient specific simulation clinical intervention heart detailed analysis result blood flow support clinical risk assessment respect platelet activation thrombosis event']"
323,315,323_tumor_brain_segmentation_mri,"['tumor', 'brain', 'segmentation', 'mri', 'glioma', 'brat', 'pet', 'dice', 'net', 'glioblastoma']","['automatic brain tumor segmentation scale attention network automatic segmentation brain tumor essential challenging step extract quantitative imaging biomarker accurate tumor detection diagnosis prognosis treatment planning assessment multimodal brain tumor segmentation challenge brat provide common platform compare different automatic algorithm multi parametric magnetic resonance imaging mpmri task brain tumor segmentation mri scan prediction patient overall survival os pre operative mri scan distinction true tumor recurrence treatment relate effect evaluation uncertainty measure segmentation participate image segmentation challenge develop fully automatic segmentation network base encoder decoder architecture order well integrate information different scale propose dynamic scale attention mechanism incorporate low level detail high level semantic feature map different scale framework train challenge training case provide brat achieve average dice similarity coefficient dsc hausdorff distance millimeter testing case tumor tumor core enhanced tumor respectively rank place registration brat challenge', 'net multi encoder net framework brain tumor segmentation glioma common aggressive brain tumor magnetic resonance imaging mri play vital role evaluate tumor arrangement tumor surgery treatment subsequent procedure manual segmentation mri image strenuous limit clinical application development deep learning large number automatic segmentation method develop stay image lead subpar performance voxel imbalance brain tumor background different size location brain tumor make segmentation image challenging problem aim segment mri propose model brain tumor segmentation multiple encoder structure contain encoder decoder encoder correspond modality mri image perform feature extraction merge feature map modality decoder method reduce difficulty feature extraction greatly improve model performance introduce new loss function name categorical dice set different weight different segment region time solve problem voxel imbalance evaluate approach online brat challenge verification propose method achieve promising result validation set compare state art approach dice score intact tumor tumor core enhance tumor respectively', 'enhance mri brain tumor segmentation additional classification network brain tumor segmentation play essential role medical image analysis recent study deep convolution neural network dcnn extremely powerful tackle tumor segmentation task propose paper novel training method enhance segmentation result add additional classification branch network network train end end multimodal brain tumor segmentation challenge brat training dataset brat validation set achieve average dice score respectively enhance tumor tumor tumor core']"
324,313,324_lyc_lyman_escape_reionization,"['lyc', 'lyman', 'escape', 'reionization', 'galaxy', 'lae', 'redshift', 'ionize', 'laes', 'igm']","['close source cosmic reionization result glass jwst program escape fraction lyman continuum lyc photon key parameter determine source cosmic reionization redshift owe opacity intergalactic medium lyc emission measure directly lyc leaker epoch reionization identify indirect indicator extensively test low intermediate redshift include high flux ratio high star formation surface density compact size work present observation z gravitationally lense galaxy abell cluster field combine analysis jwst nirspec nircam datum accurately derive physical spectroscopic property galaxy low mass blue uv spectral slope compact size kpc high flux ratio confirm property similar characterize low redshift lyc leaker indirectly infer fraction escape ionize photon find galaxy predict value large indicate consider leaker average predict value sample suggest similar galaxy provide substantial contribution cosmic reionization', 'tidally offset neutral gas lyman continuum emit galaxy haro million year big bang ultraviolet emission star form galaxy reionize universe ionize radiation lyman continuum lyc absorb cold neutral hydrogen gas hi galaxy hinder escape lyc photon hi reservoir lyc emitter map major uncertainty remain lyc photon escape galaxy ionize intergalactic medium directly image neutral gas nearby reionization era analog galaxy haro cm line identify mechanism enable ionize radiation escape find merger drive interaction cause bulk offset neutral gas kpc center galaxy lyc emission production site locate facilitate escape ionize radiation line sight galaxy interaction cause elevated lyc production large scale displacement hi region photon produce contribute anisotropic escape lyc radiation galaxy reionization universe argue systematic assessment effect environment lyc production escape', 'lyman continuum escape fraction emitter measure lyc escape fraction faint lyman alpha emitter laes good south field average magnitude ab galaxy represent population compact young dwarf galaxy property likely resemble galaxy responsible reionise universe detect lyc emission individual laes deep hst image cover rest frame detect lyc emission lae stacked image upper limit lyc escape fraction high rest frame equivalent width low stellar mass uv luminosity lae suggest low lyc escape fraction work stack analysis suggest lyc leak galaxy esc follow relation uv luminosity equivalent width ew derive typical galaxy similar redshift uv luminosity equivalent width ew good indicator lyc escape fraction']"
325,313,325_beam_oam_vortex_angular,"['beam', 'oam', 'vortex', 'angular', 'optical', 'momentum', 'orbital', 'paraxial', 'transverse', 'propagation']","['light beam carry natural non integer orbital angular momentum free space light beam optical vortex propagate free space integer orbital angular momentum invert scientific consensus theoretically experimentally propose light beam carry natural non integer orbital angular momentum peculiar light beam actually special solution wave function possess optical vortex topological charge l integer owe interaction phase polarization singularity vortex beam fractional topological charge maintain amplitude vortex phase propagate infinite distance work demonstrate state optical vortex free space fundamentally inject new vigor optic relate scientific field', 'nonlinear optical detection orbital angular momentum light optical beam carry orbital angular momentum oam gain significant interest unique property enhance communication system enable application characterization material molecular chirality generate detect oam light crucial numerous application pose challenge paper propose method utilize stimulated raman scatter detect magnitude oam explore strong raman coupling pump stoke beam high order laguerre gauss mode demonstrate discrimination different optical vortex beam nonlinear optical measurement numerical experimental result support feasibility approach potentially advance optical communication sense technology', 'manipulation exchange light orbital angular momentum quantum dot molecule study interaction laser pulse carry orbital angular momentum oam structural asymmetry quantum dot molecule characterize energy level demonstrate inter dot tunneling endow exchange optical vortex different frequency consider case weak probe beam optical vortex zero intensity center presence tunneling coupling generate additional weak laser beam vorticity incident vortex beam analyze condition vortex initial beam transfer efficiently generate beam propagation laguerre gaussian lg beam possess oam state characterize azimuthal radial index investigate case strong control beam oam mode show conservation oam state satisfied oam exchange process abnormal case observe radial index induce intensity pattern generate beam differ pure lg beam incident beam analytical solution provide elucidate effect induce radial index propagation characteristic oam beam superimpose initially present weak oam mode observe result optical vortex beam axis light propagate form sort constellation center shift axis composite pulse effect inter dot tunneling control external electric voltage optical angular momenta add new degree freedom study solid system suitable quantum technology']"
326,313,326_sentiment_english_language_tweet,"['sentiment', 'english', 'language', 'tweet', 'analysis', 'bert', 'multilingual', 'text', 'arabic', 'mix']","['ensemble language model multilingual sentiment analysis rapid advancement social medium enable analyze user opinion recent time sentiment analysis show prominent research gap understand human sentiment base content share social medium sentiment analysis commonly speak language advance significantly low resource language like arabic continue little research resource limitation study explore sentiment analysis tweet text arabic sentiment tweet dataset investigate pretraine language model propose ensemble language model finding include monolingual model exhibit superior performance ensemble model outperform baseline majority vote ensemble outperform english language', 'entity level sentiment sum part sentiment analysis long text variety topic discuss entity mention sentiment express entity find lack study explore text express sentiment entity interest sentiment model order well understand sentiment person organization entity scope express long text collect dataset expert annotation overall sentiment entity identify sentence level sentiment entity separately reader perceive sentiment entity differ arithmetic aggregation sentiment sentence level positive negative entity receive correct overall sentiment label aggregate human annotate sentiment label sentence entity mention dataset reveal complexity entity specific sentiment long text allow precise modelling evaluation sentiment expression', 'usa universal sentiment analysis model construction japanese sentiment text classification speech dataset sentiment analysis pivotal task domain natural language processing encompass text level sentiment polarity classification word level sentiment polarity determination analysis challenge model understand text holistically extract nuanced information rise large language new avenue sentiment analysis open paper propose enhance performance leverage mutual reinforcement individual word overall text delve word polarity influence overarch sentiment passage support research annotate novel sentiment text classification dataset build exist sentiment classification dataset furthermore develop universal sentiment model billion parameter size experimental result reveal model surpass performance turbo dataset underscore significance mre sentiment analysis']"
327,312,327_skin_lesion_melanoma_cancer,"['skin', 'lesion', 'melanoma', 'cancer', 'diagnosis', 'dermoscopic', 'dermatologist', 'dermatology', 'isic', 'disease']","['knowledge aware deep framework collaborative skin lesion segmentation melanoma recognition deep learning technique show superior performance dermatologist clinical inspection melanoma diagnosis challenging task difficulty incorporate useful dermatologist clinical knowledge learning process paper propose novel knowledge aware deep framework incorporate clinical knowledge collaborative learning important melanoma diagnosis task skin lesion segmentation melanoma recognition specifically exploit knowledge morphological expression lesion region periphery region melanoma identification lesion base pooling shape extraction lpse scheme design transfer structure information obtain skin lesion segmentation melanoma recognition pass skin lesion diagnosis knowledge melanoma recognition skin lesion segmentation effective diagnosis guide feature fusion dgff strategy design propose recursive mutual learning mechanism promote inter task cooperation iteratively improve joint learning capability model skin lesion segmentation melanoma recognition experimental result publicly available skin lesion dataset effectiveness propose method melanoma analysis', 'fast accurate approach detection segmentation melanoma skin cancer fine tuned segnet base deep transfer learning melanoma skin cancer occur human skin early diagnosis melanoma lesion significantly increase chance cure improve melanoma segmentation help doctor surgical robot remove lesion accurately body part recently learning base segmentation method achieve desire result image segmentation compare traditional algorithm study propose new approach improve melanoma skin lesion detection segmentation define step pipeline base deep learning model method evaluate isic skin lesion analysis melanoma detection challenge dataset know dataset propose method consist main part real time detection lesion location segmentation detection section location skin lesion precisely detect fine tune look version f feed fine tuned segmentation network f segnet skin lesion localization help reduce unnecessary calculation image segmentation result propose f perform well mean average precision map compare state art segmentation approach f segnet achieve high performance accuracy', 'pad skin lesion dataset compose patient datum clinical image collect smartphone past year different computer aid diagnosis cad system propose tackle skin lesion analysis system work dermoscopy image strong lack public clinical image archive available design fill gap release skin lesion benchmark compose clinical image collect smartphone device set patient clinical datum contain feature dataset consist patient skin lesion image different diagnostic skin disease skin cancer total skin lesion biopsy prove include skin cancer release benchmark aim aid future research development new tool assist clinician detect skin cancer']"
