query_id,query_text,rank,doc_id,specter_score,title,categories,abstract
gnn_citations,graph neural networks for citation analysis,229,2106.12340,0.7060593,GraphConfRec: A Graph Neural Network-Based Conference Recommender System,cs.IR cs.DL cs.LG,"  In today's academic publishing model, especially in Computer Science,
conferences commonly constitute the main platforms for releasing the latest
peer-reviewed advancements in their respective fields. However, choosing a
suitable academic venue for publishing one's research can represent a
challenging task considering the plethora of available conferences,
particularly for those at the start of their academic careers, or for those
seeking to publish outside of their usual domain. In this paper, we propose
GraphConfRec, a conference recommender system which combines SciGraph and graph
neural networks, to infer suggestions based not only on title and abstract, but
also on co-authorship and citation relationships. GraphConfRec achieves a
recall@10 of up to 0.580 and a MAP of up to 0.336 with a graph attention
network-based recommendation model. A user study with 25 subjects supports the
positive results.
"
gnn_citations,graph neural networks for citation analysis,230,2105.14759,0.70595306,"The x-index: A new citation-distance-based index to measure academic
  influence",cs.DL cs.SI,"  An important issue in the field of academic measurement is how to evaluate
academic influence scientifically and comprehensively, which can help
government and research organizations better allocate academic resources and
recruit researchers. It is generally accepted that using weighted citations to
measure academic influence is more reasonable than treating all citations
equally. Given the limitations of the existing c-index, the first index in
bibliometric literature that measures output based on the quantity and quality
of received citations, we propose the x-index, which assigns weight to each
citation according to its distance. By defining collaboration distance and
citation distance, we first analyze the properties of the collaboration network
and citation distance, then perform theoretical and empirical analyses on
c-index to reveal its shortcomings, finally, we suggest the x-index and conduct
experiments and analysis on the x-index. Experimental results demonstrate that
compared with the c-index, h-index, and g-index, the x-index shows a stronger
discriminatory power.
"
gnn_citations,graph neural networks for citation analysis,231,2106.08708,0.7057971,"The association between topic growth and citation impact of research
  publications",cs.DL,"  Citations are used for research evaluation, and it is therefore important to
know which factors influence or associate with citation impact of articles.
Several citation factors have been studied in the literature. In this study we
propose a new factor, topic growth, that no previous study has studied
empirically. The growth rate of topics may influence future citation counts
because a high growth in a topic means there are more publications citing
previous publications in that topic. We construct topics using community
detection in a citation network and use a two-part regression model to study
the association between topic growth and citation counts in eight broad
disciplines. The first part of the model uses quantile regression to estimate
the effect of growth ratio on citation counts for publications with more than
three citations. The second part of the model uses logistic regression to model
the influence of the explanatory variables on the probability of being lowly
cited versus being modestly or highly cited. Both models control for three
variables that may distort the association between the topic growth and
citations: journal impact, number of references, and number of authors. The
regression model clearly shows that publications in fast-growing topics have a
citation advantage compared to publications in slow-growing or declining topics
in all of the eight disciplines. Using citation indicators for research
evaluation may give incentives for researchers to publish in fast-growing
topics, but they may cause research to be less diversified. The results have
also some implications for citation normalization.
"
gnn_citations,graph neural networks for citation analysis,232,2001.04026,0.7057023,Fractional order graph neural network,cs.LG cs.CV stat.ME,"  This paper proposes fractional order graph neural networks (FGNNs), optimized
by the approximation strategy to address the challenges of local optimum of
classic and fractional graph neural networks which are specialised at
aggregating information from the feature and adjacent matrices of connected
nodes and their neighbours to solve learning tasks on non-Euclidean data such
as graphs. Meanwhile the approximate calculation of fractional order gradients
also overcomes the high computational complexity of fractional order
derivations. We further prove that such an approximation is feasible and the
FGNN is unbiased towards global optimization solution. Extensive experiments on
citation networks show that FGNN achieves great advantage over baseline models
when selected appropriate fractional order.
"
gnn_citations,graph neural networks for citation analysis,233,2310.16181,0.7056838,Hidden Citations Obscure True Impact in Science,cs.CL cs.DL cs.SI physics.soc-ph,"  References, the mechanism scientists rely on to signal previous knowledge,
lately have turned into widely used and misused measures of scientific impact.
Yet, when a discovery becomes common knowledge, citations suffer from
obliteration by incorporation. This leads to the concept of hidden citation,
representing a clear textual credit to a discovery without a reference to the
publication embodying it. Here, we rely on unsupervised interpretable machine
learning applied to the full text of each paper to systematically identify
hidden citations. We find that for influential discoveries hidden citations
outnumber citation counts, emerging regardless of publishing venue and
discipline. We show that the prevalence of hidden citations is not driven by
citation counts, but rather by the degree of the discourse on the topic within
the text of the manuscripts, indicating that the more discussed is a discovery,
the less visible it is to standard bibliometric analysis. Hidden citations
indicate that bibliometric measures offer a limited perspective on quantifying
the true impact of a discovery, raising the need to extract knowledge from the
full text of the scientific corpus.
"
gnn_citations,graph neural networks for citation analysis,234,2007.15254,0.70561683,"Topics as Clusters of Citation Links to Highly Cited Sources: The Case
  of Research on International Relations",cs.DL cs.SI,"  Following Henry Small in his approach to co-citation analysis, highly cited
sources are seen as concept symbols of research fronts. But instead of co-cited
sources I cluster citation links, which are the thematically least heterogenous
elements in bibliometric studies. To obtain clusters representing topics
characterised by concepts I restrict link clustering to citation links to
highly cited sources. Clusters of citation links between papers in a
political-science subfield (International Relations) and 300 of their sources
most cited in the period 2006-2015 are constructed by a local memetic
algorithm. It finds local minima in a cost landscape corresponding to clusters,
which can overlap each other pervasively. The clusters obtained are well
separated from the rest of the network but can have suboptimal cohesion.
Cohesive cores of topics are found by applying an algorithm that constructs
core-periphery structures in link sets. In this methodological paper I only
discuss some first clustering results for the second half of the 10-years
period.
"
gnn_citations,graph neural networks for citation analysis,235,2406.13597,0.7055908,"GraphKAN: Enhancing Feature Extraction with Graph Kolmogorov Arnold
  Networks",cs.LG cs.AI,"  Massive number of applications involve data with underlying relationships
embedded in non-Euclidean space. Graph neural networks (GNNs) are utilized to
extract features by capturing the dependencies within graphs. Despite
groundbreaking performances, we argue that Multi-layer perceptrons (MLPs) and
fixed activation functions impede the feature extraction due to information
loss. Inspired by Kolmogorov Arnold Networks (KANs), we make the first attempt
to GNNs with KANs. We discard MLPs and activation functions, and instead used
KANs for feature extraction. Experiments demonstrate the effectiveness of
GraphKAN, emphasizing the potential of KANs as a powerful tool. Code is
available at https://github.com/Ryanfzhang/GraphKan.
"
gnn_citations,graph neural networks for citation analysis,236,2001.08687,0.70554125,"Navigation-Based Candidate Expansion and Pretrained Language Models for
  Citation Recommendation",cs.IR cs.DL,"  Citation recommendation systems for the scientific literature, to help
authors find papers that should be cited, have the potential to speed up
discoveries and uncover new routes for scientific exploration. We treat this
task as a ranking problem, which we tackle with a two-stage approach: candidate
generation followed by re-ranking. Within this framework, we adapt to the
scientific domain a proven combination based on ""bag of words"" retrieval
followed by re-scoring with a BERT model. We experimentally show the effects of
domain adaptation, both in terms of pretraining on in-domain data and
exploiting in-domain vocabulary. In addition, we introduce a novel
navigation-based document expansion strategy to enrich the candidate documents
processed by our neural models. On three different collections from different
scientific disciplines, we achieve the best-reported results in the citation
recommendation task.
"
gnn_citations,graph neural networks for citation analysis,237,2102.02588,0.7055197,Lookup subnet based Spatial Graph Convolutional neural Network,cs.LG,"  Convolutional Neural Networks(CNNs) has achieved remarkable performance
breakthrough in Euclidean structure data. Recently, aggregation-transformation
based Graph Neural networks(GNNs) gradually produce a powerful performance on
non-Euclidean data. In this paper, we propose a cross-correlation based graph
convolution method allowing to naturally generalize CNNs to non-Euclidean
domains and inherit the excellent natures of CNNs, such as local filters,
parameter sharing, flexible receptive field, etc. Meanwhile, it leverages
dynamically generated convolution kernel and cross-correlation operators to
address the shortcomings of prior methods based on aggregation-transformation
or their approximations. Our method has achieved or matched popular
state-of-the-art results across three established graph benchmarks: the Cora,
Citeseer, and Pubmed citation network datasets.
"
gnn_citations,graph neural networks for citation analysis,238,1211.6321,0.70546955,"Citation content analysis (cca): A framework for syntactic and semantic
  analysis of citation content",cs.DL cs.IR cs.IT math.IT physics.soc-ph,"  This paper proposes a new framework for Citation Content Analysis (CCA), for
syntactic and semantic analysis of citation content that can be used to better
analyze the rich sociocultural context of research behavior. The framework
could be considered the next generation of citation analysis. This paper
briefly reviews the history and features of content analysis in traditional
social sciences, and its previous application in Library and Information
Science. Based on critical discussion of the theoretical necessity of a new
method as well as the limits of citation analysis, the nature and purposes of
CCA are discussed, and potential procedures to conduct CCA, including
principles to identify the reference scope, a two-dimensional (citing and
cited) and two-modular (syntactic and semantic modules) codebook, are provided
and described. Future works and implications are also suggested.
"
gnn_citations,graph neural networks for citation analysis,239,1711.08769,0.7054694,"Microsoft Academic Automatic Document Searches: Accuracy for Journal
  Articles and Suitability for Citation Analysis",cs.DL,"  Microsoft Academic is a free academic search engine and citation index that
is similar to Google Scholar but can be automatically queried. Its data is
potentially useful for bibliometric analysis if it is possible to search
effectively for individual journal articles. This article compares different
methods to find journal articles in its index by searching for a combination of
title, authors, publication year and journal name and uses the results for the
widest published correlation analysis of Microsoft Academic citation counts for
journal articles so far. Based on 126,312 articles from 323 Scopus subfields in
2012, the optimal strategy to find articles with DOIs is to search for them by
title and filter out those with incorrect DOIs. This finds 90% of journal
articles. For articles without DOIs, the optimal strategy is to search for them
by title and then filter out matches with dissimilar metadata. This finds 89%
of journal articles, with an additional 1% incorrect matches. The remaining
articles seem to be mainly not indexed by Microsoft Academic or indexed with a
different language version of their title. From the matches, Scopus citation
counts and Microsoft Academic counts have an average Spearman correlation of
0.95, with the lowest for any single field being 0.63. Thus, Microsoft Academic
citation counts are almost universally equivalent to Scopus citation counts for
articles that are not recent but there are national biases in the results.
"
gnn_citations,graph neural networks for citation analysis,240,1501.04894,0.70515466,"CITEX: A new citation index to measure the relative importance of
  authors and papers in scientific publications",cs.DL cs.DM cs.IR cs.SI physics.soc-ph,"  Evaluating the performance of researchers and measuring the impact of papers
written by scientists is the main objective of citation analysis. Various
indices and metrics have been proposed for this. In this paper, we propose a
new citation index CITEX, which gives normalized scores to authors and papers
to determine their rankings. To the best of our knowledge, this is the first
citation index which simultaneously assigns scores to both authors and papers.
Using these scores, we can get an objective measure of the reputation of an
author and the impact of a paper.
  We model this problem as an iterative computation on a publication graph,
whose vertices are authors and papers, and whose edges indicate which author
has written which paper. We prove that this iterative computation converges in
the limit, by using a powerful theorem from linear algebra. We run this
algorithm on several examples, and find that the author and paper scores match
closely with what is suggested by our intuition. The algorithm is theoretically
sound and runs very fast in practice. We compare this index with several
existing metrics and find that CITEX gives far more accurate scores compared to
the traditional metrics.
"
gnn_citations,graph neural networks for citation analysis,241,2509.18403,0.70508575,When Collaborative Maintenance Falls Short: The Persistence of Retracted Papers on Wikipedia,cs.HC cs.SI,"Wikipedia serves as a key infrastructure for public access to scientific knowledge, but it faces challenges in maintaining the credibility of cited sources, especially when scientific papers are retracted. This paper investigates how citations to retracted research are handled on English Wikipedia. We construct a novel dataset that integrates Wikipedia revision histories with metadata from Retraction Watch, Crossref, Altmetric, and OpenAlex, identifying 1,181 citations of retracted papers. We find that 71.6% of all citations analyzed are problematic. These are citations added before a paper's retraction, as well as the citations introduced after retraction without any in-text mention of the paper's retracted status. Our analysis reveals that these citations persist for a median of over 3.68 years (1,344 days). Through survival analysis, we find that signals of human attention are associated with a faster correction process. Unfortunately, a paper's established scholarly authority, a higher academic citation count, is associated with a slower time to correction. Our findings highlight how the Wikipedia community supports collaborative maintenance but leaves gaps in citation-level repair. We contribute to CSCW research by advancing our understanding of this sociotechnical vulnerability, which takes the form of a community coordination challenge, and by offering design directions to support citation credibility at scale."
gnn_citations,graph neural networks for citation analysis,242,1710.09182,0.70496523,Early identification of important patents through network centrality,cs.SI cs.DL cs.IR physics.soc-ph,"  One of the most challenging problems in technological forecasting is to
identify as early as possible those technologies that have the potential to
lead to radical changes in our society. In this paper, we use the US patent
citation network (1926-2010) to test our ability to early identify a list of
historically significant patents through citation network analysis. We show
that in order to effectively uncover these patents shortly after they are
issued, we need to go beyond raw citation counts and take into account both the
citation network topology and temporal information. In particular, an
age-normalized measure of patent centrality, called rescaled PageRank, allows
us to identify the significant patents earlier than citation count and PageRank
score. In addition, we find that while high-impact patents tend to rely on
other high-impact patents in a similar way as scientific papers, the patents'
citation dynamics is significantly slower than that of papers, which makes the
early identification of significant patents more challenging than that of
significant papers.
"
gnn_citations,graph neural networks for citation analysis,243,1103.5241,0.70482373,"Integrated Impact Indicators (I3) compared with Impact Factors (IFs): An
  alternative research design with policy implications",cs.DL physics.soc-ph,"  In bibliometrics, the association of ""impact"" with central-tendency
statistics is mistaken. Impacts add up, and citation curves should therefore be
integrated instead of averaged. For example, the journals MIS Quarterly and
JASIST differ by a factor of two in terms of their respective impact factors
(IF), but the journal with the lower IF has the higher impact. Using percentile
ranks (e.g., top-1%, top-10%, etc.), an integrated impact indicator (I3) can be
based on integration of the citation curves, but after normalization of the
citation curves to the same scale. The results across document sets can be
compared as percentages of the total impact of a reference set. Total number of
citations, however, should not be used instead because the shape of the
citation curves is then not appreciated. I3 can be applied to any document set
and any citation window. The results of the integration (summation) are fully
decomposable in terms of journals or instititutional units such as nations,
universities, etc., because percentile ranks are determined at the paper level.
In this study, we first compare I3 with IFs for the journals in two ISI Subject
Categories (""Information Science & Library Science"" and ""Multidisciplinary
Sciences""). The LIS set is additionally decomposed in terms of nations. Policy
implications of this possible paradigm shift in citation impact analysis are
specified.
"
gnn_citations,graph neural networks for citation analysis,244,2407.21236,0.70480794,"GNUMAP: A Parameter-Free Approach to Unsupervised Dimensionality
  Reduction via Graph Neural Networks",cs.LG,"  With the proliferation of Graph Neural Network (GNN) methods stemming from
contrastive learning, unsupervised node representation learning for graph data
is rapidly gaining traction across various fields, from biology to molecular
dynamics, where it is often used as a dimensionality reduction tool. However,
there remains a significant gap in understanding the quality of the
low-dimensional node representations these methods produce, particularly beyond
well-curated academic datasets. To address this gap, we propose here the first
comprehensive benchmarking of various unsupervised node embedding techniques
tailored for dimensionality reduction, encompassing a range of manifold
learning tasks, along with various performance metrics. We emphasize the
sensitivity of current methods to hyperparameter choices -- highlighting a
fundamental issue as to their applicability in real-world settings where there
is no established methodology for rigorous hyperparameter selection. Addressing
this issue, we introduce GNUMAP, a robust and parameter-free method for
unsupervised node representation learning that merges the traditional UMAP
approach with the expressivity of the GNN framework. We show that GNUMAP
consistently outperforms existing state-of-the-art GNN embedding methods in a
variety of contexts, including synthetic geometric datasets, citation networks,
and real-world biomedical data -- making it a simple but reliable
dimensionality reduction tool.
"
gnn_citations,graph neural networks for citation analysis,245,2301.10960,0.7046777,Visiting Distant Neighbors in Graph Convolutional Networks,cs.LG cs.SI,"  We extend the graph convolutional network method for deep learning on graph
data to higher order in terms of neighboring nodes. In order to construct
representations for a node in a graph, in addition to the features of the node
and its immediate neighboring nodes, we also include more distant nodes in the
calculations. In experimenting with a number of publicly available citation
graph datasets, we show that this higher order neighbor visiting pays off by
outperforming the original model especially when we have a limited number of
available labeled data points for the training of the model.
"
gnn_citations,graph neural networks for citation analysis,246,2502.17708,0.70461833,"A Unified Model of Text and Citations for Topic-Specific Citation
  Networks",stat.AP cs.DL,"  Social scientists analyze citation networks to study how documents influence
subsequent work across various domains such as judicial politics and
international relations. However, conventional approaches that summarize
document attributes in citation networks often overlook the diverse semantic
contexts in which citations occur. This paper develops the paragraph-citation
topic model (PCTM), which analyzes citation networks and document texts
jointly. The PCTM extends conventional topic models by assigning topics to
paragraphs of citing documents, allowing citations to share topics with their
embedding paragraphs. Our empirical analysis of U.S. Supreme Court opinions in
the privacy issue domain, which includes cases on reproductive rights,
demonstrates that citations within individual documents frequently span
multiple substantive areas, and citations to individual documents show
considerable topical diversity.
"
gnn_citations,graph neural networks for citation analysis,247,1805.07591,0.7044775,"Entity-Duet Neural Ranking: Understanding the Role of Knowledge Graph
  Semantics in Neural Information Retrieval",cs.IR,"  This paper presents the Entity-Duet Neural Ranking Model (EDRM), which
introduces knowledge graphs to neural search systems. EDRM represents queries
and documents by their words and entity annotations. The semantics from
knowledge graphs are integrated in the distributed representations of their
entities, while the ranking is conducted by interaction-based neural ranking
networks. The two components are learned end-to-end, making EDRM a natural
combination of entity-oriented search and neural information retrieval. Our
experiments on a commercial search log demonstrate the effectiveness of EDRM.
Our analyses reveal that knowledge graph semantics significantly improve the
generalization ability of neural ranking models.
"
gnn_citations,graph neural networks for citation analysis,248,2510.19246,0.7044195,From Newborn to Impact: Bias-Aware Citation Prediction,cs.SI,"As a key to accessing research impact, citation dynamics underpins research evaluation, scholarly recommendation, and the study of knowledge diffusion. Citation prediction is particularly critical for newborn papers, where early assessment must be performed without citation signals and under highly long-tailed distributions. We identify two key research gaps: (i) insufficient modeling of implicit factors of scientific impact, leading to reliance on coarse proxies; and (ii) a lack of bias-aware learning that can deliver stable predictions on lowly cited papers. We address these gaps by proposing a Bias-Aware Citation Prediction Framework, which combines multi-agent feature extraction with robust graph representation learning. First, a multi-agent x graph co-learning module derives fine-grained, interpretable signals, such as reproducibility, collaboration network, and text quality, from metadata and external resources, and fuses them with heterogeneous-network embeddings to provide rich supervision even in the absence of early citation signals. Second, we incorporate a set of robust mechanisms: a two-stage forward process that routes explicit factors through an intermediate exposure estimate, GroupDRO to optimize worst-case group risk across environments, and a regularization head that performs what-if analyses on controllable factors under monotonicity and smoothness constraints. Comprehensive experiments on two real-world datasets demonstrate the effectiveness of our proposed model. Specifically, our model achieves around a 13% reduction in error metrics (MALE and RMSLE) and a notable 5.5% improvement in the ranking metric (NDCG) over the baseline methods."
gnn_citations,graph neural networks for citation analysis,249,2505.04309,0.7042203,Integrating Large Citation Datasets,cs.DL,"  This paper explores methods for building a comprehensive citation graph using
big data techniques to evaluate scientific impact more accurately. Traditional
citation metrics have limitations, and this work investigates merging large
citation datasets to create a more accurate picture. Challenges of big data,
like inconsistent data formats and lack of unique identifiers, are addressed
through deduplication efforts, resulting in a streamlined and reliable merged
dataset with over 119 million records and 1.4 billion citations. We demonstrate
that merging large citation datasets builds a more accurate citation graph
facilitating a more robust evaluation of scientific impact.
"
gnn_citations,graph neural networks for citation analysis,250,2504.20081,0.7041854,Billions at Stake: How Self-Citation Adjusted Metrics Can Transform Equitable Research Funding,cs.DL,"Citation metrics serve as the cornerstone of scholarly impact evaluation despite their well-documented vulnerability to inflation through self-citation practices. This paper introduces the Self-Citation Adjusted Index (SCAI), a sophisticated metric designed to recalibrate citation counts by accounting for discipline-specific self-citation patterns. Through comprehensive analysis of 5,000 researcher profiles across diverse disciplines, we demonstrate that excessive self-citation inflates traditional metrics by 10-20%, potentially misdirecting billions in research funding. Recent studies confirm that self-citation patterns exhibit significant gender disparities, with men self-citing up to 70% more frequently than women, exacerbating existing inequalities in academic recognition. Our open-source implementation provides comprehensive tools for calculating SCAI and related metrics, offering a more equitable assessment of research impact that reduces the gender citation gap by approximately 8.5%. This work contributes to the paradigm shift toward transparent, nuanced, and equitable research evaluation methodologies in academia, with direct implications for funding allocation decisions that collectively amount to over $100 billion annually in the United States alone."
gnn_citations,graph neural networks for citation analysis,251,2309.17417,0.703944,"Networked Inequality: Preferential Attachment Bias in Graph Neural
  Network Link Prediction",cs.LG cs.CY cs.SI,"  Graph neural network (GNN) link prediction is increasingly deployed in
citation, collaboration, and online social networks to recommend academic
literature, collaborators, and friends. While prior research has investigated
the dyadic fairness of GNN link prediction, the within-group (e.g., queer
women) fairness and ""rich get richer"" dynamics of link prediction remain
underexplored. However, these aspects have significant consequences for degree
and power imbalances in networks. In this paper, we shed light on how degree
bias in networks affects Graph Convolutional Network (GCN) link prediction. In
particular, we theoretically uncover that GCNs with a symmetric normalized
graph filter have a within-group preferential attachment bias. We validate our
theoretical analysis on real-world citation, collaboration, and online social
networks. We further bridge GCN's preferential attachment bias with unfairness
in link prediction and propose a new within-group fairness metric. This metric
quantifies disparities in link prediction scores within social groups, towards
combating the amplification of degree and power disparities. Finally, we
propose a simple training-time strategy to alleviate within-group unfairness,
and we show that it is effective on citation, social, and credit networks.
"
gnn_citations,graph neural networks for citation analysis,252,0710.1800,0.70394325,"Andrzej Pekalski networks of scientific interests with internal degrees
  of freedom through self-citation analysis",physics.soc-ph physics.hist-ph,"  Old and recent theoretical works by Andrzej Pekalski (APE) are recalled as
possible sources of interest for describing network formation and clustering in
complex (scientific) communities, through self-organisation and percolation
processes. Emphasis is placed on APE self-citation network over four decades.
The method is that used for detecting scientists field mobility by focusing on
author's self-citation, co-authorships and article topics networks as in [1,2].
It is shown that APE's self-citation patterns reveal important information on
APE interest for research topics over time as well as APE engagement on
different scientific topics and in different networks of collaboration. Its
interesting complexity results from ""degrees of freedom"" and external fields
leading to so called internal shock resistance. It is found that APE network of
scientific interests belongs to independent clusters and occurs through rare or
drastic events as in irreversible ""preferential attachment processes"", similar
to those found in usual mechanics and thermodynamics phase transitions.
"
gnn_citations,graph neural networks for citation analysis,253,1408.1274,0.70358115,What is the dimension of citation space?,physics.soc-ph cs.DL cs.SI,"  Citation networks represent the flow of information between agents. They are
constrained in time and so form directed acyclic graphs which have a causal
structure. Here we provide novel quantitative methods to characterise that
structure by adapting methods used in the causal set approach to quantum
gravity by considering the networks to be embedded in a Minkowski spacetime and
measuring its dimension using Myrheim-Meyer and Midpoint-scaling estimates. We
illustrate these methods on citation networks from the arXiv, supreme court
judgements from the USA, and patents and find that otherwise similar citation
networks have measurably different dimensions. We suggest that these
differences can be interpreted in terms of the level of diversity or narrowness
in citation behaviour.
"
gnn_citations,graph neural networks for citation analysis,254,2302.09130,0.7035178,"Relationships between Journal Publication, Citation, and Usage Metrics
  within a Carnegie R1 University Collection: A Correlation Analysis",cs.DL,"  This study examines the correlational relationships between local journal
authorship, local and external citation counts, full-text downloads,
link-resolver clicks, and four global journal impact factor indices within an
all-disciplines journal collection of 12,200 titles and six subject subsets at
the University of Illinois at Urbana-Champaign (UIUC) Library. While earlier
investigations of the relationships between usage (downloads) and citation
metrics have been inconclusive, this study shows strong correlations in the
all-disciplines set and most subject subsets. The normalized Eigenfactor was
the only global impact factor index that correlated highly with local journal
metrics. Some of the identified disciplinary variances among the six subject
subsets may be explained by the journal publication aspirations of UIUC
researchers. The correlations between authorship and local citations in the six
specific subject subsets closely match national department or program rankings.
"
gnn_citations,graph neural networks for citation analysis,255,2511.20019,0.70339966,How to Use Deep Learning to Identify Sufficient Conditions: A Case Study on Stanley's $e$-Positivity,math.CO,"In a study, published in \emph{Nature}, researchers from DeepMind and mathematicians demonstrated a general framework using machine learning to make conjectures in pure mathematics. Their work uses neural networks and attribution techniques to guide human intuition towards making provable conjectures. Here, we build upon this framework to develop a method for identifying sufficient conditions that imply a given mathematical statement. Our approach trains neural networks with a custom loss function that prioritizes high precision. Then uses attribution techniques and exploratory data analysis to make conjectures. As a demonstration, we apply this process to Stanley's problem of $e$-positivity of graphs--a problem that has been at the center of algebraic combinatorics for the past three decades. Guided by AI, we rediscover that one sufficient condition for a graph to be $e$-positive is that it is co-triangle-free, and that the number of claws is the most important factor for $e$-positivity. Based on the most important factors in Saliency Map analysis of neural networks, we suggest that the classification of $e$-positive graphs is more related to continuous graph invariants rather than the discrete ones. Furthermore, using neural networks and exploratory data analysis, we show that the claw-free and claw-contractible-free graphs with $10$ and $11$ vertices are $e$-positive, resolving a conjecture by Dahlberg, Foley, and van Willigenburg."
gnn_citations,graph neural networks for citation analysis,256,1110.3271,0.7028677,"Universality of Performance Indicators based on Citation and Reference
  Counts",physics.soc-ph cs.DL,"  We find evidence for the universality of two relative bibliometric indicators
of the quality of individual scientific publications taken from different data
sets. One of these is a new index that considers both citation and reference
counts. We demonstrate this universality for relatively well cited publications
from a single institute, grouped by year of publication and by faculty or by
department. We show similar behaviour in publications submitted to the arXiv
e-print archive, grouped by year of submission and by sub-archive. We also find
that for reasonably well cited papers this distribution is well fitted by a
lognormal with a variance of around 1.3 which is consistent with the results of
Radicchi, Fortunato, and Castellano (2008). Our work demonstrates that
comparisons can be made between publications from different disciplines and
publication dates, regardless of their citation count and without expensive
access to the whole world-wide citation graph. Further, it shows that averages
of the logarithm of such relative bibliometric indices deal with the issue of
long tails and avoid the need for statistics based on lengthy ranking
procedures.
"
gnn_citations,graph neural networks for citation analysis,257,1805.08529,0.70277447,"Peer review and citation data in predicting university rankings, a
  large-scale analysis",cs.DL,"  Most Performance-based Research Funding Systems (PRFS) draw on peer review
and bibliometric indicators, two different methodologies which are sometimes
combined. A common argument against the use of indicators in such research
evaluation exercises is their low correlation at the article level with peer
review judgments. In this study, we analyse 191,000 papers from 154 higher
education institutes which were peer reviewed in a national research evaluation
exercise. We combine these data with 6.95 million citations to the original
papers. We show that when citation-based indicators are applied at the
institutional or departmental level, rather than at the level of individual
papers, surprisingly large correlations with peer review judgments can be
observed, up to r <= 0.802, n = 37, p < 0.001 for some disciplines. In our
evaluation of ranking prediction performance based on citation data, we show we
can reduce the mean rank prediction error by 25% compared to previous work.
This suggests that citation-based indicators are sufficiently aligned with peer
review results at the institutional level to be used to lessen the overall
burden of peer review on national evaluation exercises leading to considerable
cost savings.
"
gnn_citations,graph neural networks for citation analysis,258,2206.13983,0.7026811,BAGEL: A Benchmark for Assessing Graph Neural Network Explanations,cs.LG cs.AI,"  The problem of interpreting the decisions of machine learning is a
well-researched and important. We are interested in a specific type of machine
learning model that deals with graph data called graph neural networks.
Evaluating interpretability approaches for graph neural networks (GNN)
specifically are known to be challenging due to the lack of a commonly accepted
benchmark. Given a GNN model, several interpretability approaches exist to
explain GNN models with diverse (sometimes conflicting) evaluation
methodologies. In this paper, we propose a benchmark for evaluating the
explainability approaches for GNNs called Bagel. In Bagel, we firstly propose
four diverse GNN explanation evaluation regimes -- 1) faithfulness, 2)
sparsity, 3) correctness. and 4) plausibility. We reconcile multiple evaluation
metrics in the existing literature and cover diverse notions for a holistic
evaluation. Our graph datasets range from citation networks, document graphs,
to graphs from molecules and proteins. We conduct an extensive empirical study
on four GNN models and nine post-hoc explanation approaches for node and graph
classification tasks. We open both the benchmarks and reference implementations
and make them available at https://github.com/Mandeep-Rathee/Bagel-benchmark.
"
gnn_citations,graph neural networks for citation analysis,259,1809.05219,0.70266396,"Automatic Catchphrase Extraction from Legal Case Documents via Scoring
  using Deep Neural Networks",cs.CL,"  In this paper, we present a method of automatic catchphrase extracting from
legal case documents. We utilize deep neural networks for constructing scoring
model of our extraction system. We achieve comparable performance with systems
using corpus-wide and citation information which we do not use in our system.
"
gnn_citations,graph neural networks for citation analysis,260,2403.06064,0.70261467,"L^2GC:Lorentzian Linear Graph Convolutional Networks for Node
  Classification",cs.LG cs.AI cs.CL,"  Linear Graph Convolutional Networks (GCNs) are used to classify the node in
the graph data. However, we note that most existing linear GCN models perform
neural network operations in Euclidean space, which do not explicitly capture
the tree-like hierarchical structure exhibited in real-world datasets that
modeled as graphs. In this paper, we attempt to introduce hyperbolic space into
linear GCN and propose a novel framework for Lorentzian linear GCN.
Specifically, we map the learned features of graph nodes into hyperbolic space,
and then perform a Lorentzian linear feature transformation to capture the
underlying tree-like structure of data. Experimental results on standard
citation networks datasets with semi-supervised learning show that our approach
yields new state-of-the-art results of accuracy 74.7$\%$ on Citeseer and
81.3$\%$ on PubMed datasets. Furthermore, we observe that our approach can be
trained up to two orders of magnitude faster than other nonlinear GCN models on
PubMed dataset. Our code is publicly available at
https://github.com/llqy123/LLGC-master.
"
gnn_citations,graph neural networks for citation analysis,261,1407.8010,0.7025337,"Alternative metrics in scientometrics: A meta-analysis of research into
  three altmetrics",cs.DL physics.soc-ph,"  Alternative metrics are currently one of the most popular research topics in
scientometric research. This paper provides an overview of research into three
of the most important altmetrics: microblogging (Twitter), online reference
managers (Mendeley and CiteULike) and blogging. The literature is discussed in
relation to the possible use of altmetrics in research evaluation. Since the
research was particularly interested in the correlation between altmetrics
counts and citation counts, this overview focuses particularly on this
correlation. For each altmetric, a meta-analysis is calculated for its
correlation with traditional citation counts. As the results of the
meta-analyses show, the correlation with traditional citations for
micro-blogging counts is negligible (pooled r=0.003), for blog counts it is
small (pooled r=0.12) and for bookmark counts from online reference managers,
medium to large (CiteULike pooled r=0.23; Mendeley pooled r=0.51).
"
